date,ticker,name,end,AUM,target_5d,sector,domestic_mean,domestic_std,domestic_count,global_mean,global_std,global_count,usd_krw,domestic_mean_norm,global_mean_norm
2024-06-26,A091160,KODEX 반도체,44129,522860,-0.0219018628467839,반도체,0.6416757,0.25197974,25.0,0.1173138,0.10666518,1.0,1393.3800048828125,0.5115090740996139,-1.77855835569527
2024-06-27,A091160,KODEX 반도체,43824,321122,-0.0049639245938636,반도체,0.6416757,0.25197974,25.0,0.1173138,0.10666518,1.0,1386.949951171875,0.5115090740996139,-1.77855835569527
2024-06-28,A091160,KODEX 반도체,44095,230702,0.0012238793966834,반도체,0.6416757,0.25197974,25.0,0.1173138,0.10666518,1.0,1386.949951171875,0.5115090740996139,-1.77855835569527
2024-07-01,A091160,KODEX 반도체,44026,197435,0.0030163882937638,반도체,0.6416757,0.25197974,25.0,0.1173138,0.10666518,1.0,1383.4200439453125,0.5115090740996139,-1.77855835569527
2024-07-02,A091160,KODEX 반도체,43341,314959,0.0292399878073267,반도체,0.6416757,0.25197974,25.0,0.94905967,0.10666518,1.0,1383.4200439453125,0.5115090740996139,2.405148255121394
2024-07-03,A091160,KODEX 반도체,43173,571238,0.0274834828967871,반도체,0.6416757,0.25197974,25.0,0.94905967,0.10666518,1.0,1385.77001953125,0.5115090740996139,2.405148255121394
2024-07-04,A091160,KODEX 반도체,43607,326059,0.0219106066160741,반도체,0.6416757,0.25197974,25.0,0.94905967,0.10666518,1.0,1380.25,0.5115090740996139,2.405148255121394
2024-07-05,A091160,KODEX 반도체,44149,544837,-0.0132702936946196,반도체,0.6416757,0.25197974,25.0,0.94905967,0.10666518,1.0,1380.25,0.5115090740996139,2.405148255121394
2024-07-08,A091160,KODEX 반도체,44159,243467,-0.0104486546833588,반도체,0.6416757,0.25197974,25.0,0.94905967,0.10666518,1.0,1382.75,0.5115090740996139,2.405148255121394
2024-07-09,A091160,KODEX 반도체,44627,351591,-0.0078737021549322,반도체,0.6416757,0.25197974,25.0,0.94905967,0.10666518,1.0,1382.4200439453125,0.5115090740996139,2.405148255121394
2024-07-10,A091160,KODEX 반도체,44376,333354,-0.0459278502232195,반도체,0.6416757,0.25197974,25.0,0.94905967,0.10666518,1.0,1382.989990234375,0.5115090740996139,2.405148255121394
2024-07-11,A091160,KODEX 반도체,44573,544050,-0.0682111533974659,반도체,0.6416757,0.25197974,25.0,0.568244,0.10666518,1.0,1371.27001953125,0.5115090740996139,0.48963404152923345
2024-07-12,A091160,KODEX 반도체,43567,777738,-0.0562015902590515,반도체,0.6416757,0.25197974,25.0,0.568244,0.10666518,1.0,1371.27001953125,0.5115090740996139,0.48963404152923345
2024-07-15,A091160,KODEX 반도체,43700,316845,-0.0907462397316661,반도체,0.6416757,0.25197974,25.0,0.568244,0.10666518,1.0,1383.68994140625,0.5115090740996139,0.48963404152923345
2024-07-16,A091160,KODEX 반도체,44277,379437,-0.1070759434974507,반도체,0.6073079,0.33045554,25.0,0.5039945,0.10666518,1.0,1382.6400146484375,0.17211659515276698,0.16645713427069178
2024-07-17,A091160,KODEX 반도체,42384,685470,-0.0625272068203057,반도체,0.52792656,0.27093098,29.0,0.548273,0.10666518,1.0,1378.6500244140625,-0.6117982834464604,0.3891793140238003
2024-07-18,A091160,KODEX 반도체,41634,1155017,-0.0945730734295552,반도체,0.5273519,0.28663662,26.0,0.548273,0.10666518,1.0,1385.239990234375,-0.6174732257456944,0.3891793140238003
2024-07-19,A091160,KODEX 반도체,41186,364136,-0.0768610121470612,반도체,0.6051376,0.34186628,21.0,0.548273,0.10666518,1.0,1385.239990234375,0.15068422249410598,0.3891793140238003
2024-07-22,A091160,KODEX 반도체,39909,641913,-0.0412564102796704,반도체,0.53185785,0.25450298,19.0,0.548273,0.10666518,1.0,1387.0999755859375,-0.5729755988824521,0.3891793140238003
2024-07-23,A091160,KODEX 반도체,39781,652389,-0.0637260679450437,반도체,0.6700489,0.2816548,33.0,0.548273,0.10666518,1.0,1384.5699462890625,0.7917030546178515,0.3891793140238003
2024-07-24,A091160,KODEX 반도체,39815,368594,-0.032080124532131,반도체,0.6166047,0.2836954,13.0,0.548273,0.10666518,1.0,1382.6500244140625,0.2639253230397149,0.3891793140238003
2024-07-25,A091160,KODEX 반도체,37877,610331,0.0147285014796373,반도체,0.6402154,0.36647746,25.0,0.501497,0.10666518,1.0,1381.4300537109375,0.49708816740770834,0.1538946345488539
2024-07-26,A091160,KODEX 반도체,38139,430946,-0.0733398230829419,반도체,0.44942108,0.22068243,16.0,0.21799965,0.10666518,1.0,1381.4300537109375,-1.3870637781278823,-1.2721055178101899
2024-07-29,A091160,KODEX 반도체,38296,206351,-0.1982828145561026,반도체,0.5645085,0.29886776,20.0,0.21799965,0.10666518,1.0,1381.3599853515625,-0.2505404985057656,-1.2721055178101899
2024-07-30,A091160,KODEX 반도체,37325,672758,-0.1262818752219045,반도체,0.54264057,0.23692116,23.0,0.53691465,0.10666518,1.0,1383.5,-0.4664929590105441,0.3320464736972601
2024-07-31,A091160,KODEX 반도체,38558,412754,-0.138739331440018,반도체,0.6868769,0.3166368,43.0,0.53691465,0.10666518,1.0,1367.9200439453125,0.9578846733341374,0.3320464736972601
2024-08-01,A091160,KODEX 반도체,38439,512308,-0.1504460422018474,반도체,0.56109077,0.31358397,32.0,0.53691465,0.10666518,1.0,1368.969970703125,-0.28429162185584944,0.3320464736972601
2024-08-02,A091160,KODEX 반도체,35442,915975,-0.0409195765436076,반도체,0.42715964,0.28540957,30.0,0.53691465,0.10666518,1.0,1368.969970703125,-1.6069022695799537,0.3320464736972601
2024-08-05,A091160,KODEX 반도체,31408,1042353,0.1053955379686337,반도체,0.40402654,0.23075038,21.0,0.32669553,0.10666518,1.0,1367.4000244140625,-1.835348668672282,-0.7253619893757957
2024-08-06,A091160,KODEX 반도체,32897,1133090,0.0669541347971031,반도체,0.7566443,0.252369,42.0,0.32669553,0.10666518,1.0,1370.31005859375,1.6468589700792386,-0.7253619893757957
2024-08-07,A091160,KODEX 반도체,33563,419697,0.0729239957290107,반도체,0.61338353,0.27473825,49.0,0.32669553,0.10666518,1.0,1375.3299560546875,0.23211528947896282,-0.7253619893757957
2024-08-08,A091160,KODEX 반도체,33070,464125,0.1315374192854524,반도체,0.5246716,0.36322254,32.0,0.5121005,0.10666518,1.0,1373.760009765625,-0.6439420035354052,0.20723055679129854
2024-08-09,A091160,KODEX 반도체,34021,447918,0.078574210514637,반도체,0.7694346,0.28517738,28.0,0.5121005,0.10666518,1.0,1373.760009765625,1.773167073113877,0.20723055679129854
2024-08-12,A091160,KODEX 반도체,34899,331657,0.0712959186507349,반도체,0.7545168,0.2717553,44.0,0.5121005,0.10666518,1.0,1369.5400390625,1.6258492604394177,0.20723055679129854
2024-08-13,A091160,KODEX 반도체,35175,305521,0.049230044393758,반도체,0.42510736,0.32542998,17.0,0.5121005,0.10666518,1.0,1362.1700439453125,-1.6271691588394652,0.20723055679129854
2024-08-14,A091160,KODEX 반도체,36102,455549,0.0087148924433819,반도체,0.78355086,0.2865059,47.0,0.41017333,0.10666518,1.0,1355.7099609375,1.9125694344770778,-0.30546615783240466
2024-08-16,A091160,KODEX 반도체,37719,524287,-0.0487305143140651,반도체,0.6903517,0.38592193,34.0,0.41017333,0.10666518,1.0,1355.7099609375,0.9921993802936898,-0.30546615783240466
2024-08-19,A091160,KODEX 반도체,36802,402050,-0.0482916742304397,반도체,0.6723339,0.24478912,22.0,0.41017333,0.10666518,1.0,1330.8800048828125,0.814268124665791,-0.30546615783240466
2024-08-20,A091160,KODEX 반도체,37478,483778,-0.0792358930470966,반도체,0.7253353,0.30427253,39.0,0.60315424,0.10666518,1.0,1327.5799560546875,1.3376730715536753,0.665233593196615
2024-08-21,A091160,KODEX 반도체,36950,660752,-0.042514901645408,반도체,0.54191065,0.23907445,17.0,0.60315424,0.10666518,1.0,1333.6600341796875,-0.4737011410365354,0.665233593196615
2024-08-22,A091160,KODEX 반도체,36418,248433,-0.072415399440722,반도체,0.6395034,0.2574326,25.0,0.5041898,0.10666518,1.0,1339.5400390625,0.49005695083259637,0.1674394991138049
2024-08-23,A091160,KODEX 반도체,35925,383771,-0.041924434505421,반도체,0.6149797,0.34739688,14.0,0.5041898,0.10666518,1.0,1339.5400390625,0.24787795374960547,0.1674394991138049
2024-08-26,A091160,KODEX 반도체,35067,308338,-0.0281097713211267,반도체,0.6084343,0.30553582,23.0,0.5041898,0.10666518,1.0,1326.6400146484375,0.1832401377794617,0.1674394991138049
2024-08-27,A091160,KODEX 반도체,34623,319189,-0.0395014908052249,반도체,0.6020955,0.2923882,21.0,0.5041898,0.10666518,1.0,1326.3599853515625,0.12064255965260258,0.1674394991138049
2024-08-28,A091160,KODEX 반도체,35412,308696,-0.1245514847295413,반도체,0.6790417,0.23249775,24.0,0.5659095,0.10666518,1.0,1336.68994140625,0.8805096900345268,0.47789143668413625
2024-08-29,A091160,KODEX 반도체,33874,721781,-0.0820373744499391,반도체,0.39845118,0.35398296,28.0,0.5659095,0.10666518,1.0,1332.8800048828125,-1.8904070445770849,0.47789143668413625
2024-08-30,A091160,KODEX 반도체,34450,340481,-0.1199806591127887,반도체,0.33534217,0.27504066,21.0,0.5659095,0.10666518,1.0,1332.8800048828125,-2.5136277147329107,0.47789143668413625
2024-09-02,A091160,KODEX 반도체,34095,307689,-0.1080200266030107,반도체,0.568633,0.30070207,32.0,0.5659095,0.10666518,1.0,1337.550048828125,-0.20980980642142208,0.47789143668413625
2024-09-03,A091160,KODEX 반도체,33282,239204,-0.097340362541288,반도체,0.58239347,0.21672213,31.0,0.5659095,0.10666518,1.0,1340.4100341796875,-0.0739209795319006,0.47789143668413625
2024-09-04,A091160,KODEX 반도체,31265,683752,-0.039570046512347,반도체,0.5133158,0.28221187,33.0,0.056687526,0.10666518,1.0,1331.010009765625,-0.7560839827259447,-2.083510327771768
2024-09-05,A091160,KODEX 반도체,31206,630222,0.0148857710505436,반도체,0.5040763,0.15499777,21.0,0.056687526,0.10666518,1.0,1332.7900390625,-0.8473268556834624,-2.083510327771768
2024-09-06,A091160,KODEX 반도체,30555,507387,0.0107746684539303,반도체,0.5648138,0.29741684,20.0,0.056687526,0.10666518,1.0,1332.7900390625,-0.24752556814006008,-2.083510327771768
2024-09-09,A091160,KODEX 반도체,30604,392144,-0.0142495212391524,반도체,0.5911239,0.33615553,22.0,0.056687526,0.10666518,1.0,1341.27001953125,0.012294672327454594,-2.083510327771768
2024-09-10,A091160,KODEX 반도체,30195,259715,0.0073253148786879,반도체,0.50825864,0.26732564,35.0,0.5938,0.10666518,1.0,1343.3399658203125,-0.8060249760054342,0.618181486130348
2024-09-11,A091160,KODEX 반도체,30052,226437,0.0281505416371107,반도체,0.5934611,0.36158636,29.0,0.5938,0.10666518,1.0,1339.1800537109375,0.03537523325351176,0.618181486130348
2024-09-12,A091160,KODEX 반도체,31674,443572,-0.0032571773598647,반도체,0.7844939,0.31411895,75.0,0.5938,0.10666518,1.0,1335.68994140625,1.921882241329598,0.618181486130348
2024-09-13,A091160,KODEX 반도체,30886,372975,0.021460738432034,반도체,0.7844939,0.31411895,75.0,0.5938,0.10666518,1.0,1335.68994140625,1.921882241329598,0.618181486130348
2024-09-19,A091160,KODEX 반도체,30171,854234,0.0996066967394142,반도체,0.60106134,0.37491405,23.0,0.5938,0.10666518,1.0,1327.6099853515625,0.11042991508333502,0.618181486130348
2024-09-20,A091160,KODEX 반도체,30417,545470,0.0864632876154198,반도체,0.8151399,0.283632,28.0,0.5938,0.10666518,1.0,1327.6099853515625,2.224520813184797,0.618181486130348
2024-09-23,A091160,KODEX 반도체,30910,387558,0.042159178383101,반도체,0.6787234,0.36516157,33.0,0.40663242,0.11679067,2.0,1333.6199951171875,0.8773663807145012,-0.32327704107166483
2024-09-24,A091160,KODEX 반도체,31571,292482,0.0096457688985685,반도체,0.5955866,0.26404837,34.0,0.40663242,0.11679067,2.0,1324.8900146484375,0.05636519228497507,-0.32327704107166483
2024-09-25,A091160,KODEX 반도체,31556,777797,0.0192084243621297,반도체,0.67102265,0.24305314,26.0,0.40663242,0.11679067,2.0,1335.050048828125,0.8013191320616951,-0.32327704107166483
2024-09-26,A091160,KODEX 반도체,33331,958648,-0.0068337738666801,반도체,0.82523394,0.2681735,79.0,0.33027363,0.11679067,1.0,1313.300048828125,2.3242025285750354,-0.7073640393238609
2024-09-27,A091160,KODEX 반도체,33164,452815,-0.021518004360282,반도체,0.62835234,0.30102733,27.0,0.33027363,0.11679067,1.0,1313.300048828125,0.3799368414195683,-0.7073640393238609
2024-09-30,A091160,KODEX 반도체,32241,353639,0.0080934582407807,반도체,0.61030436,0.3014551,24.0,0.33027363,0.11679067,1.0,1315.3299560546875,0.20170754911156163,-0.7073640393238609
2024-10-02,A091160,KODEX 반도체,31877,343201,0.0268349925818637,반도체,0.4664494,0.25576574,24.0,0.046153717,0.11679067,1.0,1324.030029296875,-1.2189039384785538,-2.1364957021991517
2024-10-04,A091160,KODEX 반도체,32168,228133,0.0356657245251793,반도체,0.59461254,0.3934662,13.0,0.046153717,0.11679067,1.0,1324.030029296875,0.04674605349683717,-2.1364957021991517
2024-10-07,A091160,KODEX 반도체,33104,314632,0.0150802576009294,반도체,0.55837303,0.29387856,15.0,0.39919022,0.12490876,2.0,1342.3699951171875,-0.3111301310340039,-0.36071152973226955
2024-10-08,A091160,KODEX 반도체,32458,274860,0.0069693111710027,반도체,0.4514966,0.37472084,22.0,0.39919022,0.12490876,2.0,1341.31005859375,-1.3665673867992614,-0.36071152973226955
2024-10-10,A091160,KODEX 반도체,32503,257799,0.022782522900935,반도체,0.579557,0.3400313,33.0,0.49190068,0.12490876,1.0,1349.739990234375,-0.10193198357517243,0.10562485783987895
2024-10-11,A091160,KODEX 반도체,32744,337874,-0.0248292881895231,반도체,0.57355684,0.34287694,19.0,0.910434,0.12490876,1.0,1349.739990234375,-0.16118538869501503,2.2108599793933483
2024-10-14,A091160,KODEX 반도체,33336,341274,-0.037221273480853,반도체,0.57355684,0.34287694,19.0,0.910434,0.12490876,1.0,1357.27001953125,-0.16118538869501503,2.2108599793933483
2024-10-15,A091160,KODEX 반도체,33607,410894,-0.071116281058009,반도체,0.5500247,0.27669063,23.0,0.910434,0.12490876,1.0,1363.1800537109375,-0.3935724291667426,2.2108599793933483
2024-10-16,A091160,KODEX 반도체,32685,350271,-0.0074007308565946,반도체,0.32870966,0.27569246,32.0,0.910434,0.12490876,1.0,1364.199951171875,-2.5791257684500457,2.2108599793933483
2024-10-17,A091160,KODEX 반도체,33252,313622,-0.0423870342666539,반도체,0.5970844,0.29791963,34.0,0.910434,0.12490876,1.0,1370.050048828125,0.07115642288357568,2.2108599793933483
2024-10-18,A091160,KODEX 반도체,31941,483741,-0.002162569598391,반도체,0.49339965,0.283551,24.0,0.910434,0.12490876,1.0,1370.050048828125,-0.9527620220411538,2.2108599793933483
2024-10-21,A091160,KODEX 반도체,32118,848838,-0.00121501019667,반도체,0.6038025,0.33517483,23.0,0.910434,0.12490876,1.0,1376.5,0.13749970388535165,2.2108599793933483
2024-10-22,A091160,KODEX 반도체,31300,275256,0.0191759823326983,반도체,0.5757568,0.21263683,25.0,0.910434,0.12490876,1.0,1376.6300048828125,-0.13946011451441848,2.2108599793933483
2024-10-23,A091160,KODEX 반도체,32444,535988,-0.0165647482704607,반도체,0.6735826,0.3223029,59.0,0.910434,0.12490876,1.0,1377.3399658203125,0.8265994169935201,2.2108599793933483
2024-10-24,A091160,KODEX 반도체,31872,428438,0.0005959569205446,반도체,0.503505,0.29269093,35.0,0.910434,0.12490876,1.0,1376.3199462890625,-0.8529686169606566,2.2108599793933483
2024-10-25,A091160,KODEX 반도체,31872,352251,-0.0098057002484212,반도체,0.59511864,0.30918434,29.0,0.910434,0.12490876,1.0,1376.3199462890625,0.05174394494159132,2.2108599793933483
2024-10-28,A091160,KODEX 반도체,32079,248800,0.0088759815548442,반도체,0.65253615,0.28816745,22.0,0.910434,0.12490876,1.0,1387.6600341796875,0.6187593213653189,2.2108599793933483
2024-10-29,A091160,KODEX 반도체,31906,231977,0.0047838753002278,반도체,0.5067086,0.2993892,38.0,0.910434,0.12490876,1.0,1381.969970703125,-0.8213320924943215,2.2108599793933483
2024-10-30,A091160,KODEX 반도체,31911,211945,-0.0061925541702617,반도체,0.58164936,0.2496814,29.0,0.910434,0.12490876,1.0,1383.1800537109375,-0.08126929212418543,2.2108599793933483
2024-10-31,A091160,KODEX 반도체,31891,278709,-0.0072697838698662,반도체,0.6526581,0.38006836,49.0,0.51432085,0.12490876,1.0,1378.5699462890625,0.6199636147098908,0.21839898372118177
2024-11-01,A091160,KODEX 반도체,31561,206544,0.0053089080291634,반도체,0.567392,0.31859916,30.0,0.53311884,0.12490876,1.0,1372.9300537109375,-0.22206505890697698,0.3129534358317348
2024-11-04,A091160,KODEX 반도체,32365,279186,-0.0674491848574659,반도체,0.56750506,0.2807494,28.0,0.53311884,0.12490876,1.0,1379.3399658203125,-0.22094855701655253,0.3129534358317348
2024-11-05,A091160,KODEX 반도체,32059,181390,-0.0968054173308563,반도체,0.5904351,0.32483232,28.0,0.53311884,0.12490876,1.0,1372.8599853515625,0.005492562809283407,0.3129534358317348
2024-11-06,A091160,KODEX 반도체,31714,334083,-0.1129781129751711,반도체,0.48834637,0.23142299,17.0,0.53311884,0.12490876,1.0,1378.0,-1.002664699140431,0.3129534358317348
2024-11-07,A091160,KODEX 반도체,31660,321092,-0.136296696175098,반도체,0.45137885,0.3145759,25.0,0.53311884,0.12490876,1.0,1399.800048828125,-1.3677302038662835,0.3129534358317348
2024-11-08,A091160,KODEX 반도체,31729,275018,-0.1035446901918263,반도체,0.64236635,0.24603884,24.0,0.52577126,0.01110776,2.0,1372.0799560546875,0.518329452930515,0.27599488860203303
2024-11-11,A091160,KODEX 반도체,30254,591943,-0.070200051875484,반도체,0.44543794,0.26364705,30.0,0.52577126,0.01110776,2.0,1397.199951171875,-1.4263984972135482,0.27599488860203303
2024-11-12,A091160,KODEX 반도체,29101,645136,-0.0336160233960753,반도체,0.40600368,0.31294742,25.0,0.52577126,0.01110776,2.0,1400.550048828125,-1.8158238097687454,0.27599488860203303
2024-11-13,A091160,KODEX 반도체,28326,526805,-0.0094350361178897,반도체,0.49826247,0.33090267,29.0,0.52577126,0.01110776,2.0,1406.6500244140625,-0.9047401953757197,0.27599488860203303
2024-11-14,A091160,KODEX 반도체,27626,494500,0.0166562828383841,반도체,0.49826247,0.33090267,29.0,0.4233854,0.01110776,1.0,1399.0,-0.9047401953757197,-0.23900905044505735
2024-11-15,A091160,KODEX 반도체,28608,643298,-0.0013991886989563,반도체,0.67004585,0.30903274,35.0,0.4233854,0.01110776,1.0,1400.8299560546875,0.791672934940108,-0.23900905044505735
2024-11-18,A091160,KODEX 반도체,28203,489404,0.0294524249210888,반도체,0.51867473,0.2892825,32.0,0.4233854,0.01110776,1.0,1394.3499755859375,-0.7031629189045007,-0.23900905044505735
2024-11-19,A091160,KODEX 반도체,28139,268279,0.0293458974131663,반도체,0.44499153,0.257626,14.0,0.4233854,0.01110776,1.0,1389.5,-1.4308069317518848,-0.23900905044505735
2024-11-20,A091160,KODEX 반도체,28060,340362,-0.0057900730042714,반도체,0.5100466,0.29530656,32.0,0.4233854,0.01110776,1.0,1392.1600341796875,-0.7883683271463913,-0.23900905044505735
2024-11-21,A091160,KODEX 반도체,28090,273342,-0.023083903696692,반도체,0.54344255,0.3367865,24.0,0.4233854,0.01110776,1.0,1397.6199951171875,-0.45857316256544767,-0.23900905044505735
2024-11-22,A091160,KODEX 반도체,28568,412798,-0.058266807874151,반도체,0.59133583,0.24989489,34.0,0.4233854,0.01110776,1.0,1399.5999755859375,0.014387545542009952,-0.23900905044505735
2024-11-25,A091160,KODEX 반도체,29046,405955,-0.0920379795628792,반도체,0.59760076,0.26090539,25.0,0.4233854,0.01110776,1.0,1403.510009765625,0.07625563494920083,-0.23900905044505735
2024-11-26,A091160,KODEX 반도체,28977,541976,-0.0681132501847952,반도체,0.6028897,0.32170755,30.0,0.4233854,0.01110776,1.0,1395.56005859375,0.12848552623118994,-0.23900905044505735
2024-11-27,A091160,KODEX 반도체,27898,619208,-0.0339781884581606,반도체,0.45904464,0.2815928,32.0,0.4233854,0.01110776,1.0,1395.27001953125,-1.292028195847558,-0.23900905044505735
2024-11-28,A091160,KODEX 반도체,27449,513401,0.0082358742171044,반도체,0.4774597,0.16045406,33.0,0.4233854,0.01110776,1.0,1388.469970703125,-1.1101738768816967,-0.23900905044505735
2024-11-29,A091160,KODEX 반도체,26951,479034,0.0083874200803094,반도체,0.48845476,0.26976553,28.0,0.4233854,0.01110776,1.0,1393.300048828125,-1.0015943149205202,-0.23900905044505735
2024-12-02,A091160,KODEX 반도체,26492,519085,-0.0063237426026938,반도체,0.59152734,0.37975353,22.0,0.4233854,0.01110776,1.0,1399.8599853515625,0.016278765045239542,-0.23900905044505735
2024-12-03,A091160,KODEX 반도체,27069,487914,-0.0111820174360051,반도체,0.5315663,0.23537573,30.0,0.10850126,0.01110776,1.0,1401.06005859375,-0.5758547438157013,-1.8228856955546027
2024-12-04,A091160,KODEX 반도체,26966,636412,0.0188088712898737,반도체,0.45953253,0.38002807,17.0,0.5380329,0.01110776,1.0,1411.6700439453125,-1.2872101336918955,0.3376713046537945
2024-12-05,A091160,KODEX 반도체,27676,610249,0.0240966912837125,반도체,0.75358874,0.31055483,38.0,0.5380329,0.01110776,1.0,1410.800048828125,1.616684385643492,0.3376713046537945
2024-12-06,A091160,KODEX 반도체,27178,880846,0.0438404676788336,반도체,0.57233584,0.18600902,26.0,0.5380329,0.01110776,1.0,1399.989990234375,-0.17324313509699807,0.3376713046537945
2024-12-09,A091160,KODEX 반도체,26325,691656,0.0852275774047319,반도체,0.44090587,0.2716081,19.0,0.5380329,0.01110776,1.0,1424.219970703125,-1.4711540670219339,0.3376713046537945
2024-12-10,A091160,KODEX 반도체,26768,450959,0.0854192804296511,반도체,0.44888422,0.34943476,26.0,0.5380329,0.01110776,1.0,1426.5999755859375,-1.3923654339291671,0.3376713046537945
2024-12-11,A091160,KODEX 반도체,27478,749441,0.0691723929414603,반도체,0.5339603,0.2761538,36.0,0.5380329,0.01110776,1.0,1433.949951171875,-0.552213265612303,0.3376713046537945
2024-12-12,A091160,KODEX 반도체,28351,594149,0.00608353524578,반도체,0.5339603,0.2761538,36.0,0.5380329,0.01110776,1.0,1429.1500244140625,-0.552213265612303,0.3376713046537945
2024-12-13,A091160,KODEX 반도체,28396,340748,-0.0228322860350148,반도체,0.52699006,0.3267066,22.0,0.5380329,0.01110776,1.0,1427.8599853515625,-0.6210465058096528,0.3376713046537945
2024-12-16,A091160,KODEX 반도체,28667,347121,-0.0048255216373513,반도체,0.57305765,0.30455467,21.0,0.5884558,0.01110776,1.0,1434.449951171875,-0.16611504178789474,0.5913000002390786
2024-12-17,A091160,KODEX 반도체,29155,705829,-0.0212147025224994,반도체,0.72021306,0.32105625,55.0,0.5884558,0.01110776,1.0,1431.3499755859375,1.2870893934782466,0.5913000002390786
2024-12-18,A091160,KODEX 반도체,29446,527554,-0.0420665708984562,반도체,0.5785342,0.24072163,24.0,0.5884558,0.01110776,1.0,1436.4200439453125,-0.11203244468897175,0.5913000002390786
2024-12-19,A091160,KODEX 반도체,28524,394774,0.0,반도체,0.5026409,0.3023798,23.0,0.5884558,0.01110776,1.0,1451.5,-0.8615018673013238,0.5913000002390786
2024-12-20,A091160,KODEX 반도체,27755,395554,0.027680354550498,반도체,0.4814969,0.31659922,22.0,0.5185077,0.01110776,1.0,1437.449951171875,-1.0703052988521393,0.2394589644860969
2024-12-23,A091160,KODEX 반도체,28529,385239,0.0061850463617687,반도체,0.85631835,0.24804479,61.0,0.5185077,0.01110776,1.0,1445.4200439453125,2.631170532535142,0.2394589644860969
2024-12-24,A091160,KODEX 반도체,28543,313408,0.0523490379136956,반도체,0.5106049,0.3266418,31.0,0.5185077,0.01110776,1.0,1442.699951171875,-0.7828549448235184,0.2394589644860969
2024-12-26,A091160,KODEX 반도체,28233,312887,0.1144046074513293,반도체,0.51876414,0.2566135,33.0,0.5185077,0.01110776,1.0,1457.6099853515625,-0.7022799679578977,0.2394589644860969
2024-12-27,A091160,KODEX 반도체,28524,569340,0.0920732181869175,반도체,0.65012324,0.34279096,26.0,0.5185077,0.01110776,1.0,1466.989990234375,0.5949311011599047,0.2394589644860969
2024-12-30,A091160,KODEX 반도체,28534,245949,0.1264445895568664,반도체,0.62801206,0.33905724,16.0,0.5185077,0.01110776,1.0,1472.800048828125,0.3765764729136987,0.2394589644860969
2025-01-02,A091160,KODEX 반도체,28706,402106,0.1258862391480846,반도체,0.5593205,0.26147276,38.0,0.5185077,0.01110776,1.0,1473.52001953125,-0.3017735765839735,0.2394589644860969
2025-01-03,A091160,KODEX 반도체,30077,970592,0.0733168319321578,반도체,0.58812374,0.28649417,15.0,0.5185077,0.01110776,1.0,1471.6500244140625,-0.017332820256801124,0.2394589644860969
2025-01-06,A091160,KODEX 반도체,31655,1334264,-0.0101923440247945,반도체,0.87731606,0.23984267,42.0,0.5185077,0.01110776,1.0,1465.530029296875,2.838529305837681,0.2394589644860969
2025-01-07,A091160,KODEX 반도체,31275,935227,0.0065968975796548,반도체,0.6731052,0.33927414,32.0,0.5185077,0.01110776,1.0,1459.449951171875,0.8218849467786896,0.2394589644860969
2025-01-08,A091160,KODEX 반도체,32380,1072649,-0.024225612325227,반도체,0.7556025,0.3553969,55.0,0.5185077,0.01110776,1.0,1451.8800048828125,1.6365708781860464,0.2394589644860969
2025-01-09,A091160,KODEX 반도체,32557,1322726,-0.0077394278057069,반도체,0.6858722,0.27006134,32.0,0.572418,0.01110776,1.0,1457.969970703125,0.9479629552259696,0.5106293864096941
2025-01-10,A091160,KODEX 반도체,32365,880263,0.0212465003954046,반도체,0.6831908,0.24372052,12.0,0.572418,0.01110776,1.0,1455.22998046875,0.9214833146016616,0.5106293864096941
2025-01-13,A091160,KODEX 반도체,31334,598717,0.0486776982320541,반도체,0.51021177,0.24189542,23.0,0.572418,0.01110776,1.0,1472.25,-0.7867372231552242,0.5106293864096941
2025-01-14,A091160,KODEX 반도체,31482,543775,0.0643062185713701,반도체,0.6161635,0.2069905,26.0,0.572418,0.01110776,1.0,1458.8900146484375,0.2595683388361476,0.5106293864096941
2025-01-15,A091160,KODEX 반도체,31605,609016,0.0887737844353751,반도체,0.6288955,0.26628652,20.0,0.572418,0.01110776,1.0,1460.43994140625,0.38530071163717905,0.5106293864096941
2025-01-16,A091160,KODEX 반도체,32306,661828,0.0452078309974068,반도체,0.7035428,0.3372702,19.0,0.5576611,0.01110776,1.0,1437.219970703125,1.1224655052430832,0.4364017379031133
2025-01-17,A091160,KODEX 반도체,33060,723272,0.0259165397794114,반도체,0.6106427,0.27554098,21.0,0.5576611,0.01110776,1.0,1453.3199462890625,0.20504875952732504,0.4364017379031133
2025-01-20,A091160,KODEX 반도체,32897,519680,-0.0262715098504792,반도체,0.7434854,0.30665475,25.0,0.5576611,0.01110776,1.0,1457.3800048828125,1.5169108299243932,0.4364017379031133
2025-01-21,A091160,KODEX 반도체,33573,757894,-0.099049327440421,반도체,0.5376171,0.30434647,25.0,0.5576611,0.01110776,1.0,1435.530029296875,-0.5161012532922592,0.4364017379031133
2025-01-22,A091160,KODEX 반도체,34539,1069953,-0.1172403183662006,반도체,0.47184837,0.3335072,16.0,0.5576611,0.01110776,1.0,1425.7900390625,-1.1655874674778013,0.4364017379031133
2025-01-23,A091160,KODEX 반도체,33800,823844,-0.0737166058708473,반도체,0.5819905,0.26813734,36.0,0.48305666,0.01110776,1.0,1434.3399658203125,-0.07790043085672245,0.061139172638707356
