date,sector,domestic_mean,domestic_std,domestic_count
2021-01-05,2차전지,0.37740657,0.4761479,4
2021-01-06,2차전지,0.74584776,0.27271926,6
2021-01-07,2차전지,0.837641,0.2428372,9
2021-01-08,2차전지,0.7916053,0.3341121,12
2021-01-09,2차전지,0.49999982,,1
2021-01-10,2차전지,0.7304019,,1
2021-01-11,2차전지,0.8686321,0.29022202,12
2021-01-12,2차전지,0.6415507,0.20019107,2
2021-01-13,2차전지,0.6673651,0.25755498,6
2021-01-14,2차전지,0.8218693,0.22921048,11
2021-01-15,2차전지,0.5515189,0.36055624,5
2021-01-16,2차전지,0.4973412,,1
2021-01-17,2차전지,0.66512704,0.28791592,3
2021-01-18,2차전지,0.74842364,0.2864208,4
2021-01-19,2차전지,0.8127438,0.24569823,9
2021-01-20,2차전지,0.42866933,0.50402105,3
2021-01-21,2차전지,0.799951,0.27380523,5
2021-01-22,2차전지,0.6960607,0.36172533,4
2021-01-24,2차전지,0.7762926,0.25297132,3
2021-01-25,2차전지,0.6650432,0.29002213,3
2021-01-27,2차전지,0.6661065,0.287652,3
2021-01-28,2차전지,0.5712225,0.4493658,7
2021-01-29,2차전지,0.5564911,0.14832649,7
2021-01-30,2차전지,0.5007476,,1
2021-02-01,2차전지,0.6333386,0.21653311,5
2021-02-02,2차전지,0.5858441,0.37666342,3
2021-02-03,2차전지,0.9965854,0.0037932163,2
2021-02-04,2차전지,0.74995697,0.3534902,2
2021-02-05,2차전지,0.5000122,4.214685e-06,2
2021-02-06,2차전지,0.5000505,,1
2021-02-07,2차전지,0.0022098392,,1
2021-02-08,2차전지,0.73146015,0.25033617,4
2021-02-10,2차전지,0.6667121,0.28855395,3
2021-02-11,2차전지,0.20619075,0.2218094,4
2021-02-12,2차전지,0.5001672,,1
2021-02-14,2차전지,0.052779086,0.07340844,2
2021-02-15,2차전지,0.56284857,0.50972444,4
2021-02-16,2차전지,0.60491586,0.15218432,4
2021-02-18,2차전지,0.7493464,0.28771076,4
2021-02-19,2차전지,0.500007,,1
2021-02-22,2차전지,0.99443275,,1
2021-02-23,2차전지,0.2666979,0.3769789,2
2021-02-24,2차전지,0.50009507,0.4997713,3
2021-02-25,2차전지,0.7499566,0.35348204,2
2021-02-26,2차전지,0.49998233,6.322027e-07,2
2021-02-28,2차전지,0.5000164,2.5309182e-05,2
2021-03-01,2차전지,0.5000116,9.440894e-06,2
2021-03-02,2차전지,0.87489426,0.24987777,4
2021-03-03,2차전지,0.8747945,0.24994422,4
2021-03-04,2차전지,0.99442077,0.007781615,2
2021-03-05,2차전지,0.60032237,0.4176465,5
2021-03-08,2차전지,0.96128386,0.066918254,3
2021-03-09,2차전지,0.489277,0.0149518475,2
2021-03-10,2차전지,0.38483402,0.35304162,2
2021-03-11,2차전지,0.7927352,0.11113428,2
2021-03-12,2차전지,0.66664743,0.28862104,3
2021-03-15,2차전지,0.499995,,1
2021-03-16,2차전지,0.33374158,0.28852025,3
2021-03-17,2차전지,0.25280997,0.29151472,4
2021-03-18,2차전지,0.9998378,,1
2021-03-19,2차전지,0.5998465,0.22364047,5
2021-03-21,2차전지,0.00023336051,,1
2021-03-22,2차전지,0.625033,0.24992104,4
2021-03-23,2차전지,0.16798288,0.2854472,3
2021-03-24,2차전지,0.7079552,0.42793772,5
2021-03-25,2차전지,0.50000453,,1
2021-03-26,2차전지,0.598824,0.4488622,4
2021-03-28,2차전지,0.5000042,,1
2021-03-29,2차전지,0.82011724,0.31142533,3
2021-03-30,2차전지,0.76948637,0.3975725,3
2021-03-31,2차전지,0.66668326,0.28858665,3
2021-04-01,2차전지,0.8483821,0.30279145,4
2021-04-02,2차전지,0.50002086,,1
2021-04-05,2차전지,0.8326144,0.28790832,3
2021-04-06,2차전지,0.4999816,,1
2021-04-08,2차전지,0.7285204,0.25269476,3
