date,ticker,name,end,AUM,log_return_t+5
2021-07-07,A381180,TIGER 미국필라델피아반도체나스닥,9743,765624,0.011531328347959863
2021-07-08,A381180,TIGER 미국필라델피아반도체나스닥,9695,1371211,0.008831439613740825
2021-07-09,A381180,TIGER 미국필라델피아반도체나스닥,9631,1304026,-0.00834120152612672
2021-07-12,A381180,TIGER 미국필라델피아반도체나스닥,9763,882205,-0.03959361889236004
2021-07-13,A381180,TIGER 미국필라델피아반도체나스닥,9894,1202728,-0.04644301185204392
2021-07-14,A381180,TIGER 미국필라델피아반도체나스닥,9856,1093561,-0.03384557473816494
2021-07-15,A381180,TIGER 미국필라델피아반도체나스닥,9781,1197986,-0.0009205749128617701
2021-07-16,A381180,TIGER 미국필라델피아반도체나스닥,9551,2548148,0.019389896707908576
2021-07-19,A381180,TIGER 미국필라델피아반도체나스닥,9384,1750800,0.04010562545722925
2021-07-20,A381180,TIGER 미국필라델피아반도체나스닥,9445,1124048,0.031576634809486824
2021-07-21,A381180,TIGER 미국필라델피아반도체나스닥,9528,906488,0.013344651742231302
2021-07-22,A381180,TIGER 미국필라델피아반도체나스닥,9772,1855422,-0.009355951657559609
2021-07-23,A381180,TIGER 미국필라델피아반도체나스닥,9738,937265,0.007977949648101178
2021-07-26,A381180,TIGER 미국필라델피아반도체나스닥,9768,902483,0.029057734479542765
2021-07-27,A381180,TIGER 미국필라델피아반도체나스닥,9748,551003,0.034482698602557905
2021-07-28,A381180,TIGER 미국필라델피아반도체나스닥,9656,828225,0.04643998682447851
2021-07-29,A381180,TIGER 미국필라델피아반도체나스닥,9681,558534,0.05467050019093089
2021-07-30,A381180,TIGER 미국필라델피아반도체나스닥,9816,1426960,0.035723444403000904
2021-08-02,A381180,TIGER 미국필라델피아반도체나스닥,10056,2007069,0.007825308616017043
2021-08-03,A381180,TIGER 미국필라델피아반도체나스닥,10090,945380,0.006322882159684955
2021-08-04,A381180,TIGER 미국필라델피아반도체나스닥,10115,898681,-0.0024746362541911582
2021-08-05,A381180,TIGER 미국필라델피아반도체나스닥,10225,1531331,-0.017561619448688268
2021-08-06,A381180,TIGER 미국필라델피아반도체나스닥,10173,1884422,-0.015952778242083486
2021-08-09,A381180,TIGER 미국필라델피아반도체나스닥,10135,1416359,-0.0039545281391625735
2021-08-10,A381180,TIGER 미국필라델피아반도체나스닥,10154,847405,-0.02442428144844035
2021-08-11,A381180,TIGER 미국필라델피아반도체나스닥,10090,1305085,-0.03294510412198314
2021-08-12,A381180,TIGER 미국필라델피아반도체나스닥,10047,1013000,-0.019193675689013225
2021-08-13,A381180,TIGER 미국필라델피아반도체나스닥,10012,1446653,-0.005307708620025278
2021-08-17,A381180,TIGER 미국필라델피아반도체나스닥,10095,872742,0.0019792188549079626
2021-08-18,A381180,TIGER 미국필라델피아반도체나스닥,9909,1342067,0.01958691577882206
2021-08-19,A381180,TIGER 미국필라델피아반도체나스닥,9763,1028380,0.04339575627033461
2021-08-20,A381180,TIGER 미국필라델피아반도체나스닥,9856,628325,0.0358747119390742
2021-08-23,A381180,TIGER 미국필라델피아반도체나스닥,9959,830967,0.04044035729193352
2021-08-24,A381180,TIGER 미국필라델피아반도체나스닥,10115,758226,0.02951560870329093
2021-08-25,A381180,TIGER 미국필라델피아반도체나스닥,10105,604629,0.020180935680222264
2021-08-26,A381180,TIGER 미국필라델피아반도체나스닥,10196,653928,0.0055748591740851965
2021-08-27,A381180,TIGER 미국필라델피아반도체나스닥,10216,597708,0.00595326991269797
2021-08-30,A381180,TIGER 미국필라델피아반도체나스닥,10370,1501699,-0.004348883394339467
2021-08-31,A381180,TIGER 미국필라델피아반도체나스닥,10418,1556483,-0.007515210242716682
2021-09-01,A381180,TIGER 미국필라델피아반도체나스닥,10311,1018981,0.0023249065979250977
2021-09-02,A381180,TIGER 미국필라델피아반도체나스닥,10253,902381,-0.00224576572441906
2021-09-03,A381180,TIGER 미국필라델피아반도체나스닥,10277,726790,0.004272265940860102
2021-09-06,A381180,TIGER 미국필라델피아반도체나스닥,10325,445032,0.008966940475903235
2021-09-07,A381180,TIGER 미국필라델피아반도체나스닥,10340,513434,0.011634187281340825
2021-09-08,A381180,TIGER 미국필라델피아반도체나스닥,10335,604609,0.011257154524634468
2021-09-09,A381180,TIGER 미국필라델피아반도체나스닥,10230,709557,0.02423951422450507
2021-09-10,A381180,TIGER 미국필라델피아반도체나스닥,10321,488854,0.021755613907243912
2021-09-13,A381180,TIGER 미국필라델피아반도체나스닥,10418,850575,0.003640896998921114
2021-09-14,A381180,TIGER 미국필라델피아반도체나스닥,10461,1001999,0.007333715425470193
2021-09-15,A381180,TIGER 미국필라델피아반도체나스닥,10452,550576,0.01349445546396897
2021-09-16,A381180,TIGER 미국필라델피아반도체나스닥,10481,486861,0.006372174302999994
2021-09-17,A381180,TIGER 미국필라델피아반도체나스닥,10548,1591198,-0.03345051379065838
2021-09-23,A381180,TIGER 미국필라델피아반도체나스닥,10456,964639,-0.031674658061328825
2021-09-24,A381180,TIGER 미국필라델피아반도체나스닥,10538,526649,-0.05400396016002224
2021-09-27,A381180,TIGER 미국필라델피아반도체나스닥,10594,804052,-0.07729335989329349
2021-09-28,A381180,TIGER 미국필라델피아반도체나스닥,10548,724776,-0.06451324020318654
2021-09-29,A381180,TIGER 미국필라델피아반도체나스닥,10201,2066154,-0.0094554038447975
2021-09-30,A381180,TIGER 미국필라델피아반도체나스닥,10130,1489726,0.0009866799024451063
2021-10-01,A381180,TIGER 미국필라델피아반도체나스닥,9984,930547,-0.0025071466775693422
2021-10-05,A381180,TIGER 미국필라델피아반도체나스닥,9806,878252,0.007518068530734853
2021-10-06,A381180,TIGER 미국필라델피아반도체나스닥,9889,426755,0.0015156876543864985
2021-10-07,A381180,TIGER 미국필라델피아반도체나스닥,10105,645039,0.003950622422193754
2021-10-08,A381180,TIGER 미국필라델피아반도체나스닥,10140,514204,0.001872013946370768
2021-10-12,A381180,TIGER 미국필라델피아반도체나스닥,9959,716402,0.02723884543339748
2021-10-13,A381180,TIGER 미국필라델피아반도체나스닥,9880,905854,0.0370578339281777
2021-10-14,A381180,TIGER 미국필라델피아반도체나스닥,9904,650371,0.03463162974571398
2021-10-15,A381180,TIGER 미국필라델피아반도체나스닥,10145,809791,0.019522337919728336
2021-10-18,A381180,TIGER 미국필라델피아반도체나스닥,10159,664419,0.004125742590973846
2021-10-19,A381180,TIGER 미국필라델피아반도체나스닥,10234,559351,0.005554216471054599
2021-10-20,A381180,TIGER 미국필라델피아반도체나스닥,10253,571513,0.0046706322136021135
2021-10-21,A381180,TIGER 미국필라델피아반도체나스닥,10253,435614,0.0003900536373197006
2021-10-22,A381180,TIGER 미국필라델피아반도체나스닥,10345,498797,-0.0032920246616998314
2021-10-25,A381180,TIGER 미국필라델피아반도체나스닥,10201,981276,0.032027431154023026
2021-10-26,A381180,TIGER 미국필라델피아반도체나스닥,10291,623335,0.032692645814994474
2021-10-27,A381180,TIGER 미국필라델피아반도체나스닥,10301,547886,0.0499867427446861
2021-10-28,A381180,TIGER 미국필라델피아반도체나스닥,10257,868328,0.07428901678171707
2021-10-29,A381180,TIGER 미국필라델피아반도체나스닥,10311,583445,0.10215491769205753
2021-11-01,A381180,TIGER 미국필라델피아반도체나스닥,10533,952999,0.08792080225603947
2021-11-02,A381180,TIGER 미국필라델피아반도체나스닥,10633,1187762,0.09391560473113181
2021-11-03,A381180,TIGER 미국필라델피아반도체나스닥,10829,1608967,0.07445090768520353
2021-11-04,A381180,TIGER 미국필라델피아반도체나스닥,11048,1327552,0.030925246590656683
2021-11-05,A381180,TIGER 미국필라델피아반도체나스닥,11420,2111903,0.012444140918960513
2021-11-08,A381180,TIGER 미국필라델피아반도체나스닥,11501,1760164,0.013387080782459279
2021-11-09,A381180,TIGER 미국필라델피아반도체나스닥,11680,2038418,-0.00368830027414124
2021-11-10,A381180,TIGER 미국필라델피아반도체나스닥,11666,1468520,0.013368158549530357
2021-11-11,A381180,TIGER 미국필라델피아반도체나스닥,11395,2919733,0.03653374333245607
2021-11-12,A381180,TIGER 미국필라델피아반도체나스닥,11563,1617791,0.040756265472662555
2021-11-15,A381180,TIGER 미국필라델피아반도체나스닥,11656,1207350,0.04191953887518291
2021-11-16,A381180,TIGER 미국필라델피아반도체나스닥,11637,1278414,0.02444735964846503
2021-11-17,A381180,TIGER 미국필라델피아반도체나스닥,11823,1428148,0.0024498428303424222
2021-11-18,A381180,TIGER 미국필라델피아반도체나스닥,11819,1819506,0.016863523076958088
2021-11-19,A381180,TIGER 미국필라델피아반도체나스닥,12044,1893630,-0.008337550382598176
2021-11-22,A381180,TIGER 미국필라델피아반도체나스닥,12155,2493043,-0.026088073658502346
2021-11-23,A381180,TIGER 미국필라델피아반도체나스닥,11925,3456612,0.0015920234624843621
2021-11-24,A381180,TIGER 미국필라델피아반도체나스닥,11852,2467811,0.007313722651932474
2021-11-25,A381180,TIGER 미국필라델피아반도체나스닥,12020,1247748,-0.023484939458986727
2021-11-26,A381180,TIGER 미국필라델피아반도체나스닥,11944,2243627,-0.020298396519066078
2021-11-29,A381180,TIGER 미국필라델피아반도체나스닥,11842,2184459,-0.01420273055462339
2021-11-30,A381180,TIGER 미국필라델피아반도체나스닥,11944,1637377,-0.017568019396208702
2021-12-01,A381180,TIGER 미국필라델피아반도체나스닥,11939,1776969,0.017930255404835352
2021-12-02,A381180,TIGER 미국필라델피아반도체나스닥,11741,2373176,0.027553191987686167
2021-12-03,A381180,TIGER 미국필라델피아반도체나스닥,11704,2247298,0.021135286684239165
2021-12-06,A381180,TIGER 미국필라델피아반도체나스닥,11675,1417561,0.028789291466818006
2021-12-07,A381180,TIGER 미국필라델피아반도체나스닥,11736,1483345,0.00459067370859905
2021-12-08,A381180,TIGER 미국필라델피아반도체나스닥,12155,1812445,-0.03584673228915926
2021-12-09,A381180,TIGER 미국필라델피아반도체나스닥,12069,1032403,0.0032262095237113597
2021-12-10,A381180,TIGER 미국필라델피아반도체나스닥,11954,1457458,-0.029026904239678936
2021-12-13,A381180,TIGER 미국필라델피아반도체나스닥,12016,959193,-0.04877351983391507
2021-12-14,A381180,TIGER 미국필라델피아반도체나스닥,11790,1826168,-0.006893937682691932
2021-12-15,A381180,TIGER 미국필라델피아반도체나스닥,11727,1345979,0.012288810946097233
2021-12-16,A381180,TIGER 미국필라델피아반도체나스닥,12108,1447025,-0.012382258172801827
2021-12-17,A381180,TIGER 미국필라델피아반도체나스닥,11612,4376605,0.033783850409969854
2021-12-20,A381180,TIGER 미국필라델피아반도체나스닥,11444,1417668,0.054002832435277474
2021-12-21,A381180,TIGER 미국필라델피아반도체나스닥,11709,1147561,0.05523972024220954
2021-12-22,A381180,TIGER 미국필라델피아반도체나스닥,11872,865045,0.03898742863583519
2021-12-23,A381180,TIGER 미국필라델피아반도체나스닥,11959,657363,0.03168598207418939
2021-12-24,A381180,TIGER 미국필라델피아반도체나스닥,12011,727866,0.026131314314062456
2021-12-27,A381180,TIGER 미국필라델피아반도체나스닥,12079,814129,0.03378012144823683
2021-12-28,A381180,TIGER 미국필라델피아반도체나스닥,12374,3082044,0.0020183270889079195
2021-12-29,A381180,TIGER 미국필라델피아반도체나스닥,12344,1044020,-0.025766585074272232
2021-12-30,A381180,TIGER 미국필라델피아반도체나스닥,12344,852737,-0.010096161317410477
2022-01-03,A381180,TIGER 미국필라델피아반도체나스닥,12329,1419932,-0.0352477576637554
2022-01-04,A381180,TIGER 미국필라델피아반도체나스닥,12494,2153043,-0.058845350847937565
2022-01-05,A381180,TIGER 미국필라델피아반도체나스닥,12399,1501741,-0.030628008205880176
2022-01-06,A381180,TIGER 미국필라델피아반도체나스닥,12030,2680155,-0.00041571399476258725
2022-01-07,A381180,TIGER 미국필라델피아반도체나스닥,12220,1674859,-0.03667077552000858
2022-01-10,A381180,TIGER 미국필라델피아반도체나스닥,11902,2573693,0.005613520668573129
2022-01-11,A381180,TIGER 미국필라델피아반도체나스닥,11780,2198718,0.008200578568662681
2022-01-12,A381180,TIGER 미국필라델피아반도체나스닥,12025,1293218,-0.04646853690846516
2022-01-13,A381180,TIGER 미국필라델피아반도체나스닥,12025,1687874,-0.06493222302161258
2022-01-14,A381180,TIGER 미국필라델피아반도체나스닥,11780,2600142,-0.09001015808467513
2022-01-17,A381180,TIGER 미국필라델피아반도체나스닥,11969,1030214,-0.11142224071510036
2022-01-18,A381180,TIGER 미국필라델피아반도체나스닥,11877,1316220,-0.11290105931496873
2022-01-19,A381180,TIGER 미국필라델피아반도체나스닥,11479,2971859,-0.09372593142499369
2022-01-20,A381180,TIGER 미국필라델피아반도체나스닥,11269,2272492,-0.07938477643688097
2022-01-21,A381180,TIGER 미국필라델피아반도체나스닥,10766,3069290,-0.041824881291669114
2022-01-24,A381180,TIGER 미국필라델피아반도체나스닥,10707,2081735,0.03017430653256675
2022-01-25,A381180,TIGER 미국필라델피아반도체나스닥,10609,2581921,0.02568299720937624
2022-01-26,A381180,TIGER 미국필라델피아반도체나스닥,10452,1976755,0.03191910572323058
2022-01-27,A381180,TIGER 미국필라델피아반도체나스닥,10409,2130924,0.032885888916537154
2022-01-28,A381180,TIGER 미국필라델피아반도체나스닥,10325,2012020,0.06514366487767205
2022-02-03,A381180,TIGER 미국필라델피아반도체나스닥,11035,1706998,0.023730686009595187
2022-02-04,A381180,TIGER 미국필라델피아반도체나스닥,10885,1936305,0.0021107702968314167
2022-02-07,A381180,TIGER 미국필라델피아반도체나스닥,10791,834176,-0.02809939137696935
2022-02-08,A381180,TIGER 미국필라델피아반도체나스닥,10757,1116461,-0.020474043498068712
2022-02-09,A381180,TIGER 미국필라델피아반도체나스닥,11020,889517,-0.0029990480060245596
2022-02-10,A381180,TIGER 미국필라델피아반도체나스닥,11300,1632738,-0.02945615264293809
2022-02-11,A381180,TIGER 미국필라델피아반도체나스닥,10908,1598581,-0.013010564149762186
2022-02-14,A381180,TIGER 미국필라델피아반도체나스닥,10492,1875254,0.012125953809165504
2022-02-15,A381180,TIGER 미국필라델피아반도체나스닥,10539,1132116,-0.030736077176241355
2022-02-16,A381180,TIGER 미국필라델피아반도체나스닥,10987,1215281,-0.04371976018085253
2022-02-17,A381180,TIGER 미국필라델피아반도체나스닥,10972,1542966,-0.091562199505829
2022-02-18,A381180,TIGER 미국필라델피아반도체나스닥,10767,1640443,-0.028258449960833196
2022-02-21,A381180,TIGER 미국필라델피아반도체나스닥,10620,1013724,-0.009746020275901403
2022-02-22,A381180,TIGER 미국필라델피아반도체나스닥,10220,2346276,0.01966831798162692
2022-02-23,A381180,TIGER 미국필라델피아반도체나스닥,10517,956986,0.01378680949815105
2022-02-24,A381180,TIGER 미국필라델피아반도체나스닥,10012,2662306,0.048733088172726896
2022-02-25,A381180,TIGER 미국필라델피아반도체나스닥,10467,1481329,-0.026624352042939246
2022-02-28,A381180,TIGER 미국필라델피아반도체나스닥,10517,1074342,-0.06116555919680582
2022-03-02,A381180,TIGER 미국필라델피아반도체나스닥,10423,1308781,-0.005580156869442283
2022-03-03,A381180,TIGER 미국필라델피아반도체나스닥,10663,826628,-0.03453882713448617
2022-03-04,A381180,TIGER 미국필라델피아반도체나스닥,10512,1640750,-0.028170876966696335
2022-03-07,A381180,TIGER 미국필라델피아반도체나스닥,10192,1303580,-0.027756071779047053
2022-03-08,A381180,TIGER 미국필라델피아반도체나스닥,9893,1747801,0.04041354156047084
2022-03-10,A381180,TIGER 미국필라델피아반도체나스닥,10365,1276439,0.017122231872408418
2022-03-11,A381180,TIGER 미국필라델피아반도체나스닥,10301,964118,0.020752017636335107
2022-03-14,A381180,TIGER 미국필라델피아반도체나스닥,10220,813078,0.05260359017379416
2022-03-15,A381180,TIGER 미국필라델피아반도체나스닥,9913,1638497,0.08671710725987392
2022-03-16,A381180,TIGER 미국필라델피아반도체나스닥,10301,998631,0.054317548868667895
2022-03-17,A381180,TIGER 미국필라델피아반도체나스닥,10544,1336261,0.018138742691847114
2022-03-18,A381180,TIGER 미국필라델피아반도체나스닥,10517,864036,0.05997000492576365
2022-03-21,A381180,TIGER 미국필라델피아반도체나스닥,10772,1327801,0.03422022845813401
2022-03-22,A381180,TIGER 미국필라델피아반도체나스닥,10811,680150,0.03953729211125026
2022-03-23,A381180,TIGER 미국필라델피아반도체나스닥,10876,737884,0.048544945923965806
2022-03-24,A381180,TIGER 미국필라델피아반도체나스닥,10737,868137,0.04016237495147608
2022-03-25,A381180,TIGER 미국필라델피아반도체나스닥,11167,1559318,-0.021177262011307273
2022-03-28,A381180,TIGER 미국필라델피아반도체나스닥,11147,997901,-0.04111359529842811
2022-03-29,A381180,TIGER 미국필라델피아반도체나스닥,11247,976799,-0.04185242950684934
2022-03-30,A381180,TIGER 미국필라델피아반도체나스닥,11417,1384507,-0.09243265616085879
2022-03-31,A381180,TIGER 미국필라델피아반도체나스닥,11177,1826863,-0.10033306237109448
2022-04-01,A381180,TIGER 미국필라델피아반도체나스닥,10933,1747580,-0.06880995581056802
2022-04-04,A381180,TIGER 미국필라델피아반도체나스닥,10698,2117363,-0.07479849050147358
2022-04-05,A381180,TIGER 미국필라델피아반도체나스닥,10786,1098945,-0.09586661123850908
2022-04-06,A381180,TIGER 미국필라델피아반도체나스닥,10409,2934339,-0.054691875928647854
2022-04-07,A381180,TIGER 미국필라델피아반도체나스닥,10110,2676010,-0.014044754991813133
2022-04-08,A381180,TIGER 미국필라델피아반도체나스닥,10206,1657346,-0.04499080651596667
2022-04-11,A381180,TIGER 미국필라델피아반도체나스닥,9927,2429307,-0.030790546726667138
2022-04-12,A381180,TIGER 미국필라델피아반도체나스닥,9800,1845248,0.017599321447404667
2022-04-13,A381180,TIGER 미국필라델피아반도체나스닥,9855,1947572,0.01630470902494357
2022-04-14,A381180,TIGER 미국필라델피아반도체나스닥,9969,1095235,0.017007720122470132
2022-04-15,A381180,TIGER 미국필라델피아반도체나스닥,9757,1546247,0.007962475715209428
2022-04-18,A381180,TIGER 미국필라델피아반도체나스닥,9626,1504754,0.0004154549291164792
2022-04-19,A381180,TIGER 미국필라델피아반도체나스닥,9974,1466725,-0.010988567649352124
2022-04-20,A381180,TIGER 미국필라델피아반도체나스닥,10017,1093248,-0.0451281145629175
2022-04-21,A381180,TIGER 미국필라델피아반도체나스닥,10140,1070208,-0.041993785335517085
2022-04-22,A381180,TIGER 미국필라델피아반도체나스닥,9835,1422192,0.011625099329478987
2022-04-25,A381180,TIGER 미국필라델피아반도체나스닥,9630,1558923,0.007654945831714812
2022-04-26,A381180,TIGER 미국필라델피아반도체나스닥,9865,1048563,0.007674479755429356
2022-04-27,A381180,TIGER 미국필라델피아반도체나스닥,9575,2210236,0.04722235616603222
2022-04-28,A381180,TIGER 미국필라델피아반도체나스닥,9723,716669,0.02126765481840007
2022-04-29,A381180,TIGER 미국필라델피아반도체나스닥,9950,1260305,-0.021023472727297234
2022-05-02,A381180,TIGER 미국필라델피아반도체나스닥,9704,1527641,-0.012547476280123896
2022-05-03,A381180,TIGER 미국필라델피아반도체나스닥,9941,1279547,-0.023099475306454998
2022-05-04,A381180,TIGER 미국필라델피아반도체나스닥,10038,864476,-0.06609382443607557
2022-05-06,A381180,TIGER 미국필라델피아반도체나스닥,9932,1037582,-0.0366063325792105
2022-05-09,A381180,TIGER 미국필라델피아반도체나스닥,9743,689388,0.002972074952289781
2022-05-10,A381180,TIGER 미국필라델피아반도체나스닥,9583,3144282,0.019121041446778377
2022-05-11,A381180,TIGER 미국필라델피아반도체나스닥,9714,1697265,0.03131430811917618
2022-05-12,A381180,TIGER 미국필라델피아반도체나스닥,9396,2128561,0.02220793263093515
2022-05-13,A381180,TIGER 미국필라델피아반도체나스닥,9575,1833896,0.00997618166811654
2022-05-16,A381180,TIGER 미국필라델피아반도체나스닥,9772,2052536,-0.01038943666066792
2022-05-17,A381180,TIGER 미국필라델피아반도체나스닥,9768,1688367,-0.04298701051462771
2022-05-18,A381180,TIGER 미국필라델피아반도체나스닥,10023,1650781,-0.0713259454591195
2022-05-19,A381180,TIGER 미국필라델피아반도체나스닥,9607,3219347,-0.02476547878205226
2022-05-20,A381180,TIGER 미국필라델피아반도체나스닥,9671,1967256,0.00690404102568302
2022-05-23,A381180,TIGER 미국필라델피아반도체나스닥,9671,1586315,0.047060379665436386
2022-05-24,A381180,TIGER 미국필라델피아반도체나스닥,9357,2498216,0.06676032170926782
2022-05-25,A381180,TIGER 미국필라델피아반도체나스닥,9333,1234456,0.058372006221907254
2022-05-26,A381180,TIGER 미국필라델피아반도체나스닥,9372,985127,0.07797221149387952
2022-05-27,A381180,TIGER 미국필라델피아반도체나스닥,9738,2631647,0.01690295818173107
2022-05-30,A381180,TIGER 미국필라델피아반도체나스닥,10137,2236072,-0.015108129532484034
2022-05-31,A381180,TIGER 미국필라델피아반도체나스닥,10003,725104,-0.014804641211879707
2022-06-02,A381180,TIGER 미국필라델피아반도체나스닥,9894,822143,-0.013841051411871355
2022-06-03,A381180,TIGER 미국필라델피아반도체나스닥,10132,1063566,-0.09736519159297426
2022-06-07,A381180,TIGER 미국필라델피아반도체나스닥,9904,1573845,-0.0772195559698566
2022-06-08,A381180,TIGER 미국필라델피아반도체나스닥,9985,1075741,-0.0932492104195436
2022-06-09,A381180,TIGER 미국필라델피아반도체나스닥,9856,1639937,-0.08079549365144276
2022-06-10,A381180,TIGER 미국필라델피아반도체나스닥,9758,1027554,-0.11649006170057714
2022-06-13,A381180,TIGER 미국필라델피아반도체나스닥,9192,3374281,-0.054550850432867753
2022-06-14,A381180,TIGER 미국필라델피아반도체나스닥,9168,2568590,-0.04153578178286224
2022-06-15,A381180,TIGER 미국필라델피아반도체나스닥,9096,1351538,-0.037410567056528246
2022-06-16,A381180,TIGER 미국필라델피아반도체나스닥,9091,1680370,-0.02856380736806141
2022-06-17,A381180,TIGER 미국필라델피아반도체나스닥,8685,3199901,0.02467857090059437
2022-06-20,A381180,TIGER 미국필라델피아반도체나스닥,8704,1184537,0.041850876804008466
2022-06-21,A381180,TIGER 미국필라델피아반도체나스닥,8795,838463,0.03639606900849977
2022-06-22,A381180,TIGER 미국필라델피아반도체나스닥,8762,1656419,0.018095947314366354
2022-06-23,A381180,TIGER 미국필라델피아반도체나스닥,8835,1035580,-0.022665805473511245
2022-06-24,A381180,TIGER 미국필라델피아반도체나스닥,8902,1413635,-0.04432922356242958
2022-06-27,A381180,TIGER 미국필라델피아반도체나스닥,9076,1456979,-0.08841466090372946
2022-06-28,A381180,TIGER 미국필라델피아반도체나스닥,9121,745235,-0.08473153270402967
2022-06-29,A381180,TIGER 미국필라델피아반도체나스닥,8922,1250998,-0.06434426368606637
2022-06-30,A381180,TIGER 미국필라델피아반도체나스닥,8637,1973535,-0.014578367698859947
2022-07-01,A381180,TIGER 미국필라델피아반도체나스닥,8516,1965296,0.0268783557832884
2022-07-04,A381180,TIGER 미국필라델피아반도체나스닥,8308,1770357,0.045529241792380416
2022-07-05,A381180,TIGER 미국필라델피아반도체나스닥,8380,1256672,0.027424775313044873
2022-07-06,A381180,TIGER 미국필라델피아반도체나스닥,8366,1452806,0.040755054675243686
2022-07-07,A381180,TIGER 미국필라델피아반도체나스닥,8512,1524858,0.029973892369955964
2022-07-08,A381180,TIGER 미국필라델피아반도체나스닥,8748,1760957,0.04120600856891649
2022-07-11,A381180,TIGER 미국필라델피아반도체나스닥,8695,1003187,0.0702724818018903
2022-07-12,A381180,TIGER 미국필라델피아반도체나스닥,8613,889743,0.062446470165347136
2022-07-13,A381180,TIGER 미국필라델피아반도체나스닥,8714,870540,0.09014318262774362
2022-07-14,A381180,TIGER 미국필라델피아반도체나스닥,8771,1054513,0.10509825347395961
2022-07-15,A381180,TIGER 미국필라델피아반도체나스닥,9116,1347268,0.07347309379781587
2022-07-18,A381180,TIGER 미국필라델피아반도체나스닥,9328,1884169,0.03662796313964432
2022-07-19,A381180,TIGER 미국필라델피아반도체나스닥,9168,1185541,0.045314505863426766
2022-07-20,A381180,TIGER 미국필라델피아반도체나스닥,9536,1937421,0.005959555512816604
2022-07-21,A381180,TIGER 미국필라델피아반도체나스닥,9743,1778250,0.005016647326766135
2022-07-22,A381180,TIGER 미국필라델피아반도체나스닥,9811,1447773,0.009030551959290523
2022-07-25,A381180,TIGER 미국필라델피아반도체나스닥,9676,1388482,0.028124943249042914
2022-07-26,A381180,TIGER 미국필라델피아반도체나스닥,9593,844937,0.04255092749131861
2022-07-27,A381180,TIGER 미국필라델피아반도체나스닥,9593,1349759,0.051402743208609436
2022-07-28,A381180,TIGER 미국필라델피아반도체나스닥,9792,1279063,0.05445414331031283
2022-07-29,A381180,TIGER 미국필라델피아반도체나스닥,9900,1990665,0.05195973893071096
2022-08-01,A381180,TIGER 미국필라델피아반도체나스닥,9952,1070785,0.0448972805365076
2022-08-02,A381180,TIGER 미국필라델피아반도체나스닥,10010,1174796,0.02027263494245619
2022-08-03,A381180,TIGER 미국필라델피아반도체나스닥,10099,1759611,-0.03475895175655901
2022-08-04,A381180,TIGER 미국필라델피아반도체나스닥,10340,2159642,-0.017266194924653658
2022-08-05,A381180,TIGER 미국필라델피아반도체나스닥,10428,1413759,-0.030573893413463955
2022-08-08,A381180,TIGER 미국필라델피아반도체나스닥,10409,876999,0.000480238207376008
2022-08-09,A381180,TIGER 미국필라델피아반도체나스닥,10215,1194211,0.017948577877741664
2022-08-10,A381180,TIGER 미국필라델피아반도체나스닥,9754,2219633,0.04431802922600823
2022-08-11,A381180,TIGER 미국필라델피아반도체나스닥,10163,1214550,0.021608783172446237
2022-08-12,A381180,TIGER 미국필라델피아반도체나스닥,10114,1040252,0.010425982117767116
2022-08-16,A381180,TIGER 미국필라델피아반도체나스닥,10414,1659994,-0.04859813344392595
2022-08-17,A381180,TIGER 미국필라델피아반도체나스닥,10400,1015242,-0.04152336221595694
2022-08-18,A381180,TIGER 미국필라델피아반도체나스닥,10196,1429948,-0.013925463289253618
2022-08-19,A381180,TIGER 미국필라델피아반도체나스닥,10385,1421640,-0.016505229058490268
2022-08-22,A381180,TIGER 미국필라델피아반도체나스닥,10220,965154,-0.0476948738080172
2022-08-23,A381180,TIGER 미국필라델피아반도체나스닥,9920,1990991,-0.021911704675807896
2022-08-24,A381180,TIGER 미국필라델피아반도체나스닥,9977,1037897,-0.04217184103915384
2022-08-25,A381180,TIGER 미국필라델피아반도체나스닥,10055,1237330,-0.08778017295739995
2022-08-26,A381180,TIGER 미국필라델피아반도체나스닥,10215,1194432,-0.09223122421603362
2022-08-29,A381180,TIGER 미국필라델피아반도체나스닥,9744,2509112,-0.04502570691398948
2022-08-30,A381180,TIGER 미국필라델피아반도체나스닥,9705,2354813,-0.032357149824307235
2022-08-31,A381180,TIGER 미국필라델피아반도체나스닥,9565,2660742,-0.034027738053128066
2022-09-01,A381180,TIGER 미국필라델피아반도체나스닥,9210,2128201,0.024560192075591847
2022-09-02,A381180,TIGER 미국필라델피아반도체나스닥,9315,1281736,0.04891795806361371
2022-09-05,A381180,TIGER 미국필라델피아반도체나스닥,9315,597760,0.0024660924951934683
2022-09-06,A381180,TIGER 미국필라델피아반도체나스닥,9396,675833,-0.0010648494244403933
2022-09-07,A381180,TIGER 미국필라델피아반도체나스닥,9245,997209,-0.01000117043644593
2022-09-08,A381180,TIGER 미국필라델피아반도체나스닥,9439,781287,-0.027169456439205663
2022-09-13,A381180,TIGER 미국필라델피아반도체나스닥,9782,1504027,-0.04484681466475149
2022-09-14,A381180,TIGER 미국필라델피아반도체나스닥,9338,2033390,-0.01217490662215436
2022-09-15,A381180,TIGER 미국필라델피아반도체나스닥,9386,899566,-0.02208308621066299
2022-09-16,A381180,TIGER 미국필라델피아반도체나스닥,9153,1185548,-0.0203075072667762
2022-09-19,A381180,TIGER 미국필라델피아반도체나스닥,9186,770169,-0.03275353637778848
