date,ticker,name,end,AUM,log_return_t+5
2020-11-13,174350,TIGER 로우볼,8411,1486,0.014048988523287065
2020-11-13,182480,TIGER 미국MSCI리츠(합성H),9668,11825,0.0386516642255863
2020-11-16,161510,PLUS 고배당주,7573,156846,0.0139000402167202
2020-11-16,174350,TIGER 로우볼,8521,771,0.012363115248621881
2020-11-16,182480,TIGER 미국MSCI리츠(합성H),9903,12340,0.01741785775909932
2020-11-17,161510,PLUS 고배당주,7580,146734,0.020371558496712794
2020-11-17,174350,TIGER 로우볼,8517,218,0.016073022469228704
2020-11-17,182480,TIGER 미국MSCI리츠(합성H),10030,21937,0.004674997324421781
2020-11-18,161510,PLUS 고배당주,7577,61653,0.0212843446523987
2020-11-18,174350,TIGER 로우볼,8513,319,0.013302413192521456
2020-11-18,182480,TIGER 미국MSCI리츠(합성H),10121,17528,0.004731403602235673
2020-11-19,161510,PLUS 고배당주,7557,212040,0.02392740156305173
2020-11-19,174350,TIGER 로우볼,8488,3228,0.013457578327528807
2020-11-19,182480,TIGER 미국MSCI리츠(합성H),10035,28444,0.002388773903899022
2020-11-20,161510,PLUS 고배당주,7599,57349,0.013852809084431428
2020-11-20,174350,TIGER 로우볼,8530,1396,0.006194141232494843
2020-11-20,182480,TIGER 미국MSCI리츠(합성H),10049,13570,0.0036751965877108717
2020-11-23,161510,PLUS 고배당주,7679,365260,-0.021721383196629418
2020-11-23,174350,TIGER 로우볼,8627,1446,-0.02809470705476791
2020-11-23,182480,TIGER 미국MSCI리츠(합성H),10077,18136,0.004060416571478598
2020-11-24,161510,PLUS 고배당주,7736,181716,-0.014977163467012389
2020-11-24,174350,TIGER 로우볼,8655,852,-0.015603483782353322
2020-11-24,182480,TIGER 미국MSCI리츠(합성H),10077,9556,0.007316623504028286
2020-11-25,161510,PLUS 고배당주,7740,615166,-0.007001195458983034
2020-11-25,174350,TIGER 로우볼,8627,17873,-0.0022048166750128217
2020-11-25,182480,TIGER 미국MSCI리츠(합성H),10169,11102,-0.004731403602235673
2020-11-26,161510,PLUS 고배당주,7740,84632,-0.006350873526718814
2020-11-26,174350,TIGER 로우볼,8603,2838,0.0005810237802172935
2020-11-26,182480,TIGER 미국MSCI리츠(합성H),10059,10988,-0.0004971908818163229
2020-11-27,161510,PLUS 고배당주,7705,125843,0.01532646396043802
2020-11-27,174350,TIGER 로우볼,8583,1097,0.0051133173583579605
2020-11-27,182480,TIGER 미국MSCI리츠(합성H),10086,8537,-0.0017862463814637408
2020-11-30,161510,PLUS 고배당주,7514,213399,0.03066679839297315
2020-11-30,174350,TIGER 로우볼,8388,3615,0.021115499942233384
2020-11-30,182480,TIGER 미국MSCI리츠(합성H),10118,17082,0.006698212592668895
2020-12-01,161510,PLUS 고배당주,7621,101132,0.00562644598457851
2020-12-01,174350,TIGER 로우볼,8521,97783,0.002461467573455778
2020-12-01,182480,TIGER 미국MSCI리츠(합성H),10151,22564,0.002164929009317973
2020-12-02,161510,PLUS 고배당주,7686,142425,0.005967069203432374
2020-12-02,174350,TIGER 로우볼,8608,1341,0.0022048166750128217
2020-12-02,182480,TIGER 미국MSCI리츠(합성H),10121,15837,0.009636259423308147
2020-12-03,161510,PLUS 고배당주,7691,129902,0.01906046113166937
2020-12-03,174350,TIGER 로우볼,8608,1385,0.0065999197481421135
2020-12-03,182480,TIGER 미국MSCI리츠(합성H),10054,15867,0.013043663192028987
2020-12-04,161510,PLUS 고배당주,7824,178885,0.026611066456959875
2020-12-04,174350,TIGER 로우볼,8627,1100,0.02348466944029859
2020-12-04,182480,TIGER 미국MSCI리츠(합성H),10068,14103,-0.0018889502062471308
2020-12-07,161510,PLUS 고배당주,7748,449764,0.02573718312149076
2020-12-07,174350,TIGER 로우볼,8567,68757,0.02989759305618911
2020-12-07,182480,TIGER 미국MSCI리츠(합성H),10186,13820,0.003919268195394565
2020-12-08,161510,PLUS 고배당주,7664,85134,0.03235198707175968
2020-12-08,174350,TIGER 로우볼,8542,22489,0.03722856390358764
2020-12-08,182480,TIGER 미국MSCI리츠(합성H),10173,8227,-0.007300742767192503
2020-12-09,161510,PLUS 고배당주,7732,481623,0.031069471313452723
2020-12-09,174350,TIGER 로우볼,8627,938,0.032838431220662656
2020-12-09,182480,TIGER 미국MSCI리츠(합성H),10219,20916,-0.0015669379369054326
2020-12-10,161510,PLUS 고배당주,7839,185516,0.011163378648433309
2020-12-10,174350,TIGER 로우볼,8665,2548,0.025185081346146276
2020-12-10,182480,TIGER 미국MSCI리츠(합성H),10186,31332,0.0036258553124639548
2020-12-11,161510,PLUS 고배당주,8035,402811,-0.015679217409914514
2020-12-11,174350,TIGER 로우볼,8832,279,0.007669787203354872
2020-12-11,182480,TIGER 미국MSCI리츠(합성H),10049,31496,0.026029068561944868
2020-12-14,161510,PLUS 고배당주,7950,129287,-0.0005032712738337608
2020-12-14,174350,TIGER 로우볼,8827,777,0.013838326248668764
2020-12-14,182480,TIGER 미국MSCI리츠(합성H),10226,10282,0.014947381079934985
2020-12-15,161510,PLUS 고배당주,7916,89813,-0.0060821272135065385
2020-12-15,174350,TIGER 로우볼,8866,2499,-0.002710640918811791
2020-12-15,182480,TIGER 미국MSCI리츠(합성H),10099,13013,-0.0159699970585514
2020-12-16,161510,PLUS 고배당주,7976,93329,-0.014777660775498802
2020-12-16,174350,TIGER 로우볼,8915,3004,-0.003258246801387088
2020-12-16,182480,TIGER 미국MSCI리츠(합성H),10203,6384,-0.01242619539490164
2020-12-17,161510,PLUS 고배당주,7927,106049,0.0037773905403781782
2020-12-17,174350,TIGER 로우볼,8886,997,0.008627987861508757
2020-12-17,182480,TIGER 미국MSCI리츠(합성H),10223,10358,-0.024658376650945613
2020-12-18,161510,PLUS 고배당주,7910,64004,0.009311757229600204
2020-12-18,174350,TIGER 로우볼,8900,1125,0.01117330059812538
2020-12-18,182480,TIGER 미국MSCI리츠(합성H),10314,14851,-0.024537495670681864
2020-12-21,161510,PLUS 고배당주,7946,327860,0.0010062893930911088
2020-12-21,174350,TIGER 로우볼,8950,170,0.007347244450711443
2020-12-21,182480,TIGER 미국MSCI리츠(합성H),10380,40250,-0.027444468693323287
2020-12-22,161510,PLUS 고배당주,7868,242517,0.009109374732231501
2020-12-22,174350,TIGER 로우볼,8842,2450,0.021592828640141448
2020-12-22,182480,TIGER 미국MSCI리츠(합성H),9939,59655,0.010509029309471174
2020-12-23,161510,PLUS 고배당주,7859,84330,-0.003313793498936235
2020-12-23,174350,TIGER 로우볼,8886,321,0.013636066883618625
2020-12-23,182480,TIGER 미국MSCI리츠(합성H),10077,50179,0.017509792226078957
2020-12-24,161510,PLUS 고배당주,7957,96844,-0.002138769136353247
2020-12-24,174350,TIGER 로우볼,8963,11291,0.02403113878633789
2020-12-24,182480,TIGER 미국MSCI리츠(합성H),9974,40001,-0.013932582769985657
2020-12-28,161510,PLUS 고배당주,7984,238055,-0.0005011275474444687
2020-12-28,174350,TIGER 로우볼,9000,522,0.017730765696851947
2020-12-28,182480,TIGER 미국MSCI리츠(합성H),10064,25083,-0.02393276621162954
2020-12-29,161510,PLUS 고배당주,7954,200393,0.033624923022733455
2020-12-29,174350,TIGER 로우볼,9016,2912,0.04160252390068919
2020-12-29,182480,TIGER 미국MSCI리츠(합성H),10099,17164,-0.019598667505253076
2020-12-30,161510,PLUS 고배당주,7940,259699,0.03805747145561433
2020-12-30,174350,TIGER 로우볼,9035,1155,0.048394797857397975
2020-12-30,182480,TIGER 미국MSCI리츠(합성H),10044,17026,-0.02194350754888319
2021-01-04,161510,PLUS 고배당주,7833,181164,0.03586141549520683
2021-01-04,174350,TIGER 로우볼,9008,418,0.03875947823132897
2021-01-04,182480,TIGER 미국MSCI리츠(합성H),10255,45217,-0.04130968046018246
2021-01-05,161510,PLUS 고배당주,7940,146583,0.020814610746526796
2021-01-05,174350,TIGER 로우볼,9181,1104,0.01609888369768875
2021-01-05,182480,TIGER 미국MSCI리츠(합성H),9836,72664,-0.006425642997246683
2021-01-06,161510,PLUS 고배당주,7980,181724,0.03157637770382493
2021-01-06,174350,TIGER 로우볼,9161,49197,0.022664471108614137
2021-01-06,182480,TIGER 미국MSCI리츠(합성H),9826,21198,0.0014237773177061541
2021-01-07,161510,PLUS 고배당주,8226,386613,0.0012149193573112171
2021-01-07,174350,TIGER 로우볼,9399,19141,0.008581015628765343
2021-01-07,182480,TIGER 미국MSCI리츠(합성H),9903,20101,0.004533784401992591
2021-01-08,161510,PLUS 고배당주,8248,191314,-0.015025018498857179
2021-01-08,174350,TIGER 로우볼,9483,31865,-0.014766295815718422
2021-01-08,182480,TIGER 미국MSCI리츠(합성H),9826,32849,0.019251715883171983
2021-01-11,161510,PLUS 고배당주,8119,498037,-0.022293718621265057
2021-01-11,174350,TIGER 로우볼,9364,45596,-0.02508782096111517
2021-01-11,182480,TIGER 미국MSCI리츠(합성H),9840,41052,0.02598069798025726
2021-01-12,161510,PLUS 고배당주,8107,145376,-0.009418832799246601
2021-01-12,174350,TIGER 로우볼,9330,28615,-0.008287191592359022
2021-01-12,182480,TIGER 미국MSCI리츠(합성H),9773,27219,0.03498899185006543
2021-01-13,161510,PLUS 고배당주,8236,116228,-0.02570393001610327
2021-01-13,174350,TIGER 로우볼,9371,20598,-0.009111924543955041
2021-01-13,182480,TIGER 미국MSCI리츠(합성H),9840,13979,0.024692612590371255
2021-01-14,161510,PLUS 고배당주,8236,109988,-0.02073312321070553
2021-01-14,174350,TIGER 로우볼,9480,24158,-0.0060308070423111815
2021-01-14,182480,TIGER 미국MSCI리츠(합성H),9948,14140,0.02912538709919943
2021-01-15,161510,PLUS 고배당주,8125,94104,-0.017506189206638822
2021-01-15,174350,TIGER 로우볼,9344,6123,-0.005257804912464081
2021-01-15,182480,TIGER 미국MSCI리츠(합성H),10017,32962,0.021431860753272858
2021-01-18,161510,PLUS 고배당주,7940,136398,0.013510338098338792
2021-01-18,174350,TIGER 로우볼,9132,4442,0.030944197173131016
2021-01-18,182480,TIGER 미국MSCI리츠(합성H),10099,25346,0.01747197959851654
2021-01-19,161510,PLUS 고배당주,8031,50943,-0.013034399351305126
2021-01-19,174350,TIGER 로우볼,9253,2384,0.0
2021-01-19,182480,TIGER 미국MSCI리츠(합성H),10121,20871,0.011493814828627436
2021-01-20,161510,PLUS 고배당주,8027,49259,-0.020515476304574065
2021-01-20,174350,TIGER 로우볼,9286,3840,-0.005832179831987361
2021-01-20,182480,TIGER 미국MSCI리츠(합성H),10086,12389,0.016129381929884445
2021-01-21,161510,PLUS 고배당주,8067,73598,-0.04331984317102844
2021-01-21,174350,TIGER 로우볼,9423,3266,-0.03564862248084388
2021-01-21,182480,TIGER 미국MSCI리츠(합성H),10242,22704,-0.003521130398578265
2021-01-22,161510,PLUS 고배당주,7984,87478,-0.05403938821295107
2021-01-22,174350,TIGER 로우볼,9295,3807,-0.04770414839610915
2021-01-22,182480,TIGER 미국MSCI리츠(합성H),10234,28076,-0.0007820137250931225
2021-01-25,161510,PLUS 고배당주,8048,67433,-0.03902192575574759
2021-01-25,174350,TIGER 로우볼,9419,7682,-0.0401851870268608
2021-01-25,182480,TIGER 미국MSCI리츠(합성H),10277,17468,-0.017273959795888416
2021-01-26,161510,PLUS 고배당주,7927,90630,-0.01743379397236211
2021-01-26,174350,TIGER 로우볼,9253,10971,-0.012178034595210718
2021-01-26,182480,TIGER 미국MSCI리츠(합성H),10238,44210,0.0035101440096845238
2021-01-27,161510,PLUS 고배당주,7864,481470,-0.005994533606672903
2021-01-27,174350,TIGER 로우볼,9232,13567,-0.0033635359655193042
2021-01-27,182480,TIGER 미국MSCI리츠(합성H),10250,34385,0.007677767440078753
2021-01-28,161510,PLUS 고배당주,7725,77276,0.012350600835665304
2021-01-28,174350,TIGER 로우볼,9093,170,0.005264901927906962
2021-01-28,182480,TIGER 미국MSCI리츠(합성H),10206,18755,0.015265987560299621
2021-01-29,161510,PLUS 고배당주,7564,90198,0.04548587694410777
2021-01-29,174350,TIGER 로우볼,8862,690,0.041444684833175316
2021-01-29,182480,TIGER 미국MSCI리츠(합성H),10226,13910,0.01696845871318864
2021-02-01,161510,PLUS 고배당주,7740,94044,0.04249501284895629
2021-02-01,174350,TIGER 로우볼,9048,11722,0.031227038179867606
2021-02-01,182480,TIGER 미국MSCI리츠(합성H),10101,26569,0.03559302202569903
2021-02-02,161510,PLUS 고배당주,7790,55342,0.031463837463165945
2021-02-02,174350,TIGER 로우볼,9141,20352,0.0188562153818701
2021-02-02,182480,TIGER 미국MSCI리츠(합성H),10274,23899,0.018611018827670023
2021-02-03,161510,PLUS 고배당주,7817,57094,0.03148081671664471
2021-02-03,174350,TIGER 로우볼,9201,2315,0.017026273374895595
2021-02-03,182480,TIGER 미국MSCI리츠(합성H),10329,16879,0.019652648036700526
2021-02-04,161510,PLUS 고배당주,7821,93783,0.03443416351012374
2021-02-04,174350,TIGER 로우볼,9141,907,0.02303427063201191
2021-02-04,182480,TIGER 미국MSCI리츠(합성H),10363,41213,0.03377609750730315
2021-02-05,161510,PLUS 고배당주,7916,109008,0.02532096613999002
2021-02-05,174350,TIGER 로우볼,9237,855,0.018980785368476916
2021-02-05,182480,TIGER 미국MSCI리츠(합성H),10401,11550,0.03597612165848041
2021-02-08,161510,PLUS 고배당주,8076,113919,0.01034746852542412
2021-02-08,174350,TIGER 로우볼,9335,1056,0.008108440882963919
2021-02-08,182480,TIGER 미국MSCI리츠(합성H),10467,21536,0.016674948186160776
2021-02-09,161510,PLUS 고배당주,8039,138478,0.00521092990548766
2021-02-09,174350,TIGER 로우볼,9315,994,0.0
2021-02-09,182480,TIGER 미국MSCI리츠(합성H),10467,34502,0.010926993609192692
2021-02-10,161510,PLUS 고배당주,8067,75750,0.0017339612964732964
2021-02-10,174350,TIGER 로우볼,9359,637,-0.005249355886144613
2021-02-10,182480,TIGER 미국MSCI리츠(합성H),10534,28516,0.003033177680926258
2021-02-15,161510,PLUS 고배당주,8095,101478,0.000864357650900871
2021-02-15,174350,TIGER 로우볼,9354,822,-0.0016048791761136272
2021-02-15,182480,TIGER 미국MSCI리츠(합성H),10719,32704,-0.010409434265875817
2021-02-16,161510,PLUS 고배당주,8119,83172,0.005282243103303941
2021-02-16,174350,TIGER 로우볼,9414,5693,-0.005325393350286589
2021-02-16,182480,TIGER 미국MSCI리츠(합성H),10782,28006,-0.0036236973450716192
2021-02-17,161510,PLUS 고배당주,8160,92669,-0.016433309826576092
2021-02-17,174350,TIGER 로우볼,9411,6350,-0.029109429204968507
2021-02-17,182480,TIGER 미국MSCI리츠(합성H),10643,36857,0.013717380211135222
2021-02-18,161510,PLUS 고배당주,8081,87526,0.013520363282154335
2021-02-18,174350,TIGER 로우볼,9315,1625,-0.0005369127645771243
2021-02-18,182480,TIGER 미국MSCI리츠(합성H),10582,20660,0.038013290998053506
2021-02-19,161510,PLUS 고배당주,8081,92841,-0.0011143442000030035
2021-02-19,174350,TIGER 로우볼,9310,19802,-0.017444507591577008
2021-02-19,182480,TIGER 미국MSCI리츠(합성H),10566,12985,0.021904835388051325
2021-02-22,161510,PLUS 고배당주,8102,84969,0.0066429079317096296
2021-02-22,174350,TIGER 로우볼,9339,198,-0.01390932986036475
2021-02-22,182480,TIGER 미국MSCI리츠(합성H),10608,24884,0.004045351017522236
2021-02-23,161510,PLUS 고배당주,8162,94094,0.015560732163590885
2021-02-23,174350,TIGER 로우볼,9364,2247,-0.002138123542792414
2021-02-23,182480,TIGER 미국MSCI리츠(합성H),10743,17788,-0.014249795822873779
2021-02-24,161510,PLUS 고배당주,8027,345879,0.03272150267475027
2021-02-24,174350,TIGER 로우볼,9141,1302,0.021429391455898283
2021-02-24,182480,TIGER 미국MSCI리츠(합성H),10790,27076,-0.03010575438759666
2021-02-25,161510,PLUS 고배당주,8191,100261,0.013821752531793408
2021-02-25,174350,TIGER 로우볼,9310,286,0.0009662355145430013
2021-02-25,182480,TIGER 미국MSCI리츠(합성H),10992,18778,-0.052002194950828695
2021-02-26,161510,PLUS 고배당주,8072,133665,0.048247282398106606
2021-02-26,174350,TIGER 로우볼,9149,2660,0.02695871694076679
2021-02-26,182480,TIGER 미국MSCI리츠(합성H),10800,35321,-0.033135561596099095
2021-03-02,161510,PLUS 고배당주,8156,69429,0.05068006078766274
2021-03-02,174350,TIGER 로우볼,9210,7336,0.02498387601371732
2021-03-02,182480,TIGER 미국MSCI리츠(합성H),10651,48561,-0.003385689305810402
2021-03-03,161510,PLUS 고배당주,8290,118988,0.024192325650668423
2021-03-03,174350,TIGER 로우볼,9344,7128,0.005017357736605277
2021-03-03,182480,TIGER 미국MSCI리츠(합성H),10591,98280,0.007618905311735702
2021-03-04,161510,PLUS 고배당주,8294,116145,0.030515873349628464
2021-03-04,174350,TIGER 로우볼,9339,2388,0.011074546153352571
2021-03-04,182480,TIGER 미국MSCI리츠(합성H),10470,27460,0.03601965075876734
2021-03-05,161510,PLUS 고배당주,8305,128807,0.03350813695127641
2021-03-05,174350,TIGER 로우볼,9319,842,0.015228450405437854
2021-03-05,182480,TIGER 미국MSCI리츠(합성H),10435,26344,0.04304663843231893
2021-03-08,161510,PLUS 고배당주,8471,169568,0.023566186252905297
2021-03-08,174350,TIGER 로우볼,9399,702,0.016461277054071743
2021-03-08,182480,TIGER 미국MSCI리츠(합성H),10448,21053,0.061345018065509294
2021-03-09,161510,PLUS 고배당주,8580,191405,0.013314234306374573
2021-03-09,174350,TIGER 로우볼,9443,1134,0.02002478192709667
2021-03-09,182480,TIGER 미국MSCI리츠(합성H),10615,27688,0.06191496958631504
2021-03-10,161510,PLUS 고배당주,8493,116718,0.020511149088630276
2021-03-10,174350,TIGER 로우볼,9391,650,0.022532012398043477
2021-03-10,182480,TIGER 미국MSCI리츠(합성H),10672,28152,0.04962867879890531
2021-03-11,161510,PLUS 고배당주,8551,161884,0.014166516528501205
2021-03-11,174350,TIGER 로우볼,9443,72,0.017010069939587424
2021-03-11,182480,TIGER 미국MSCI리츠(합성H),10854,96489,0.028697937439895682
2021-03-12,161510,PLUS 고배당주,8588,108183,0.009848871685784744
2021-03-12,174350,TIGER 로우볼,9462,1627,0.01343711168639139
2021-03-12,182480,TIGER 미국MSCI리츠(합성H),10894,24438,0.014851532598781247
2021-03-15,161510,PLUS 고배당주,8673,183428,0.0033381325961681085
2021-03-15,174350,TIGER 로우볼,9555,2583,0.004073325387635052
2021-03-15,182480,TIGER 미국MSCI리츠(합성H),11109,72318,-0.021013189598816595
2021-03-16,161510,PLUS 고배당주,8695,164116,-0.011567508971433327
2021-03-16,174350,TIGER 로우볼,9634,1561,-0.012323915767318283
2021-03-16,182480,TIGER 미국MSCI리츠(합성H),11293,57075,-0.03221441061280217
2021-03-17,161510,PLUS 고배당주,8669,90566,-0.014758271467227857
2021-03-17,174350,TIGER 로우볼,9605,1125,-0.014471729073767037
2021-03-17,182480,TIGER 미국MSCI리츠(합성H),11215,14384,-0.029315407878623745
2021-03-18,161510,PLUS 고배당주,8673,129897,-0.0040436771638105995
2021-03-18,174350,TIGER 로우볼,9605,19818,-0.007629236984024956
2021-03-18,182480,TIGER 미국MSCI리츠(합성H),11170,33596,-0.026213464112233353
2021-03-19,161510,PLUS 고배당주,8673,87110,0.011008023094898789
2021-03-19,174350,TIGER 로우볼,9590,119,0.0012505212134019672
2021-03-19,182480,TIGER 미국MSCI리츠(합성H),11057,27976,-0.0029889972889609595
2021-03-22,161510,PLUS 고배당주,8702,58442,0.012221041829171497
2021-03-22,174350,TIGER 로우볼,9594,2266,0.0011458931406487238
2021-03-22,182480,TIGER 미국MSCI리츠(합성H),10878,30716,0.024069097064147726
2021-03-23,161510,PLUS 고배당주,8595,93371,0.027314068928182778
2021-03-23,174350,TIGER 로우볼,9516,5358,0.014501323439766622
2021-03-23,182480,TIGER 미국MSCI리츠(합성H),10935,14925,0.013533972872000533
2021-03-24,161510,PLUS 고배당주,8542,95446,0.04933633513451596
2021-03-24,174350,TIGER 로우볼,9467,138,0.02462304889640876
2021-03-24,182480,TIGER 미국MSCI리츠(합성H),10891,21939,0.019368643670899743
2021-03-25,161510,PLUS 고배당주,8638,74308,0.0278556823314009
2021-03-25,174350,TIGER 로우볼,9532,320,0.013235563960662944
2021-03-25,182480,TIGER 미국MSCI리츠(합성H),10881,13208,0.014869145099032366
2021-03-26,161510,PLUS 고배당주,8769,123663,0.005458901307671127
2021-03-26,174350,TIGER 로우볼,9602,222,0.002911815701285292
2021-03-26,182480,TIGER 미국MSCI리츠(합성H),11024,16098,0.021270714443584637
2021-03-29,161510,PLUS 고배당주,8809,139459,0.0049824585012530065
2021-03-29,174350,TIGER 로우볼,9605,896,0.0021839746603973254
2021-03-29,182480,TIGER 미국MSCI리츠(합성H),11143,26748,0.014168203142736147
2021-03-30,161510,PLUS 고배당주,8833,128693,0.00305205685399379
2021-03-30,174350,TIGER 로우볼,9655,1191,-0.0034237726032166904
2021-03-30,182480,TIGER 미국MSCI리츠(합성H),11084,23345,0.01912309190233863
2021-03-31,161510,PLUS 고배당주,8974,188402,-0.004131545154535843
2021-03-31,174350,TIGER 로우볼,9703,3551,-0.001237496290748652
2021-03-31,182480,TIGER 미국MSCI리츠(합성H),11104,14505,0.021030894535158495
2021-04-01,161510,PLUS 고배당주,8882,138842,0.0057255278497923
2021-04-01,174350,TIGER 로우볼,9659,3274,0.0012415935376672849
2021-04-01,182480,TIGER 미국MSCI리츠(합성H),11044,97298,0.022738424835162974
2021-04-02,161510,PLUS 고배당주,8817,158582,0.00835785303411285
2021-04-02,174350,TIGER 로우볼,9630,16067,0.005385265707467113
2021-04-02,182480,TIGER 미국MSCI리츠(합성H),11261,31337,0.001331144536978357
2021-04-05,161510,PLUS 고배당주,8853,77787,0.006866689895451472
2021-04-05,174350,TIGER 로우볼,9626,3342,0.008379503849171854
2021-04-05,182480,TIGER 미국MSCI리츠(합성H),11302,34886,-0.0007966364661182723
2021-04-06,161510,PLUS 고배당주,8860,119259,0.00865319778226592
2021-04-06,174350,TIGER 로우볼,9622,166,0.012188974377181694
2021-04-06,182480,TIGER 미국MSCI리츠(합성H),11298,31441,0.005472694389935029
2021-04-07,161510,PLUS 고배당주,8937,87762,0.002570264587584248
2021-04-07,174350,TIGER 로우볼,9691,1016,0.003810705471398279
2021-04-07,182480,TIGER 미국MSCI리츠(합성H),11340,19258,0.010090017605852708
2021-04-08,161510,PLUS 고배당주,8933,83464,0.012459834127556135
2021-04-08,174350,TIGER 로우볼,9671,1637,0.01263823654529972
2021-04-08,182480,TIGER 미국MSCI리츠(합성H),11298,123675,0.0032695650564207313
2021-04-09,161510,PLUS 고배당주,8891,131269,0.014848165616701436
2021-04-09,174350,TIGER 로우볼,9682,12,0.011501461762623677
2021-04-09,182480,TIGER 미국MSCI리츠(합성H),11276,34200,0.014089701208199301
2021-04-12,161510,PLUS 고배당주,8914,122893,0.014478479891359086
2021-04-12,174350,TIGER 로우볼,9707,91,0.008922678550035812
2021-04-12,182480,TIGER 미국MSCI리츠(합성H),11293,30188,0.01450511124485132
2021-04-13,161510,PLUS 고배당주,8937,95329,0.02508280219199399
2021-04-13,174350,TIGER 로우볼,9740,1525,0.015889517435743628
2021-04-13,182480,TIGER 미국MSCI리츠(합성H),11360,67936,0.013378418398520608
2021-04-14,161510,PLUS 고배당주,8960,78007,0.011871221677079546
2021-04-14,174350,TIGER 로우볼,9728,1087,0.008292006358367132
2021-04-14,182480,TIGER 미국MSCI리츠(합성H),11455,45713,0.011543764001643808
2021-04-15,161510,PLUS 고배당주,9045,155881,0.013070645743990639
2021-04-15,174350,TIGER 로우볼,9794,788,0.0069190345218093086
2021-04-15,182480,TIGER 미국MSCI리츠(합성H),11335,24168,0.032718673259463316
2021-04-16,161510,PLUS 고배당주,9024,91894,0.023870617692370644
2021-04-16,174350,TIGER 로우볼,9794,203,0.014394571910997911
2021-04-16,182480,TIGER 미국MSCI리츠(합성H),11436,56374,0.017767074806037897
2021-04-19,161510,PLUS 고배당주,9044,109607,0.03711766295650243
2021-04-19,174350,TIGER 로우볼,9794,1718,0.025902178762477135
2021-04-19,182480,TIGER 미국MSCI리츠(합성H),11458,31224,0.01910418131004299
2021-04-20,161510,PLUS 고배당주,9164,211495,0.034955848030588044
2021-04-20,174350,TIGER 로우볼,9896,5431,0.014844806205152494
2021-04-20,182480,TIGER 미국MSCI리츠(합성H),11513,46420,0.01816119115711956
2021-04-21,161510,PLUS 고배당주,9067,237852,0.04885843663963563
2021-04-21,174350,TIGER 로우볼,9809,1922,0.026359675083828193
2021-04-21,182480,TIGER 미국MSCI리츠(합성H),11588,55546,0.012264830616480538
2021-04-22,161510,PLUS 고배당주,9164,150612,0.026277626565022416
2021-04-22,174350,TIGER 로우볼,9862,4563,0.015095385767592617
2021-04-22,182480,TIGER 미국MSCI리츠(합성H),11712,30408,-0.0029072273576087326
2021-04-23,161510,PLUS 고배당주,9242,305320,0.028480406109233414
2021-04-23,174350,TIGER 로우볼,9936,6772,0.013098222556163108
2021-04-23,182480,TIGER 미국MSCI리츠(합성H),11641,23745,0.009490089605472818
2021-04-26,161510,PLUS 고배당주,9386,419584,0.0019159133055985933
2021-04-26,174350,TIGER 로우볼,10051,777,-0.003388482412974625
2021-04-26,182480,TIGER 미국MSCI리츠(합성H),11679,34558,0.01081551952206894
2021-04-27,161510,PLUS 고배당주,9490,443787,-0.012192040765363288
2021-04-27,174350,TIGER 로우볼,10044,6106,-0.006592771856492874
2021-04-27,182480,TIGER 미국MSCI리츠(합성H),11724,15512,0.005528870461343871
2021-04-28,161510,PLUS 고배당주,9521,444641,0.024894968889274338
2021-04-28,174350,TIGER 로우볼,10071,1484,0.0144908642425996
2021-04-28,182480,TIGER 미국MSCI리츠(합성H),11731,16556,-0.008990941244425343
2021-04-29,161510,PLUS 고배당주,9408,379104,0.0459110640277256
2021-04-29,174350,TIGER 로우볼,10012,257,0.029911714449571747
2021-04-29,182480,TIGER 미국MSCI리츠(합성H),11678,25085,0.000684814270899281
2021-04-30,161510,PLUS 고배당주,9509,192122,0.04884524831047088
2021-04-30,174350,TIGER 로우볼,10067,4621,0.043540061407377095
2021-04-30,182480,TIGER 미국MSCI리츠(합성H),11752,36479,0.0028040975165186666
2021-05-03,161510,PLUS 고배당주,9404,166043,0.06802827767634412
2021-05-03,174350,TIGER 로우볼,10017,7201,0.056476007415490415
2021-05-03,182480,TIGER 미국MSCI리츠(합성H),11806,28158,-0.0017803404304022052
2021-05-04,161510,PLUS 고배당주,9375,196415,0.05023673642671156
2021-05-04,174350,TIGER 로우볼,9978,430,0.043824098246018295
2021-05-04,182480,TIGER 미국MSCI리츠(합성H),11789,46745,-0.015817027050832877
2021-05-06,161510,PLUS 고배당주,9761,385135,0.0179709389873004
2021-05-06,174350,TIGER 로우볼,10218,80,0.02931743240000806
2021-05-06,182480,TIGER 미국MSCI리츠(합성H),11626,55879,-0.018929105607218943
2021-05-07,161510,PLUS 고배당주,9850,490393,0.006375571866763963
2021-05-07,174350,TIGER 로우볼,10316,2200,0.02100695923705409
2021-05-07,182480,TIGER 미국MSCI리츠(합성H),11686,35899,-0.015349098442943188
2021-05-10,161510,PLUS 고배당주,9985,390451,-0.02525361118255276
2021-05-10,174350,TIGER 로우볼,10515,1210,-0.011862762284154726
2021-05-10,182480,TIGER 미국MSCI리츠(합성H),11785,27324,-0.011778900267580994
2021-05-11,161510,PLUS 고배당주,10066,383353,-0.02047442055223314
2021-05-11,174350,TIGER 로우볼,10599,1830,-0.008813134513347975
2021-05-11,182480,TIGER 미국MSCI리츠(합성H),11785,39246,-0.012981649553465147
2021-05-12,161510,PLUS 고배당주,9858,388078,-0.01245295259795931
2021-05-12,174350,TIGER 로우볼,10425,1106,-0.0044222337017121305
