date,A091160,A099140,A133690,A139260,A168580,A192090,A195980,A200250,A245360,A245710,A250730,A256440,A280320,A283580,A287180,A291130,A304940,A305540,A305720,A314250,A363580,A364980,A367380,A371160,A371460,A372330,A379810,A381170,A381180,A390390,A396500,A414780,A448300,A453810,A453870,A456600,A462010,A463680,A465580,A474220,A483280,A487230,A497570
2020-04-13,20636.0,18358.0,43091.0,18713.0,22352.0,7916.0,8641.0,10010.0,10755.0,10993.0,10712.0,6694.0,11426.0,9402.0,13846.0,6130.0,10304.0,6388.0,6628.0,12407.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,21081.0,18900.0,44820.0,19047.0,22494.0,8111.0,8711.0,9945.0,11015.0,10874.0,10669.0,6733.0,11786.0,9600.0,14289.0,6357.0,10740.0,6572.0,6829.0,13290.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,21458.0,18835.0,46218.0,19377.0,22484.0,8116.0,8636.0,10005.0,10969.0,11118.0,10490.0,6480.0,11934.0,9653.0,14558.0,6007.0,10979.0,6872.0,7113.0,13888.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,21978.0,18768.0,47204.0,20177.0,22499.0,8171.0,8986.0,10115.0,11011.0,11422.0,10630.0,6763.0,12397.0,9704.0,14952.0,6258.0,11296.0,7145.0,7356.0,14332.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,21671.0,18802.0,46719.0,19864.0,22748.0,8128.0,8821.0,10270.0,10914.0,11482.0,10645.0,6868.0,12373.0,9671.0,14872.0,6194.0,11167.0,7080.0,7291.0,13978.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,21441.0,18568.0,46704.0,19742.0,22602.0,8008.0,8661.0,10100.0,10773.0,11043.0,10451.0,6564.0,12244.0,9592.0,14788.0,6135.0,11058.0,7017.0,7234.0,13978.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,21834.0,18695.0,45839.0,19983.0,22543.0,8096.0,8661.0,10175.0,10932.0,11023.0,10456.0,6674.0,11968.0,9695.0,14324.0,6017.0,10820.0,7026.0,7257.0,13610.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,21907.0,18758.0,46680.0,19925.0,22592.0,8091.0,8806.0,10450.0,10989.0,11028.0,10451.0,6833.0,12417.0,9751.0,14733.0,6066.0,10989.0,7090.0,7281.0,13943.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,21426.0,18786.0,46342.0,19450.0,22298.0,8018.0,8736.0,10380.0,10940.0,11058.0,10471.0,6574.0,12240.0,9638.0,14578.0,5963.0,10835.0,6882.0,7113.0,13725.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,21838.0,19035.0,47489.0,19732.0,22514.0,8148.0,8791.0,10510.0,11139.0,11268.0,10630.0,6708.0,12723.0,9727.0,15042.0,6096.0,11261.0,6962.0,7195.0,14218.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28,21950.0,19159.0,47410.0,19868.0,22543.0,8138.0,8816.0,10415.0,11172.0,11108.0,10765.0,6569.0,12851.0,9718.0,15037.0,6081.0,11192.0,6977.0,7229.0,14248.0,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,22090.0,19054.0,46873.0,20020.0,22411.0,8259.0,8971.0,10655.0,11102.0,11133.0,10848.0,6718.0,12762.0,9708.0,14942.0,6298.0,11187.0,7061.0,7362.0,13958.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,21640.0,18504.0,46479.0,19452.0,22206.0,8116.0,8806.0,10535.0,10670.0,11113.0,10393.0,6982.0,12427.0,9700.0,14419.0,6229.0,10959.0,6902.0,7204.0,13695.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,22293.0,18802.0,47817.0,19813.0,22597.0,8296.0,8836.0,10520.0,11040.0,11173.0,10514.0,7067.0,12891.0,9850.0,14892.0,6520.0,11425.0,7017.0,7302.0,14282.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,22888.0,18699.0,48246.0,19969.0,22734.0,8351.0,8746.0,10410.0,11027.0,11337.0,10562.0,7231.0,13191.0,9870.0,15111.0,6599.0,11460.0,7036.0,7282.0,14437.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,23511.0,18853.0,48903.0,20181.0,22998.0,8427.0,8781.0,10570.0,11062.0,11806.0,10678.0,7261.0,13541.0,10015.0,15206.0,6609.0,11698.0,7101.0,7362.0,14712.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,23381.0,19077.0,49164.0,20119.0,22895.0,8422.0,8951.0,10655.0,11230.0,11881.0,10809.0,7092.0,13625.0,9968.0,15435.0,6791.0,11733.0,7031.0,7287.0,14781.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,23280.0,18927.0,49418.0,20139.0,23012.0,8477.0,8911.0,10200.0,11085.0,11911.0,10640.0,7092.0,13596.0,9972.0,15480.0,6717.0,11733.0,6937.0,7170.0,14881.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,23149.0,19040.0,48773.0,20435.0,23115.0,8432.0,8856.0,10595.0,11085.0,11986.0,10596.0,6903.0,13374.0,9991.0,15236.0,6609.0,11584.0,7365.0,7558.0,14747.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,22753.0,18632.0,48017.0,20144.0,22915.0,8286.0,8761.0,10435.0,10936.0,11936.0,10485.0,6848.0,13300.0,9887.0,14842.0,6530.0,11385.0,7285.0,7446.0,14412.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,23299.0,18690.0,48768.0,20153.0,23008.0,8329.0,8766.0,10420.0,10979.0,11976.0,10456.0,6768.0,13260.0,9897.0,15141.0,6549.0,11529.0,7295.0,7441.0,14607.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,23222.0,18909.0,49517.0,20401.0,23066.0,8399.0,8826.0,10065.0,11027.0,12070.0,10504.0,6783.0,13611.0,9972.0,15286.0,6480.0,11673.0,7634.0,7692.0,15061.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,23637.0,19181.0,50119.0,20871.0,23144.0,8557.0,8966.0,10155.0,11082.0,12424.0,10678.0,6992.0,13709.0,9972.0,15515.0,6638.0,11911.0,7758.0,7843.0,15325.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,24459.0,19185.0,50232.0,21077.0,22983.0,8403.0,9086.0,10130.0,11172.0,12414.0,10698.0,6918.0,13793.0,9963.0,15679.0,6559.0,11842.0,8051.0,8036.0,15400.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,24634.0,19087.0,50803.0,21112.0,23052.0,8286.0,8986.0,10385.0,11191.0,12499.0,10649.0,6997.0,13995.0,9963.0,15888.0,6727.0,11986.0,8273.0,8213.0,15615.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,24257.0,18414.0,50199.0,20671.0,22563.0,8101.0,9016.0,10250.0,10628.0,12554.0,10234.0,6997.0,13877.0,9727.0,15719.0,6658.0,11817.0,8240.0,8154.0,15490.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,24777.0,18464.0,51404.0,21005.0,22548.0,8082.0,8891.0,10325.0,10812.0,12624.0,10205.0,7052.0,14089.0,9780.0,16083.0,6840.0,12035.0,8633.0,8455.0,15625.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,25039.0,18781.0,51741.0,21752.0,22621.0,8189.0,9071.0,10395.0,10886.0,12654.0,10446.0,7122.0,14202.0,9832.0,16237.0,6979.0,12199.0,9080.0,8981.0,15843.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,24498.0,18577.0,51067.0,21533.0,22347.0,8027.0,8996.0,10340.0,10741.0,12644.0,10296.0,7166.0,14109.0,9658.0,16152.0,7043.0,12015.0,8851.0,8725.0,15620.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,24020.0,18695.0,51185.0,21551.0,22582.0,8111.0,9086.0,10750.0,10927.0,12554.0,10432.0,7360.0,14074.0,9790.0,16212.0,7196.0,11981.0,8573.0,8548.0,15440.0,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,23904.0,18531.0,50840.0,21570.0,22474.0,8106.0,9071.0,10875.0,10922.0,12484.0,10350.0,7520.0,14005.0,9732.0,16068.0,7156.0,11961.0,8573.0,8509.0,15186.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,24840.0,19030.0,51264.0,21906.0,23061.0,8370.0,9291.0,11100.0,11067.0,12579.0,10693.0,7664.0,14261.0,10029.0,16317.0,7132.0,12149.0,8791.0,8745.0,15435.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,24903.0,19015.0,51418.0,21988.0,23487.0,8380.0,9371.0,11160.0,11135.0,12674.0,10664.0,7953.0,14592.0,10006.0,16237.0,7289.0,12174.0,8836.0,8828.0,15645.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,25388.0,19253.0,51502.0,22623.0,23570.0,8385.0,9865.0,11420.0,11301.0,12619.0,10843.0,8067.0,14592.0,9991.0,16297.0,7462.0,12293.0,8747.0,8863.0,15753.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,25228.0,19218.0,51492.0,22771.0,23213.0,8310.0,9915.0,11205.0,11200.0,12659.0,10785.0,8271.0,14592.0,9976.0,16551.0,7531.0,12269.0,8936.0,9115.0,15933.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,25509.0,19203.0,51122.0,23160.0,23272.0,8394.0,9766.0,11280.0,11256.0,12584.0,10930.0,8147.0,14434.0,9996.0,16551.0,7423.0,12269.0,9119.0,9237.0,15793.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,25397.0,19087.0,51701.0,23209.0,23364.0,8432.0,9885.0,11405.0,11209.0,12808.0,10901.0,8480.0,14429.0,10010.0,16904.0,7585.0,12482.0,9124.0,9267.0,16088.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,25208.0,19244.0,51726.0,23319.0,23320.0,8444.0,9965.0,11430.0,11256.0,12714.0,11022.0,8440.0,14666.0,9996.0,16815.0,7842.0,12556.0,9184.0,9351.0,16317.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,25325.0,19150.0,51964.0,23592.0,23232.0,8370.0,9895.0,11110.0,11238.0,12649.0,11060.0,8022.0,14760.0,9959.0,16750.0,7605.0,12685.0,9214.0,9356.0,16557.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,24870.0,18957.0,52069.0,23458.0,23086.0,8380.0,9766.0,10960.0,11077.0,12544.0,10886.0,7873.0,14528.0,9902.0,16635.0,7132.0,12680.0,9254.0,9337.0,16592.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,24178.0,18704.0,50909.0,22791.0,23115.0,8306.0,9531.0,10790.0,10918.0,12175.0,10693.0,7654.0,14094.0,9968.0,16033.0,6900.0,12313.0,9214.0,9252.0,16103.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,22516.0,18527.0,49809.0,21479.0,23037.0,8194.0,9256.0,10750.0,10830.0,11991.0,10538.0,7520.0,13966.0,9959.0,15784.0,7008.0,11911.0,8658.0,8563.0,15680.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,23704.0,18900.0,52074.0,22657.0,23237.0,8306.0,9651.0,11075.0,11090.0,12150.0,10746.0,7993.0,14562.0,10029.0,16436.0,7260.0,12561.0,9313.0,9277.0,16542.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,23947.0,19030.0,52855.0,23119.0,23364.0,8351.0,9586.0,10995.0,11143.0,12200.0,10688.0,8082.0,14774.0,10077.0,16815.0,7255.0,12690.0,9646.0,9547.0,16667.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,23894.0,19005.0,52569.0,22830.0,23413.0,8427.0,9721.0,10935.0,11097.0,12150.0,10736.0,8032.0,14621.0,10119.0,16740.0,7220.0,12651.0,9576.0,9470.0,16707.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,24001.0,19213.0,53088.0,22978.0,23829.0,8565.0,9786.0,11260.0,11139.0,12190.0,10881.0,8042.0,14691.0,10274.0,16909.0,7097.0,12745.0,9741.0,9706.0,16861.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,24134.0,18985.0,53068.0,22695.0,23942.0,8565.0,9741.0,11425.0,11181.0,12449.0,10732.0,8042.0,14725.0,10312.0,16904.0,7270.0,12660.0,9835.0,9716.0,16776.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,24082.0,19077.0,53448.0,22662.0,23883.0,8533.0,9756.0,11455.0,11156.0,12350.0,10877.0,7953.0,15144.0,10302.0,16879.0,7201.0,12884.0,9919.0,9706.0,16936.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,24726.0,19020.0,53671.0,22997.0,23712.0,8574.0,9865.0,11480.0,11164.0,12170.0,10877.0,8007.0,15248.0,10344.0,16860.0,7225.0,12978.0,9939.0,9872.0,17066.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,24035.0,18950.0,52647.0,22424.0,23702.0,8520.0,9766.0,11330.0,11143.0,12150.0,10993.0,7918.0,14863.0,10289.0,16486.0,7077.0,12665.0,9929.0,9777.0,16597.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,24429.0,18927.0,52965.0,22594.0,23751.0,8515.0,9791.0,11425.0,11067.0,12125.0,10804.0,7863.0,15055.0,10246.0,16635.0,7067.0,12784.0,9880.0,9797.0,16781.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,23884.0,18628.0,51562.0,22213.0,23663.0,8408.0,9641.0,11165.0,10901.0,11741.0,10674.0,7724.0,14705.0,10210.0,16361.0,6924.0,12472.0,9661.0,9497.0,16048.0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,24402.0,18699.0,52371.0,22337.0,23961.0,8491.0,9646.0,11295.0,10922.0,11761.0,10606.0,7858.0,14725.0,10373.0,16491.0,6900.0,12646.0,9676.0,9465.0,16332.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,24348.0,18786.0,53123.0,22458.0,24450.0,8696.0,9691.0,11365.0,10838.0,11766.0,10804.0,7828.0,14819.0,10533.0,16810.0,6949.0,12839.0,9706.0,9512.0,16607.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,24425.0,19095.0,53980.0,22549.0,24988.0,8970.0,9855.0,11490.0,10979.0,11891.0,10939.0,7833.0,15198.0,10785.0,16860.0,7003.0,13087.0,9776.0,9691.0,17136.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,24787.0,19672.0,54307.0,22791.0,25409.0,9145.0,10035.0,11705.0,11313.0,11946.0,11239.0,7823.0,15277.0,10954.0,16954.0,7072.0,13162.0,9885.0,9837.0,17290.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,25267.0,20552.0,54658.0,23285.0,27076.0,9777.0,10235.0,11930.0,11882.0,12165.0,11674.0,7978.0,15406.0,11651.0,17049.0,7151.0,13281.0,10058.0,9986.0,17445.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,25078.0,20435.0,55181.0,22945.0,27379.0,10022.0,10350.0,11900.0,11898.0,12225.0,11800.0,7958.0,15632.0,11963.0,17238.0,7067.0,13405.0,10034.0,10034.0,18193.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,24991.0,20639.0,54834.0,22771.0,27658.0,10027.0,10340.0,11960.0,11969.0,12160.0,11834.0,8012.0,15647.0,11972.0,17094.0,6998.0,13350.0,10039.0,10044.0,18128.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,25179.0,20681.0,55646.0,22901.0,28137.0,10241.0,10405.0,11920.0,11930.0,12275.0,11868.0,8147.0,15963.0,12272.0,17253.0,6964.0,13504.0,10203.0,10286.0,18642.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,25253.0,20422.0,56082.0,22791.0,27966.0,10190.0,10410.0,11890.0,11785.0,12335.0,11636.0,8077.0,16111.0,12203.0,17452.0,6870.0,13539.0,10098.0,10074.0,18826.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,25330.0,20567.0,57133.0,23006.0,28411.0,10329.0,10555.0,11985.0,11952.0,12355.0,11752.0,8077.0,16052.0,12358.0,17651.0,6924.0,13836.0,10178.0,10247.0,19470.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,25263.0,20257.0,56150.0,23124.0,28167.0,10190.0,10410.0,11795.0,11768.0,12205.0,11466.0,8127.0,15578.0,12227.0,17387.0,6880.0,13558.0,10004.0,10029.0,18926.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,25575.0,20179.0,56241.0,23395.0,28167.0,10255.0,10435.0,11925.0,11718.0,12429.0,11486.0,8112.0,15573.0,12255.0,17363.0,6860.0,13568.0,9984.0,10078.0,18971.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,25011.0,19857.0,55879.0,23115.0,27061.0,9777.0,10255.0,11840.0,11588.0,12414.0,11278.0,8137.0,15583.0,11736.0,17213.0,6905.0,13454.0,9900.0,10016.0,18756.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,25402.0,19940.0,55959.0,23233.0,26890.0,9800.0,10310.0,12015.0,11595.0,12414.0,11259.0,8027.0,15484.0,11684.0,17363.0,6910.0,13444.0,9885.0,9966.0,18821.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,25258.0,20066.0,55660.0,23095.0,27624.0,10051.0,10370.0,12160.0,11674.0,12345.0,11433.0,7893.0,15435.0,11831.0,17273.0,6806.0,13405.0,9860.0,9921.0,18537.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,25687.0,20120.0,57674.0,23487.0,27638.0,10009.0,10535.0,12305.0,11600.0,12260.0,11539.0,8012.0,16022.0,11920.0,17831.0,6895.0,13995.0,9944.0,10093.0,19520.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,25706.0,20184.0,56568.0,23487.0,27707.0,10121.0,10635.0,12390.0,11696.0,12200.0,11505.0,8097.0,15948.0,12109.0,17542.0,7013.0,13762.0,10044.0,10344.0,19086.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,25852.0,19949.0,56968.0,23260.0,27580.0,10022.0,10570.0,12445.0,11525.0,12160.0,11375.0,8142.0,15854.0,12004.0,17612.0,7023.0,13792.0,10113.0,10324.0,19200.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,25672.0,19616.0,55062.0,23010.0,26607.0,9652.0,10350.0,12285.0,11322.0,11856.0,11075.0,8052.0,15573.0,11477.0,17268.0,6969.0,13305.0,9875.0,10078.0,18537.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,26287.0,19421.0,54829.0,23195.0,26523.0,9559.0,10395.0,12350.0,11398.0,11283.0,11167.0,8057.0,15450.0,11424.0,17084.0,6998.0,13330.0,9900.0,10088.0,18492.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,26944.0,19612.0,55854.0,23755.0,26734.0,9744.0,10580.0,12430.0,11376.0,11352.0,11249.0,8077.0,15608.0,11615.0,17387.0,7136.0,13568.0,10093.0,10314.0,18761.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,27060.0,19616.0,55037.0,23672.0,27252.0,9883.0,10620.0,12480.0,11393.0,11118.0,11244.0,8062.0,15480.0,11831.0,17089.0,7146.0,13385.0,10049.0,10314.0,18457.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,27660.0,19513.0,55516.0,23745.0,27257.0,9921.0,10650.0,12480.0,11332.0,11387.0,11215.0,8042.0,15583.0,11878.0,17228.0,7156.0,13489.0,10068.0,10286.0,18662.0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,27069.0,19462.0,56477.0,23623.0,27453.0,9939.0,10590.0,12270.0,11358.0,11293.0,11196.0,8057.0,15835.0,11897.0,17592.0,7102.0,13797.0,10293.0,10517.0,19076.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,27248.0,19213.0,56935.0,23841.0,27810.0,10093.0,10560.0,12000.0,11148.0,11417.0,11075.0,7858.0,15997.0,12114.0,17661.0,7072.0,13861.0,10869.0,11035.0,19031.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,27182.0,19725.0,57630.0,24117.0,28000.0,10204.0,10640.0,12190.0,11389.0,11602.0,11239.0,7828.0,16155.0,12171.0,17896.0,7043.0,14025.0,10864.0,11078.0,19181.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,27452.0,19652.0,57600.0,24859.0,28049.0,10143.0,10750.0,12230.0,11420.0,11726.0,11283.0,7928.0,16264.0,12141.0,17856.0,7018.0,14084.0,11496.0,11860.0,19340.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,27379.0,19444.0,57340.0,25027.0,27829.0,10079.0,10825.0,12230.0,11313.0,11736.0,11162.0,7998.0,16244.0,12013.0,17856.0,7132.0,14064.0,12072.0,12156.0,19360.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,27262.0,19285.0,57990.0,25284.0,27795.0,10004.0,10740.0,12230.0,11230.0,11726.0,11128.0,7978.0,16367.0,11939.0,17751.0,7062.0,14233.0,12857.0,12885.0,19605.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,27167.0,19222.0,57581.0,25476.0,27903.0,10027.0,10655.0,12400.0,11209.0,11921.0,11080.0,7968.0,16195.0,11986.0,17627.0,7141.0,14104.0,12832.0,12890.0,19435.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,26954.0,19426.0,57527.0,25326.0,27819.0,10064.0,10675.0,12440.0,11362.0,11831.0,11234.0,8042.0,16027.0,12000.0,17627.0,7062.0,14060.0,12807.0,13082.0,19360.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,26629.0,19523.0,56642.0,25529.0,27384.0,9805.0,10705.0,12355.0,11380.0,11826.0,11167.0,8042.0,15775.0,11773.0,17417.0,7102.0,13871.0,12798.0,13062.0,19091.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,26876.0,19599.0,57412.0,25572.0,27086.0,9852.0,10715.0,12405.0,11430.0,11916.0,11307.0,8122.0,15790.0,11778.0,17582.0,7122.0,14074.0,12773.0,12973.0,19580.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,26548.0,19721.0,58004.0,25082.0,27355.0,9892.0,10715.0,12440.0,11517.0,12045.0,11418.0,8067.0,15854.0,11878.0,17646.0,7220.0,14208.0,12247.0,12477.0,19883.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,25509.0,19822.0,58331.0,24422.0,28171.0,10106.0,10705.0,12330.0,11525.0,11736.0,11481.0,8122.0,15918.0,12171.0,17597.0,7289.0,14308.0,11670.0,11978.0,20173.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,25976.0,19676.0,58839.0,24345.0,28025.0,10106.0,10770.0,12515.0,11521.0,11886.0,11317.0,8152.0,16180.0,12085.0,17607.0,7255.0,14451.0,11934.0,12151.0,20457.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,24459.0,19303.0,58326.0,23329.0,27658.0,9926.0,10600.0,12360.0,11313.0,11821.0,11167.0,8072.0,16135.0,11967.0,17502.0,7245.0,14273.0,11376.0,11611.0,20277.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,24802.0,19572.0,59634.0,24008.0,27687.0,10084.0,10625.0,12455.0,11402.0,11816.0,11307.0,8072.0,16362.0,12004.0,17781.0,7240.0,14585.0,11745.0,11905.0,20906.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,25238.0,19804.0,60329.0,24469.0,28030.0,10166.0,10745.0,12500.0,11565.0,12205.0,11365.0,8117.0,16397.0,12146.0,17861.0,7186.0,14734.0,11998.0,12037.0,21375.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,25682.0,19608.0,60432.0,24746.0,27976.0,10204.0,10725.0,12620.0,11434.0,12330.0,11312.0,8251.0,16466.0,12141.0,18040.0,7225.0,14804.0,12212.0,12294.0,21515.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,25550.0,19672.0,60847.0,24839.0,27756.0,10121.0,10815.0,12710.0,11512.0,12300.0,11331.0,8291.0,16525.0,12076.0,18184.0,7235.0,14863.0,12366.0,12535.0,21693.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,25151.0,19462.0,61850.0,24831.0,27770.0,10116.0,10890.0,12695.0,11260.0,12215.0,11259.0,8301.0,17230.0,12089.0,18279.0,7210.0,15161.0,12286.0,12432.0,22407.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,25243.0,19735.0,62023.0,24708.0,28543.0,10348.0,10950.0,12920.0,11494.0,12345.0,11341.0,8356.0,17181.0,12358.0,18199.0,7136.0,15220.0,12296.0,12482.0,22347.0,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,25330.0,19476.0,62482.0,24089.0,28749.0,10435.0,10905.0,12830.0,11283.0,12365.0,11239.0,8381.0,17201.0,12481.0,18643.0,7196.0,15285.0,12167.0,12289.0,22537.0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,25509.0,19167.0,62845.0,24322.0,28802.0,10400.0,10825.0,12820.0,11191.0,12424.0,11113.0,8251.0,17255.0,12439.0,18553.0,7092.0,15424.0,12242.0,12367.0,23046.0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,25818.0,19145.0,64126.0,24379.0,28812.0,10487.0,10945.0,12710.0,11143.0,12444.0,11099.0,8306.0,17950.0,12518.0,18996.0,7151.0,15702.0,12227.0,12422.0,23395.0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,26490.0,19150.0,64140.0,24650.0,28807.0,10426.0,10880.0,12830.0,11164.0,12639.0,11012.0,8306.0,18098.0,12472.0,19235.0,7161.0,15682.0,12419.0,12600.0,23185.0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,25867.0,18904.0,60544.0,24317.0,28401.0,10269.0,10710.0,12685.0,11045.0,12644.0,10915.0,8137.0,17102.0,12287.0,18065.0,7062.0,14774.0,12399.0,12545.0,21654.0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07,26088.0,18786.0,59020.0,24354.0,28123.0,10181.0,10660.0,12625.0,10979.0,12709.0,10814.0,8072.0,16614.0,12161.0,17716.0,7067.0,14422.0,12286.0,12447.0,21365.0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,26500.0,18822.0,59725.0,24888.0,28152.0,10181.0,10655.0,12655.0,11023.0,12464.0,10915.0,8127.0,16624.0,12179.0,17945.0,7112.0,14635.0,12217.0,12402.0,21579.0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,26383.0,18603.0,57517.0,24839.0,27570.0,9968.0,10480.0,12385.0,10914.0,12280.0,10838.0,8007.0,15987.0,11939.0,17243.0,6959.0,14060.0,11969.0,12206.0,20182.0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,26736.0,18727.0,59088.0,25078.0,27536.0,9916.0,10635.0,12660.0,10963.0,12459.0,10925.0,7535.0,16481.0,11990.0,17607.0,7102.0,14481.0,12172.0,12452.0,20931.0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-11,26711.0,18727.0,58456.0,25156.0,27506.0,9990.0,10635.0,12655.0,10922.0,12409.0,10891.0,7604.0,16170.0,11943.0,17427.0,7077.0,14303.0,12048.0,12338.0,20667.0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,27012.0,18802.0,58081.0,25397.0,27634.0,10060.0,10720.0,12845.0,10969.0,12549.0,10925.0,7813.0,16042.0,12008.0,17402.0,7092.0,14248.0,12276.0,12496.0,20736.0,,,,,,,,,,,,,,,,,,,,,,,
