date,ticker,name,end,AUM,target_5d,sector,domestic_mean,domestic_std,domestic_count,global_mean,global_std,global_count,vix_close
2022-02-18,241180,TIGER 일본니케이225,16027,2236.44630463,-0.018196629898646746,global_macro,0.1105,0.4157,12.0,-0.8584,0.0,1.0,27.75
2022-02-18,251350,KODEX 선진국MSCI World,19650,3285.27788797,-0.02854608366199323,global_macro,0.1105,0.4157,12.0,-0.8584,0.0,1.0,27.75
2022-02-18,360750,TIGER 미국S&P500,12588,70782.33992155,-0.02713641289012692,global_macro,0.1105,0.4157,12.0,-0.8584,0.0,1.0,27.75
2022-02-21,069500,KODEX 200,34192,54430.29190602,-0.018835617228583044,domestic_core,0.1924,0.6662,15.0,,,,
2022-02-21,133690,TIGER 미국나스닥100,73470,41375.59331762,-0.0069932265225352945,global_macro,0.3005,0.7569,6.0,-0.9619,0.0,1.0,
2022-02-21,229200,KODEX 코스닥150,12135,10338.40276155,0.008533735221636652,domestic_core,0.1924,0.6662,15.0,,,,
2022-02-21,241180,TIGER 일본니케이225,15911,2236.44630463,-0.010932523812927877,global_macro,0.3005,0.7569,6.0,-0.9619,0.0,1.0,
2022-02-21,251350,KODEX 선진국MSCI World,19587,3285.27788797,-0.02068523447685029,global_macro,0.3005,0.7569,6.0,-0.9619,0.0,1.0,
2022-02-21,360750,TIGER 미국S&P500,12451,70782.33992155,-0.009198063880947939,global_macro,0.3005,0.7569,6.0,-0.9619,0.0,1.0,
2022-02-22,069500,KODEX 200,33695,54430.29190602,-0.008314631203306054,domestic_core,0.0654,0.393,11.0,,,,28.809999465942383
2022-02-22,133690,TIGER 미국나스닥100,71486,41375.59331762,0.035994874351918886,global_macro,-0.2788,0.3987,10.0,-0.372,0.3051,5.0,28.809999465942383
2022-02-22,229200,KODEX 코스닥150,11939,10338.40276155,0.040383000446327214,domestic_core,0.0654,0.393,11.0,,,,28.809999465942383
2022-02-22,241180,TIGER 일본니케이225,15632,2236.44630463,0.007329775637845432,global_macro,-0.2788,0.3987,10.0,-0.372,0.3051,5.0,28.809999465942383
2022-02-22,251350,KODEX 선진국MSCI World,18991,3285.27788797,0.018262012264484824,global_macro,-0.2788,0.3987,10.0,-0.372,0.3051,5.0,28.809999465942383
2022-02-22,360750,TIGER 미국S&P500,12218,70782.33992155,0.018087195704778698,global_macro,-0.2788,0.3987,10.0,-0.372,0.3051,5.0,28.809999465942383
2022-02-23,069500,KODEX 200,33813,54430.29190602,0.007102156070400932,domestic_core,0.1316,0.5495,11.0,,,,31.020000457763672
2022-02-23,133690,TIGER 미국나스닥100,72924,41375.59331762,0.02925627372938696,global_macro,0.0193,0.4196,9.0,-0.563,0.4199,5.0,31.020000457763672
2022-02-23,229200,KODEX 코스닥150,12105,10338.40276155,0.04932109064858786,domestic_core,0.1316,0.5495,11.0,,,,31.020000457763672
2022-02-23,241180,TIGER 일본니케이225,15786,2236.44630463,-0.00304530117341905,global_macro,0.0193,0.4196,9.0,-0.563,0.4199,5.0,31.020000457763672
2022-02-23,251350,KODEX 선진국MSCI World,19434,3285.27788797,0.007075864009629935,global_macro,0.0193,0.4196,9.0,-0.563,0.4199,5.0,31.020000457763672
2022-02-23,360750,TIGER 미국S&P500,12342,70782.33992155,0.02433287973754645,global_macro,0.0193,0.4196,9.0,-0.563,0.4199,5.0,31.020000457763672
2022-02-24,069500,KODEX 200,32929,54430.29190602,0.01793770068666725,domestic_core,0.1945,0.624,16.0,,,,30.31999969482422
2022-02-24,133690,TIGER 미국나스닥100,69268,41375.59331762,0.07003369554410518,global_macro,-0.195,0.5385,14.0,-0.4542,0.4541,5.0,30.31999969482422
2022-02-24,229200,KODEX 코스닥150,11731,10338.40276155,0.056831590911121777,domestic_core,0.1945,0.624,16.0,,,,30.31999969482422
2022-02-24,241180,TIGER 일본니케이225,15453,2236.44630463,0.010236690066810633,global_macro,-0.195,0.5385,14.0,-0.4542,0.4541,5.0,30.31999969482422
2022-02-24,251350,KODEX 선진국MSCI World,18698,3285.27788797,0.040355525702083936,global_macro,-0.195,0.5385,14.0,-0.4542,0.4541,5.0,30.31999969482422
2022-02-24,360750,TIGER 미국S&P500,11903,70782.33992155,0.058254641759861454,global_macro,-0.195,0.5385,14.0,-0.4542,0.4541,5.0,30.31999969482422
2022-02-25,069500,KODEX 200,33301,54430.29190602,-0.015982420898216297,domestic_core,-0.0464,0.5901,7.0,,,,27.59000015258789
2022-02-25,133690,TIGER 미국나스닥100,72889,41375.59331762,0.0030821308893128245,global_macro,0.1081,0.4973,15.0,-0.4749,0.3405,3.0,27.59000015258789
2022-02-25,229200,KODEX 코스닥150,12180,10338.40276155,-0.0012322860462650562,domestic_core,-0.0464,0.5901,7.0,,,,27.59000015258789
2022-02-25,241180,TIGER 일본니케이225,15738,2236.44630463,-0.027376029279720968,global_macro,0.1081,0.4973,15.0,-0.4749,0.3405,3.0,27.59000015258789
2022-02-25,251350,KODEX 선진국MSCI World,19097,3285.27788797,0.0036587956350389015,global_macro,0.1081,0.4973,15.0,-0.4749,0.3405,3.0,27.59000015258789
2022-02-25,360750,TIGER 미국S&P500,12251,70782.33992155,0.02331596889274108,global_macro,0.1081,0.4973,15.0,-0.4749,0.3405,3.0,27.59000015258789
2022-02-28,069500,KODEX 200,33554,54430.29190602,-0.03663480040476613,domestic_core,0.2105,0.8995,10.0,,,,30.149999618530273
2022-02-28,133690,TIGER 미국나스닥100,72958,41375.59331762,-0.02325412086480912,global_macro,0.3987,0.4537,7.0,-0.631,0.4436,3.0,30.149999618530273
2022-02-28,229200,KODEX 코스닥150,12239,10338.40276155,-0.017140922348814,domestic_core,0.2105,0.8995,10.0,,,,30.149999618530273
2022-02-28,241180,TIGER 일본니케이225,15738,2236.44630463,-0.044567297381600784,global_macro,0.3987,0.4537,7.0,-0.631,0.4436,3.0,30.149999618530273
2022-02-28,251350,KODEX 선진국MSCI World,19186,3285.27788797,-0.023680667779380334,global_macro,0.3987,0.4537,7.0,-0.631,0.4436,3.0,30.149999618530273
2022-02-28,360750,TIGER 미국S&P500,12337,70782.33992155,-0.002272174961168822,global_macro,0.3987,0.4537,7.0,-0.631,0.4436,3.0,30.149999618530273
2022-03-02,069500,KODEX 200,33416,54430.29190602,-0.012012246858231308,domestic_core,0.2407,0.5986,11.0,,,,30.739999771118164
2022-03-02,133690,TIGER 미국나스닥100,74106,41375.59331762,-0.006050165648387098,global_macro,0.1762,0.4164,5.0,0.8197,0.0,1.0,30.739999771118164
2022-03-02,229200,KODEX 코스닥150,12431,10338.40276155,0.0012059333374476535,domestic_core,0.2407,0.5986,11.0,,,,30.739999771118164
2022-03-02,241180,TIGER 일본니케이225,15747,2236.44630463,-0.017294820007649824,global_macro,0.1762,0.4164,5.0,0.8197,0.0,1.0,30.739999771118164
2022-03-02,251350,KODEX 선진국MSCI World,19341,3285.27788797,0.004796914420654365,global_macro,0.1762,0.4164,5.0,0.8197,0.0,1.0,30.739999771118164
2022-03-02,360750,TIGER 미국S&P500,12441,70782.33992155,0.008244993675698024,global_macro,0.1762,0.4164,5.0,0.8197,0.0,1.0,30.739999771118164
2022-03-03,069500,KODEX 200,34054,54430.29190602,-0.03465722967937483,domestic_core,0.0687,0.6555,7.0,,,,30.479999542236328
2022-03-03,133690,TIGER 미국나스닥100,75089,41375.59331762,-0.023867931757996223,global_macro,-0.0729,0.1678,5.0,-0.9192,0.0,1.0,30.479999542236328
2022-03-03,229200,KODEX 코스닥150,12717,10338.40276155,-0.02387317960390471,domestic_core,0.0687,0.6555,7.0,,,,30.479999542236328
2022-03-03,241180,TIGER 일본니케이225,15738,2236.44630463,-0.04039054188137028,global_macro,-0.0729,0.1678,5.0,-0.9192,0.0,1.0,30.479999542236328
2022-03-03,251350,KODEX 선진국MSCI World,19572,3285.27788797,-0.009909967882764777,global_macro,-0.0729,0.1678,5.0,-0.9192,0.0,1.0,30.479999542236328
2022-03-03,360750,TIGER 미국S&P500,12646,70782.33992155,-0.006107494693721051,global_macro,-0.0729,0.1678,5.0,-0.9192,0.0,1.0,30.479999542236328
2022-03-04,069500,KODEX 200,33525,54430.29190602,-0.020826865295415796,domestic_core,-0.1981,0.6564,12.0,,,,31.979999542236328
2022-03-04,133690,TIGER 미국나스닥100,74293,41375.59331762,-0.024112981704476583,global_macro,-0.1628,0.3317,15.0,-0.4471,0.6316,2.0,31.979999542236328
2022-03-04,229200,KODEX 코스닥150,12417,10338.40276155,-0.023384778478746312,domestic_core,-0.1981,0.6564,12.0,,,,31.979999542236328
2022-03-04,241180,TIGER 일본니케이225,15612,2236.44630463,-0.029775325809186876,global_macro,-0.1628,0.3317,15.0,-0.4471,0.6316,2.0,31.979999542236328
2022-03-04,251350,KODEX 선진국MSCI World,19468,3285.27788797,-0.0033959384321160624,global_macro,-0.1628,0.3317,15.0,-0.4471,0.6316,2.0,31.979999542236328
2022-03-04,360750,TIGER 미국S&P500,12617,70782.33992155,-0.0019040069218948452,global_macro,-0.1628,0.3317,15.0,-0.4471,0.6316,2.0,31.979999542236328
2022-03-07,069500,KODEX 200,32773,54430.29190602,-0.006858359450876335,domestic_core,0.0033,0.7617,13.0,,,,36.45000076293945
2022-03-07,133690,TIGER 미국나스닥100,73114,41375.59331762,-0.026948485575084877,global_macro,-0.0847,0.6651,6.0,-0.7033,0.3445,4.0,36.45000076293945
2022-03-07,229200,KODEX 코스닥150,12165,10338.40276155,-0.0053575236327905095,domestic_core,0.0033,0.7617,13.0,,,,36.45000076293945
2022-03-07,241180,TIGER 일본니케이225,15313,2236.44630463,-0.011097726926048875,global_macro,-0.0847,0.6651,6.0,-0.7033,0.3445,4.0,36.45000076293945
2022-03-07,251350,KODEX 선진국MSCI World,19167,3285.27788797,0.0023970829612484073,global_macro,-0.0847,0.6651,6.0,-0.7033,0.3445,4.0,36.45000076293945
2022-03-07,360750,TIGER 미국S&P500,12540,70782.33992155,-0.011307711007069602,global_macro,-0.0847,0.6651,6.0,-0.7033,0.3445,4.0,36.45000076293945
2022-03-08,069500,KODEX 200,32347,54430.29190602,0.02107659500502794,domestic_core,-0.2484,0.4545,8.0,,,,35.130001068115234
2022-03-08,133690,TIGER 미국나스닥100,71281,41375.59331762,0.02945759775138391,global_macro,-0.4366,0.7074,8.0,-0.4048,0.4794,4.0,35.130001068115234
2022-03-08,229200,KODEX 코스닥150,12031,10338.40276155,0.03391263409563877,domestic_core,-0.2484,0.4545,8.0,,,,35.130001068115234
2022-03-08,241180,TIGER 일본니케이225,15052,2236.44630463,0.02032095703581778,global_macro,-0.4366,0.7074,8.0,-0.4048,0.4794,4.0,35.130001068115234
2022-03-08,251350,KODEX 선진국MSCI World,18737,3285.27788797,0.04457009848951966,global_macro,-0.4366,0.7074,8.0,-0.4048,0.4794,4.0,35.130001068115234
2022-03-08,360750,TIGER 미국S&P500,12309,70782.33992155,0.02701025750826279,global_macro,-0.4366,0.7074,8.0,-0.4048,0.4794,4.0,35.130001068115234
2022-03-10,069500,KODEX 200,33017,54430.29190602,0.015537269178973249,domestic_core,0.203,0.5881,6.0,,,,30.229999542236328
2022-03-10,133690,TIGER 미국나스닥100,73659,41375.59331762,0.00917592605492342,global_macro,-0.0139,0.0368,11.0,-0.3732,0.4951,5.0,30.229999542236328
2022-03-10,229200,KODEX 코스닥150,12446,10338.40276155,0.027264329443725116,domestic_core,0.203,0.5881,6.0,,,,30.229999542236328
2022-03-10,241180,TIGER 일본니케이225,15477,2236.44630463,0.0024522469697208686,global_macro,-0.0139,0.0368,11.0,-0.3732,0.4951,5.0,30.229999542236328
2022-03-10,251350,KODEX 선진국MSCI World,19434,3285.27788797,0.009627276323951795,global_macro,-0.0139,0.0368,11.0,-0.3732,0.4951,5.0,30.229999542236328
2022-03-10,360750,TIGER 미국S&P500,12544,70782.33992155,0.009204953107977991,global_macro,-0.0139,0.0368,11.0,-0.3732,0.4951,5.0,30.229999542236328
2022-03-11,069500,KODEX 200,32894,54430.29190602,0.02144410828503925,domestic_core,-0.1715,0.5929,10.0,,,,30.75
2022-03-11,133690,TIGER 미국나스닥100,73318,41375.59331762,0.01256429043541567,global_macro,-0.4645,0.507,9.0,-0.9613,0.0,1.0,30.75
2022-03-11,229200,KODEX 코스닥150,12417,10338.40276155,0.03885824108986728,domestic_core,-0.1715,0.5929,10.0,,,,30.75
2022-03-11,241180,TIGER 일본니케이225,15115,2236.44630463,0.03139095983826697,global_macro,-0.4645,0.507,9.0,-0.9613,0.0,1.0,30.75
2022-03-11,251350,KODEX 선진국MSCI World,19379,3285.27788797,0.01835570620570302,global_macro,-0.4645,0.507,9.0,-0.9613,0.0,1.0,30.75
2022-03-11,360750,TIGER 미국S&P500,12569,70782.33992155,0.010604721098623229,global_macro,-0.4645,0.507,9.0,-0.9613,0.0,1.0,30.75
2022-03-14,069500,KODEX 200,32834,54430.29190602,0.01304122932152427,domestic_core,-0.3453,0.5763,16.0,,,,31.770000457763672
2022-03-14,133690,TIGER 미국나스닥100,72523,41375.59331762,0.04977262080330177,global_macro,0.2508,0.4324,5.0,-0.4194,0.7299,2.0,31.770000457763672
2022-03-14,229200,KODEX 코스닥150,12130,10338.40276155,0.046549993451310986,domestic_core,-0.3453,0.5763,16.0,,,,31.770000457763672
2022-03-14,241180,TIGER 일본니케이225,15154,2236.44630463,0.03628751124444818,global_macro,0.2508,0.4324,5.0,-0.4194,0.7299,2.0,31.770000457763672
2022-03-14,251350,KODEX 선진국MSCI World,19402,3285.27788797,0.029805968709418,global_macro,0.2508,0.4324,5.0,-0.4194,0.7299,2.0,31.770000457763672
2022-03-14,360750,TIGER 미국S&P500,12593,70782.33992155,0.026022316370783567,global_macro,0.2508,0.4324,5.0,-0.4194,0.7299,2.0,31.770000457763672
2022-03-15,069500,KODEX 200,32549,54430.29190602,0.030737211174271733,domestic_core,0.1376,0.6728,19.0,,,,29.829999923706055
2022-03-15,133690,TIGER 미국나스닥100,71170,41375.59331762,0.07134315877606266,global_macro,0.0357,0.106,8.0,-0.9206,0.0,1.0,29.829999923706055
2022-03-15,229200,KODEX 코스닥150,12100,10338.40276155,0.05161968739654844,domestic_core,0.1376,0.6728,19.0,,,,29.829999923706055
2022-03-15,241180,TIGER 일본니케이225,15144,2236.44630463,0.033249816186753385,global_macro,0.0357,0.106,8.0,-0.9206,0.0,1.0,29.829999923706055
2022-03-15,251350,KODEX 선진국MSCI World,19213,3285.27788797,0.04353937337244227,global_macro,0.0357,0.106,8.0,-0.9206,0.0,1.0,29.829999923706055
2022-03-15,360750,TIGER 미국S&P500,12399,70782.33992155,0.04517736424736659,global_macro,0.0357,0.106,8.0,-0.9206,0.0,1.0,29.829999923706055
2022-03-16,069500,KODEX 200,33036,54430.29190602,0.02463650075651867,domestic_core,-0.2331,0.9462,4.0,,,,26.670000076293945
2022-03-16,133690,TIGER 미국나스닥100,73412,41375.59331762,0.059518244319855605,global_macro,0.1116,0.2483,4.0,-0.347,0.6978,4.0,26.670000076293945
2022-03-16,229200,KODEX 코스닥150,12446,10338.40276155,0.033111159586681246,domestic_core,-0.2331,0.9462,4.0,,,,26.670000076293945
2022-03-16,241180,TIGER 일본니케이225,15361,2236.44630463,0.03888013245991247,global_macro,0.1116,0.2483,4.0,-0.347,0.6978,4.0,26.670000076293945
2022-03-16,251350,KODEX 선진국MSCI World,19591,3285.27788797,0.03283757237822927,global_macro,0.1116,0.2483,4.0,-0.347,0.6978,4.0,26.670000076293945
2022-03-16,360750,TIGER 미국S&P500,12646,70782.33992155,0.036491899345980336,global_macro,0.1116,0.2483,4.0,-0.347,0.6978,4.0,26.670000076293945
2022-03-17,069500,KODEX 200,33534,54430.29190602,0.005086344789786109,domestic_core,0.397,0.5124,10.0,,,,25.670000076293945
2022-03-17,133690,TIGER 미국나스닥100,74338,41375.59331762,0.0420813910906046,global_macro,-0.0004,0.5642,7.0,-0.7056,0.0,1.0,25.670000076293945
2022-03-17,229200,KODEX 코스닥150,12790,10338.40276155,0.0011721040607372475,domestic_core,0.397,0.5124,10.0,,,,25.670000076293945
2022-03-17,241180,TIGER 일본니케이225,15515,2236.44630463,0.02953064243778501,global_macro,-0.0004,0.5642,7.0,-0.7056,0.0,1.0,25.670000076293945
2022-03-17,251350,KODEX 선진국MSCI World,19622,3285.27788797,0.02843698273681697,global_macro,-0.0004,0.5642,7.0,-0.7056,0.0,1.0,25.670000076293945
2022-03-17,360750,TIGER 미국S&P500,12660,70782.33992155,0.029957501872661545,global_macro,-0.0004,0.5642,7.0,-0.7056,0.0,1.0,25.670000076293945
2022-03-18,069500,KODEX 200,33607,54430.29190602,-0.0012505212134017168,domestic_core,0.3973,0.7787,11.0,,,,23.8700008392334
2022-03-18,133690,TIGER 미국나스닥100,74245,41375.59331762,0.061089587603884894,global_macro,0.277,0.4842,4.0,0.2155,0.0,1.0,23.8700008392334
2022-03-18,229200,KODEX 코스닥150,12909,10338.40276155,-0.008479571599000795,domestic_core,0.3973,0.7787,11.0,,,,23.8700008392334
2022-03-18,241180,TIGER 일본니케이225,15597,2236.44630463,0.027508136832765862,global_macro,0.277,0.4842,4.0,0.2155,0.0,1.0,23.8700008392334
2022-03-18,251350,KODEX 선진국MSCI World,19738,3285.27788797,0.03014200245358909,global_macro,0.277,0.4842,4.0,0.2155,0.0,1.0,23.8700008392334
2022-03-18,360750,TIGER 미국S&P500,12703,70782.33992155,0.038302883105493894,global_macro,0.277,0.4842,4.0,0.2155,0.0,1.0,23.8700008392334
2022-03-21,069500,KODEX 200,33265,54430.29190602,0.00972261043035044,domestic_core,0.429,0.5332,7.0,,,,23.530000686645508
2022-03-21,133690,TIGER 미국나스닥100,76224,41375.59331762,0.03398507393627085,global_macro,0.3682,0.5173,8.0,0.7944,0.0,1.0,23.530000686645508
2022-03-21,229200,KODEX 코스닥150,12708,10338.40276155,-0.007900183291746458,domestic_core,0.429,0.5332,7.0,,,,23.530000686645508
2022-03-21,241180,TIGER 일본니케이225,15714,2236.44630463,0.00400114852168697,global_macro,0.3682,0.5173,8.0,0.7944,0.0,1.0,23.530000686645508
2022-03-21,251350,KODEX 선진국MSCI World,19989,3285.27788797,0.019617214022706976,global_macro,0.3682,0.5173,8.0,0.7944,0.0,1.0,23.530000686645508
2022-03-21,360750,TIGER 미국S&P500,12925,70782.33992155,0.02694510990247478,global_macro,0.3682,0.5173,8.0,0.7944,0.0,1.0,23.530000686645508
2022-03-22,069500,KODEX 200,33565,54430.29190602,0.005911288730758576,domestic_core,0.2581,0.5273,10.0,,,,22.940000534057617
2022-03-22,133690,TIGER 미국나스닥100,76433,41375.59331762,0.04751029186971945,global_macro,-0.0083,0.0279,6.0,,,,22.940000534057617
2022-03-22,229200,KODEX 코스닥150,12741,10338.40276155,0.008518671341984906,domestic_core,0.2581,0.5273,10.0,,,,22.940000534057617
2022-03-22,241180,TIGER 일본니케이225,15656,2236.44630463,0.0052239400190165295,global_macro,-0.0083,0.0279,6.0,,,,22.940000534057617
2022-03-22,251350,KODEX 선진국MSCI World,20068,3285.27788797,0.021054447334294325,global_macro,-0.0083,0.0279,6.0,,,,22.940000534057617
2022-03-22,360750,TIGER 미국S&P500,12972,70782.33992155,0.03007060284802096,global_macro,-0.0083,0.0279,6.0,,,,22.940000534057617
2022-03-23,069500,KODEX 200,33860,54430.29190602,0.0006790369745585464,domestic_core,0.0049,0.7499,9.0,,,,23.56999969482422
2022-03-23,133690,TIGER 미국나스닥100,77914,41375.59331762,0.034909847753706716,global_macro,0.0168,0.7982,4.0,0.0139,0.0,1.0,23.56999969482422
2022-03-23,229200,KODEX 코스닥150,12865,10338.40276155,-0.0007776050158546732,domestic_core,0.0049,0.7499,9.0,,,,23.56999969482422
2022-03-23,241180,TIGER 일본니케이225,15970,2236.44630463,-0.010385616559339972,global_macro,0.0168,0.7982,4.0,0.0139,0.0,1.0,23.56999969482422
2022-03-23,251350,KODEX 선진국MSCI World,20245,3285.27788797,0.019516870802356368,global_macro,0.0168,0.7982,4.0,0.0139,0.0,1.0,23.56999969482422
2022-03-23,360750,TIGER 미국S&P500,13116,70782.33992155,0.021571090568577065,global_macro,0.0168,0.7982,4.0,0.0139,0.0,1.0,23.56999969482422
2022-03-24,069500,KODEX 200,33705,54430.29190602,0.008449589387620388,domestic_core,-0.0021,0.8104,9.0,,,,21.670000076293945
2022-03-24,133690,TIGER 미국나스닥100,77533,41375.59331762,0.03551418711127622,global_macro,0.1226,0.3871,7.0,,,,21.670000076293945
2022-03-24,229200,KODEX 코스닥150,12805,10338.40276155,0.01041028668232726,domestic_core,-0.0021,0.8104,9.0,,,,21.670000076293945
2022-03-24,241180,TIGER 일본니케이225,15980,2236.44630463,-0.017740924279948122,global_macro,0.1226,0.3871,7.0,,,,21.670000076293945
2022-03-24,251350,KODEX 선진국MSCI World,20188,3285.27788797,0.01927995161230723,global_macro,0.1226,0.3871,7.0,,,,21.670000076293945
2022-03-24,360750,TIGER 미국S&P500,13045,70782.33992155,0.025206648107524453,global_macro,0.1226,0.3871,7.0,,,,21.670000076293945
2022-03-25,069500,KODEX 200,33565,54430.29190602,0.0048148461322865205,domestic_core,0.0746,0.5447,11.0,,,,20.809999465942383
2022-03-25,133690,TIGER 미국나스닥100,78922,41375.59331762,0.0064035179122559505,global_macro,-0.0425,0.5155,5.0,-0.9148,0.0,1.0,20.809999465942383
2022-03-25,229200,KODEX 코스닥150,12800,10338.40276155,0.0031201273362436777,domestic_core,0.0746,0.5447,11.0,,,,20.809999465942383
2022-03-25,241180,TIGER 일본니케이225,16032,2236.44630463,-0.02098970884427384,global_macro,-0.0425,0.5155,5.0,-0.9148,0.0,1.0,20.809999465942383
2022-03-25,251350,KODEX 선진국MSCI World,20342,3285.27788797,0.0002457666703613257,global_macro,-0.0425,0.5155,5.0,-0.9148,0.0,1.0,20.809999465942383
2022-03-25,360750,TIGER 미국S&P500,13199,70782.33992155,0.0021947259727287706,global_macro,-0.0425,0.5155,5.0,-0.9148,0.0,1.0,20.809999465942383
2022-03-28,069500,KODEX 200,33590,54430.29190602,0.008803056388669137,domestic_core,0.1114,0.5641,10.0,,,,19.6299991607666
2022-03-28,133690,TIGER 미국나스닥100,78859,41375.59331762,0.0038854660493916745,global_macro,-0.4453,0.428,3.0,0.4941,0.0072,2.0,19.6299991607666
2022-03-28,229200,KODEX 코스닥150,12608,10338.40276155,0.025527969908877818,domestic_core,0.1114,0.5641,10.0,,,,19.6299991607666
2022-03-28,241180,TIGER 일본니케이225,15777,2236.44630463,-0.008593579095897155,global_macro,-0.4453,0.428,3.0,0.4941,0.0072,2.0,19.6299991607666
2022-03-28,251350,KODEX 선진국MSCI World,20385,3285.27788797,-0.0013745031863075265,global_macro,-0.4453,0.428,3.0,0.4941,0.0072,2.0,19.6299991607666
2022-03-28,360750,TIGER 미국S&P500,13278,70782.33992155,-0.0033948205060552006,global_macro,-0.4453,0.428,3.0,0.4941,0.0072,2.0,19.6299991607666
2022-03-29,069500,KODEX 200,33764,54430.29190602,0.0026915528161352165,domestic_core,0.173,0.8058,9.0,,,,18.899999618530273
2022-03-29,133690,TIGER 미국나스닥100,80152,41375.59331762,0.0034499757100211717,global_macro,0.0239,0.0248,5.0,-0.2066,0.2902,2.0,18.899999618530273
2022-03-29,229200,KODEX 코스닥150,12850,10338.40276155,0.012528197269876262,domestic_core,0.173,0.8058,9.0,,,,18.899999618530273
2022-03-29,241180,TIGER 일본니케이225,15738,2236.44630463,-0.0018443735949889312,global_macro,0.0239,0.0248,5.0,-0.2066,0.2902,2.0,18.899999618530273
2022-03-29,251350,KODEX 선진국MSCI World,20495,3285.27788797,-0.00356820282295463,global_macro,0.0239,0.0248,5.0,-0.2066,0.2902,2.0,18.899999618530273
2022-03-29,360750,TIGER 미국S&P500,13368,70782.33992155,-0.006378769142726334,global_macro,0.0239,0.0248,5.0,-0.2066,0.2902,2.0,18.899999618530273
2022-03-30,069500,KODEX 200,33883,54430.29190602,-0.01118888640820715,domestic_core,0.0844,0.8185,13.0,,,,19.329999923706055
2022-03-30,133690,TIGER 미국나스닥100,80682,41375.59331762,-0.019815269601124955,global_macro,0.0191,0.7568,8.0,-0.269,0.2596,2.0,19.329999923706055
2022-03-30,229200,KODEX 코스닥150,12855,10338.40276155,-0.006555865203727777,domestic_core,0.0844,0.8185,13.0,,,,19.329999923706055
2022-03-30,241180,TIGER 일본니케이225,15805,2236.44630463,-0.029145727176516624,global_macro,0.0191,0.7568,8.0,-0.269,0.2596,2.0,19.329999923706055
2022-03-30,251350,KODEX 선진국MSCI World,20644,3285.27788797,-0.02045581480650199,global_macro,0.0191,0.7568,8.0,-0.269,0.2596,2.0,19.329999923706055
2022-03-30,360750,TIGER 미국S&P500,13402,70782.33992155,-0.015565979595691531,global_macro,0.0191,0.7568,8.0,-0.269,0.2596,2.0,19.329999923706055
2022-03-31,069500,KODEX 200,33991,54430.29190602,-0.027559977475953217,domestic_core,0.2223,0.6865,10.0,,,,20.559999465942383
2022-03-31,133690,TIGER 미국나스닥100,80336,41375.59331762,-0.03612056441264106,global_macro,-0.003,0.7065,9.0,0.8472,0.0,1.0,20.559999465942383
2022-03-31,229200,KODEX 코스닥150,12939,10338.40276155,-0.018801505585557595,domestic_core,0.2223,0.6865,10.0,,,,20.559999465942383
2022-03-31,241180,TIGER 일본니케이225,15699,2236.44630463,-0.03599260215115872,global_macro,-0.003,0.7065,9.0,0.8472,0.0,1.0,20.559999465942383
2022-03-31,251350,KODEX 선진국MSCI World,20581,3285.27788797,-0.03264406793387091,global_macro,-0.003,0.7065,9.0,0.8472,0.0,1.0,20.559999465942383
2022-03-31,360750,TIGER 미국S&P500,13378,70782.33992155,-0.02451696648319064,global_macro,-0.003,0.7065,9.0,0.8472,0.0,1.0,20.559999465942383
2022-04-01,069500,KODEX 200,33727,54430.29190602,-0.019067581589480603,domestic_core,0.4267,0.7856,7.0,,,,19.6299991607666
2022-04-01,133690,TIGER 미국나스닥100,79429,41375.59331762,-0.01486525857592059,global_macro,-0.3659,0.5106,8.0,-0.2243,0.075,2.0,19.6299991607666
2022-04-01,229200,KODEX 코스닥150,12840,10338.40276155,-0.0039016826710637663,domestic_core,0.4267,0.7856,7.0,,,,19.6299991607666
2022-04-01,241180,TIGER 일본니케이225,15699,2236.44630463,-0.03085526621298061,global_macro,-0.3659,0.5106,8.0,-0.2243,0.075,2.0,19.6299991607666
2022-04-01,251350,KODEX 선진국MSCI World,20347,3285.27788797,-0.008836290988147201,global_macro,-0.3659,0.5106,8.0,-0.2243,0.075,2.0,19.6299991607666
2022-04-01,360750,TIGER 미국S&P500,13228,70782.33992155,-0.0015130885017194766,global_macro,-0.3659,0.5106,8.0,-0.2243,0.075,2.0,19.6299991607666
2022-04-04,069500,KODEX 200,33887,54430.29190602,-0.023800338079349788,domestic_core,0.0606,0.6401,13.0,,,,18.56999969482422
2022-04-04,133690,TIGER 미국나스닥100,79166,41375.59331762,-0.027559690209917772,global_macro,-0.0,0.0001,5.0,-0.0516,0.0328,2.0,18.56999969482422
2022-04-04,229200,KODEX 코스닥150,12934,10338.40276155,-0.03693478604887983,domestic_core,0.0606,0.6401,13.0,,,,18.56999969482422
2022-04-04,241180,TIGER 일본니케이225,15642,2236.44630463,-0.036789200382638235,global_macro,-0.0,0.0001,5.0,-0.0516,0.0328,2.0,18.56999969482422
2022-04-04,251350,KODEX 선진국MSCI World,20357,3285.27788797,-0.0064559276049305225,global_macro,-0.0,0.0001,5.0,-0.0516,0.0328,2.0,18.56999969482422
2022-04-04,360750,TIGER 미국S&P500,13233,70782.33992155,-0.003178930924129564,global_macro,-0.0,0.0001,5.0,-0.0516,0.0328,2.0,18.56999969482422
2022-04-05,069500,KODEX 200,33855,54430.29190602,-0.03232914029597314,domestic_core,0.3695,0.499,11.0,,,,21.030000686645508
