date,sector,global_mean,global_std,global_count
2019-10-09,단기자금,-0.48427542032940046,0.6695809777852324,7
2019-10-10,단기자금,-0.14283090271055698,0.34749496044656275,10
2019-10-11,단기자금,0.00019353477714153437,0.3912362564094275,26
2019-10-12,단기자금,0.1292538233101368,0.23577135987551306,5
2019-10-13,단기자금,0.03212917037308216,0.056068060546464474,6
2019-10-14,단기자금,-0.09089990918125425,0.23479560971192961,7
2019-10-15,단기자금,-0.196626846678555,0.4083064804036075,12
2019-10-16,단기자금,0.0016262439581064077,0.26398010812847517,13
2019-10-17,단기자금,-0.17200709929068883,0.4331146927823672,15
2019-10-18,단기자금,-0.11252275481820107,0.3166326767964075,8
2019-10-19,단기자금,-0.29108657967299223,0.4375439275475629,4
2019-10-20,단기자금,-0.2111805807799101,0.2159264908850707,3
2019-10-21,단기자금,-0.17862020220075334,0.4400456736033678,7
2019-10-22,단기자금,-0.21663628789511594,0.5185291634792897,11
2019-10-23,단기자금,-0.04434378114011553,0.49106769651886417,9
2019-10-24,단기자금,-0.22345365066495207,0.44221859427826393,18
2019-10-25,단기자금,-0.1273411586880684,0.38299116841615255,19
2019-10-26,단기자금,0.18556195603949682,0.30915547078241656,7
2019-10-27,단기자금,-0.6143179535865784,0.4245610630884023,3
2019-10-28,단기자금,-0.1316993609070778,0.231494902725454,10
2019-10-29,단기자금,-0.06699368171393871,0.3081444310766502,12
2019-10-30,단기자금,-0.09233706931655224,0.46428545395297055,13
2019-10-31,단기자금,-0.1826499844590823,0.3687524908257506,15
2019-11-01,단기자금,-0.17261778542564976,0.5263099943616676,18
2019-11-02,단기자금,0.0198128629475832,0.030309445807716436,5
2019-11-03,단기자금,-0.2767124624612431,0.42586194125824833,12
2019-11-04,단기자금,-0.14077784651173994,0.45694152346863637,13
2019-11-05,단기자금,-0.18228695568229472,0.3840522653948312,7
2019-11-06,단기자금,-0.2859297023387626,0.41957487619671663,16
2019-11-07,단기자금,-0.266601518727839,0.3497592727296805,8
2019-11-08,단기자금,-0.14408919861649766,0.46632005268020593,17
2019-11-09,단기자금,0.004358875565230846,0.079260825470549,4
2019-11-10,단기자금,-0.0427408612200192,0.17938352250019507,7
2019-11-11,단기자금,0.032844084625442825,0.07957765476752753,6
2019-11-12,단기자금,-0.25975092417664,0.3274356595440171,9
2019-11-13,단기자금,-0.2227155702188611,0.38164055818674425,10
2019-11-14,단기자금,0.061790772928641394,0.21053892730535156,13
2019-11-15,단기자금,-0.22332643860807785,0.35588903275072575,13
2019-11-16,단기자금,-0.02501751482486725,0.21082001139118983,2
2019-11-17,단기자금,-0.23142300248146058,0.39868819053244764,5
2019-11-18,단기자금,-0.19599822275340556,0.4320358250052479,10
2019-11-19,단기자금,-0.11578698083758354,0.5292864059514948,8
2019-11-20,단기자금,-0.10057831602171063,0.42851470085602633,12
2019-11-21,단기자금,-0.4006110606715083,0.3262708304424271,8
2019-11-22,단기자금,-0.08354843611066992,0.3251847008227155,11
2019-11-23,단기자금,-0.5213466435670853,0.4715098387409857,2
2019-11-24,단기자금,-0.010613718070089817,0.0011210995849447014,2
2019-11-25,단기자금,0.25912138766476084,0.4267909466483668,7
2019-11-26,단기자금,-0.20686411972229296,0.44613631255843983,13
2019-11-27,단기자금,-0.18972600597356046,0.42217739493179113,7
2019-11-28,단기자금,-0.026494300613800686,0.15812089779277583,3
2019-11-29,단기자금,-0.024829180911183357,0.0535855445909788,6
2019-11-30,단기자금,-0.20311884054293236,0.25560772691214906,6
2019-12-01,단기자금,0.48635733500123024,0.5674910412473069,2
2019-12-02,단기자금,-0.1205788425036839,0.3911045456323587,7
2019-12-03,단기자금,0.02041281345817778,0.28553615571904317,9
2019-12-04,단기자금,-0.10368249352489199,0.111539955178602,7
2019-12-05,단기자금,-0.006983870773443154,0.4161814753164088,14
2019-12-06,단기자금,-0.12264783544973894,0.4496664168289685,11
2019-12-07,단기자금,-0.07204020768404007,0.0,1
2019-12-08,단기자금,-0.21553310379385948,0.32822022186514915,8
2019-12-09,단기자금,-0.1950932121835649,0.31930226917893706,8
2019-12-10,단기자금,-0.25360044662375003,0.34232064619640756,16
2019-12-11,단기자금,-0.1357542051884689,0.4212549896427298,19
2019-12-12,단기자금,-0.03261793376161502,0.4948521753252175,13
2019-12-13,단기자금,0.02404148131608963,0.3630886102694385,13
2019-12-14,단기자금,-0.055721320004926786,0.41254909381012994,9
2019-12-15,단기자금,-0.12428420595824718,0.5800644106307394,4
2019-12-16,단기자금,0.03349387231800291,0.4109528618158513,9
2019-12-17,단기자금,-0.26237139229973155,0.549528084499758,12
2019-12-18,단기자금,-0.030780669301748276,0.22319240766341397,7
2019-12-19,단기자금,-0.0856490028090775,0.17381377357137653,8
2019-12-20,단기자금,-0.15985983548065028,0.30270928842735956,6
2019-12-21,단기자금,-0.5106867502133051,0.5472746545023168,6
2019-12-22,단기자금,-0.41666996479034424,0.6808777293343246,4
2019-12-23,단기자금,-0.31703061583851067,0.4013200334681775,7
2019-12-24,단기자금,-0.09501577354967594,0.3210371123100158,6
2019-12-25,단기자금,-0.2882845737040043,0.47529675723206644,4
2019-12-26,단기자금,-0.09274740144610405,0.0931986700202674,5
2019-12-27,단기자금,0.07124793314589904,0.3191303314882812,13
2019-12-28,단기자금,0.07250212629636128,0.06449555708615697,3
2019-12-29,단기자금,0.19285102002322674,0.7601775595997599,4
2019-12-30,단기자금,-0.30098420415412297,0.40254876909081944,11
2019-12-31,단기자금,-0.13104413491156366,0.2519200348649139,9
2022-01-01,단기자금,-0.1803501844406128,0.0,1
2022-01-02,단기자금,-0.02539163703719775,0.15022312625749382,3
2022-01-03,단기자금,-0.3840416951311959,0.4984041528180834,9
2022-01-04,단기자금,-0.24104128976662953,0.4758332503309945,15
2022-01-05,단기자금,0.08415911181105508,0.4453587209731621,9
2022-01-06,단기자금,-0.1761988466605544,0.35825194680661304,12
2022-01-07,단기자금,-0.319871106185019,0.5791938222657715,12
2022-01-08,단기자금,-0.11002205312252045,0.10910303900266498,2
2022-01-10,단기자금,-0.12207480147480965,0.5474913088588033,8
2022-01-11,단기자금,0.06986369032944952,0.6605477753926886,7
2022-01-12,단기자금,-0.10953866764903068,0.47931058197153803,10
2022-01-13,단기자금,-0.14062202484770256,0.5657366930904298,11
2022-01-14,단기자금,-0.27443861133522457,0.5860922868771482,18
2022-01-15,단기자금,-0.30031782388687134,0.5088115469015939,4
2022-01-16,단기자금,-0.3991208076477051,0.37846165381514096,4
2022-01-17,단기자금,-0.16466030105948448,0.407757221066526,4
2022-01-18,단기자금,-0.20340638894301194,0.5243373901242264,13
2022-01-19,단기자금,-0.11156727746129036,0.33426839075403775,11
2022-01-20,단기자금,-0.0590153688734228,0.4009437252513615,11
2022-01-21,단기자금,-0.35104857521752514,0.3999953337147606,15
2022-01-22,단기자금,-0.398386940980951,0.45099203677074856,6
2022-01-23,단기자금,-0.24595555663108826,0.4261775166858322,4
2022-01-24,단기자금,-0.31473188133289415,0.47249129113317134,6
2022-01-25,단기자금,-0.4703665245324373,0.4091542658187689,10
2022-01-26,단기자금,-0.11636639271791165,0.4377281574558563,13
2022-01-27,단기자금,-0.36988578074508244,0.44126992463834885,9
2022-01-28,단기자금,-0.088289984036237,0.3274112823826901,12
2022-01-29,단기자금,-0.3547331549227238,0.3345540646736641,5
2022-01-30,단기자금,0.08803258650004864,0.40234319761764664,4
2022-01-31,단기자금,-0.06357905856118752,0.383355063539142,13
2022-02-01,단기자금,0.03431692375586583,0.5320109751888997,13
2022-02-02,단기자금,-0.1993300225585699,0.7271215775151812,8
2022-02-03,단기자금,0.12810851057822054,0.5110834037716396,11
2022-02-04,단기자금,-0.07414232722173135,0.6224957325736676,12
2022-02-05,단기자금,-0.2190636588881413,0.3373367299378705,3
2022-02-06,단기자금,0.3090374345580737,0.47844589543938143,3
2022-02-07,단기자금,-0.05963571079903179,0.5310990619841467,9
2022-02-08,단기자금,-0.4220288200303912,0.4421615902922726,12
2022-02-09,단기자금,-0.1111704981462522,0.3012854431324814,11
2022-02-10,단기자금,-0.18702694130214778,0.5298964072629051,11
2022-02-11,단기자금,-0.1584572084248066,0.4768741764619148,13
2022-02-12,단기자금,0.2608741447329521,0.3391116697027599,5
2022-02-13,단기자금,-0.35660653514787555,0.34767171115382595,4
2022-02-14,단기자금,-0.23338285254107582,0.4362960930498278,9
2022-02-15,단기자금,-0.3521752912551165,0.43815328820292365,10
2022-02-16,단기자금,-0.06957202777266502,0.258792078935528,11
2022-02-17,단기자금,-0.13264938242112598,0.5034640365179399,12
2022-02-18,단기자금,-0.27161966373815255,0.366004277586409,17
2022-02-19,단기자금,-0.09174162521958351,0.4525207321476833,6
2022-02-20,단기자금,0.09494410455226898,0.21254312207228496,2
2022-02-21,단기자금,-0.3575678877532482,0.3178538900083615,4
2022-02-22,단기자금,-0.38775983618365395,0.34335713347891333,18
2022-02-23,단기자금,-0.29429456281165284,0.4307442174250702,12
2022-02-24,단기자금,-0.37058093872937287,0.4377916368367599,11
2022-02-25,단기자금,-0.39679745899943203,0.3745755052052623,13
2022-02-26,단기자금,-0.16595945826598577,0.28987078275152406,7
2022-02-27,단기자금,-0.8767890930175781,0.0,1
2022-02-28,단기자금,-0.3637526638128541,0.38283830511081296,11
2022-08-01,단기자금,-0.24573839286511595,0.3116770593641562,11
2022-08-02,단기자금,-0.4715326444970237,0.4799663366032206,9
2022-08-03,단기자금,-0.1645801360718906,0.6434514948336777,8
2022-08-04,단기자금,-0.048014954974253975,0.35266574698045666,12
2022-08-05,단기자금,-0.04341594292782247,0.5608047469782653,16
2022-08-06,단기자금,-0.003460405394434929,0.10393159800086613,4
2022-08-07,단기자금,-0.07082312414422631,0.605611612512059,4
2022-08-08,단기자금,-0.3299184925854206,0.45850743923137566,4
2022-08-09,단기자금,-0.1625083051621914,0.313958648532535,6
2022-08-10,단기자금,0.011620368601547347,0.5680249359975106,9
2022-08-11,단기자금,-0.29529545787307954,0.41209459901867396,9
2022-08-12,단기자금,-0.01958977182706197,0.49027871855058625,9
2022-08-13,단기자금,0.002462890206111802,0.07789370026520485,9
2022-08-14,단기자금,0.23600940108299256,0.600166114455423,5
2022-08-15,단기자금,-0.21830792766478327,0.6072517252025988,9
2022-08-16,단기자금,-0.1966158054355118,0.40751957778965203,9
2022-08-17,단기자금,-0.045410478860139845,0.5700862151462336,10
2022-08-18,단기자금,-0.46748735507329303,0.4177295775176386,9
2022-08-19,단기자금,-0.02436739467084408,0.301205827250008,10
2022-08-20,단기자금,-0.1374336861073971,0.25284612939115453,5
2022-08-21,단기자금,-0.4523570351302624,0.6310240752397351,2
2022-08-22,단기자금,-0.29570436477661133,0.5657963721010962,5
2022-08-23,단기자금,-0.28944995685014874,0.41490578201227707,16
2022-08-24,단기자금,-0.12648856182667342,0.5513988514159914,11
2022-08-25,단기자금,-0.18522918762432206,0.41572306291436817,9
2022-08-26,단기자금,0.0234023234496514,0.4209571616132502,15
2022-08-27,단기자금,-0.5307137177636226,0.4792535730945621,3
2022-08-28,단기자금,0.07015702724456788,0.14338443347656538,5
2022-08-29,단기자금,-0.05682719312608242,0.20680154640802204,12
2022-08-30,단기자금,-0.21818775435288748,0.48291021922032223,6
2022-08-31,단기자금,0.30054647102952003,0.5146341407691776,3
2022-10-01,단기자금,-0.19738170504570007,0.6054841963613979,3
2022-10-02,단기자금,-0.12275376878678798,0.629084136169129,5
2022-10-03,단기자금,-0.1670963503420353,0.369455391963312,11
2022-10-04,단기자금,-0.32278342042118313,0.5076033045421895,10
2022-10-05,단기자금,-0.30963685394575197,0.5422695953804829,12
2022-10-06,단기자금,-0.02404009159654379,0.19061465046415713,10
2022-10-07,단기자금,-0.11475715718486092,0.5173894436105317,11
2022-10-08,단기자금,-0.03275869662563006,0.06592403469292656,3
2022-10-09,단기자금,-0.25402114105721313,0.22176162835149157,6
2022-10-10,단기자금,-0.05000742586950461,0.2638590390520644,12
2022-10-11,단기자금,-0.06643590650388173,0.2556462564497691,7
2022-10-12,단기자금,-0.12085577566176653,0.5128969527611288,16
2022-10-13,단기자금,-0.2511361247914679,0.4777481728907916,17
2022-10-14,단기자금,-0.37883953247219326,0.41067183493798853,20
2022-10-15,단기자금,-0.32377393171191216,0.5278081779259207,6
2022-10-16,단기자금,-0.05446386039257049,0.5760001006984364,5
2022-10-17,단기자금,-0.1665156881014506,0.4874980381322577,12
2022-10-18,단기자금,0.0006136807302633921,0.5363591786106585,9
2022-10-19,단기자금,-0.22833731554840742,0.4784008095221656,19
2022-10-20,단기자금,-0.2629843324733277,0.3236703154677983,12
2022-10-21,단기자금,-0.21885946424057087,0.34840132845759386,18
2022-10-22,단기자금,-0.021628816798329353,0.5997510830698518,5
2022-10-23,단기자금,-0.11152916667716843,0.41618422926598536,7
2022-10-24,단기자금,-0.17639294954446647,0.523070496025728,13
2022-10-25,단기자금,-0.1776257206431844,0.39669370156780603,11
2022-10-26,단기자금,-0.3425819536840374,0.4443198533683812,11
2022-10-27,단기자금,0.1715406176487082,0.5413742615266951,19
2022-10-28,단기자금,-0.08211466826890644,0.4167927491621862,19
2022-10-29,단기자금,-0.6382647554079691,0.2696754728842778,3
2022-10-30,단기자금,-0.030550519625345867,0.17245791933473467,3
2022-10-31,단기자금,-0.09759867750108242,0.31271347127181215,8
2022-11-01,단기자금,0.22062222729437053,0.41192117925463034,8
2022-11-02,단기자금,-0.20673567069073517,0.3830276201649825,15
2022-11-03,단기자금,-0.0911035103989499,0.5024723232283141,14
2022-11-04,단기자금,-0.08742334600538015,0.5373738068905832,14
2022-11-05,단기자금,-0.24892848506569862,0.3046681924691066,5
2022-11-06,단기자금,-0.00748105812817812,0.31839124941112223,8
2022-11-07,단기자금,-0.14866712730791834,0.4324602489142653,9
2022-11-08,단기자금,-0.13414724950085988,0.33703150890987815,11
2022-11-09,단기자금,-0.1927064240656116,0.4443987669267545,11
2022-11-10,단기자금,-0.22508381276081005,0.4328361357684936,18
2022-11-11,단기자금,-0.40105562599805683,0.5421058478097553,13
2022-11-12,단기자금,-0.0642172268902262,0.5095199037072135,6
2022-11-13,단기자금,-0.10610228431011949,0.5899522708926597,7
2022-11-14,단기자금,-0.2238836482167244,0.42822274320364867,5
2022-11-15,단기자금,0.022456481479681455,0.3585496427660698,13
2022-11-16,단기자금,-0.0991486765976463,0.392235454483645,14
2022-11-17,단기자금,-0.16654435141632953,0.5637412621243747,12
2022-11-18,단기자금,-0.32301858961582186,0.37464461427870277,15
2022-11-19,단기자금,-0.267020246013999,0.4004084165595052,6
2022-11-20,단기자금,-0.07281525965247836,0.2941821133279527,7
2022-11-21,단기자금,0.14770737886428834,0.23916784915050554,5
2022-11-22,단기자금,-0.3408581489189105,0.4877621142654658,11
2022-11-23,단기자금,-0.2130832685665651,0.38919023798964514,11
2022-11-24,단기자금,-0.46138750296086073,0.6696197053691751,2
2022-11-25,단기자금,-0.049482650640938014,0.4468063331436243,9
2022-11-26,단기자금,0.0883135013282299,0.417598986284799,7
2022-11-27,단기자금,-0.2721131671220064,0.5184492722082367,10
2022-11-28,단기자금,-0.3438429233751127,0.44382413430199397,7
2022-11-29,단기자금,-0.1572413376222054,0.3642155445782663,9
2022-11-30,단기자금,-0.10241981985216791,0.5511683234906242,11
2022-12-01,단기자금,-0.011750744500507912,0.4380679854582289,12
2022-12-02,단기자금,-0.07442042492330074,0.5426809675760507,15
2022-12-03,단기자금,-0.8544058402379354,0.05932449005488901,3
2022-12-04,단기자금,-0.18697179188685759,0.38451740907372,7
2022-12-05,단기자금,-0.2596489592558808,0.5065158691992047,9
2022-12-06,단기자금,-0.2153180569410324,0.3773947812540761,10
2022-12-07,단기자금,-0.11940107494592667,0.39008116562276823,10
2022-12-08,단기자금,-0.21980186365544796,0.3777074014169997,11
2022-12-09,단기자금,-0.2677251690855393,0.7780283566036994,13
2022-12-10,단기자금,-0.10363970200220744,0.34761654119001506,3
2022-12-11,단기자금,-0.32950318563315606,0.29655475293399913,9
2022-12-12,단기자금,-0.19030130485242064,0.44647515171515545,11
2022-12-13,단기자금,0.04504200680689378,0.4800112504482289,11
2022-12-14,단기자금,-0.2770253613591194,0.4400184300596427,10
2022-12-15,단기자금,-0.15571636773113692,0.5280458148790895,14
2022-12-16,단기자금,-0.23350343165489343,0.35180079419146726,13
2022-12-17,단기자금,0.04688270315527916,0.1258917376732267,5
2022-12-18,단기자금,0.09519162277380626,0.3972590775607189,9
2022-12-19,단기자금,-0.22442303597927094,0.28139997348542173,6
2022-12-20,단기자금,0.011920908895822672,0.30921977412467466,13
2022-12-21,단기자금,-0.20291522201150655,0.2909644739335879,10
2022-12-22,단기자금,-0.3149685861542821,0.44865113206763196,10
2022-12-23,단기자금,-0.38087133531059536,0.5360197368440487,7
2022-12-24,단기자금,-0.009066242724657059,0.037107312955953986,2
2022-12-25,단기자금,0.15384615026414394,0.23560943108361126,2
2022-12-26,단기자금,-0.016760505735874176,0.28766717136018577,4
2022-12-27,단기자금,-0.1211381514689752,0.5083755453536286,7
2022-12-28,단기자금,-0.5377400939663252,0.43218739294687725,3
2022-12-29,단기자금,-0.08426888510584832,0.2705468395074596,10
2022-12-30,단기자금,-0.2780297224720319,0.5038576520982185,6
2022-12-31,단기자금,-0.08790207623193662,0.19071470311990296,6
2023-01-01,단기자금,0.03217124162862698,0.07537661145547389,6
2023-01-02,단기자금,0.013073604553937912,0.7283830978543632,4
2023-01-03,단기자금,-0.47093140789204174,0.3768526187830485,9
2023-01-04,단기자금,-0.34950196991364163,0.5750284013474776,12
2023-01-05,단기자금,-0.4657391272485256,0.4346128256725044,3
2023-01-06,단기자금,-0.1346855160187591,0.43630545757042816,11
2023-01-07,단기자금,-0.4041202651957671,0.356946921107728,6
2023-01-08,단기자금,-0.5800300588210424,0.5013570844550115,3
2023-01-09,단기자금,-0.5125250904820859,0.5071504103508144,8
2023-01-10,단기자금,-0.009609216079115867,0.0802474685414576,5
2023-01-11,단기자금,0.10155601631850004,0.3156747564331294,10
2023-01-12,단기자금,-0.019366125265757244,0.6034757562547685,12
2023-01-13,단기자금,-0.193235782161355,0.37000214540182375,15
2023-01-14,단기자금,-0.04274841398000717,0.5172712758556046,6
2023-01-15,단기자금,-0.2674117751419544,0.4608490554589466,5
2023-01-16,단기자금,-0.55271663410323,0.42298986865367366,7
2023-01-17,단기자금,-0.3943821107968688,0.336527741754199,14
2023-01-18,단기자금,-0.12503858727331346,0.41447542834684303,13
2023-01-19,단기자금,-0.07473385310731828,0.22993670976934305,16
2023-01-20,단기자금,-0.2077264249091968,0.39139186347236254,16
2023-01-21,단기자금,-0.08896239288151264,0.20695408424509745,5
2023-01-22,단기자금,-0.384480994194746,0.48358487396086436,2
2023-01-23,단기자금,-0.1364289321936667,0.3731099441410113,12
2023-01-24,단기자금,-0.14441718890642127,0.28379307303541157,12
2023-01-25,단기자금,-0.2698326861219747,0.48341988462555563,7
2023-01-26,단기자금,0.10695776374389727,0.4657809114309477,12
2023-01-27,단기자금,-0.3586503276601434,0.510231004779718,8
2023-01-28,단기자금,-0.19760035226742426,0.35260060471129573,6
2023-01-29,단기자금,-0.5071425372734666,0.439181880481979,4
2023-01-30,단기자금,0.04414739222689108,0.4220002135130202,11
2023-01-31,단기자금,0.02628404942030708,0.5139900865541566,12
2023-02-01,단기자금,-0.2020087859282891,0.47307484289216134,15
2023-02-02,단기자금,-0.07923172121601445,0.572477713864316,14
2023-02-03,단기자금,-0.12664409128851012,0.4789860607572506,19
2023-02-04,단기자금,-0.1603856235742569,0.5492970613447274,5
2023-02-05,단기자금,0.4333330728113651,0.5691269711722572,2
2023-02-06,단기자금,-0.006379801986946,0.16122478702786347,9
2023-02-07,단기자금,-0.07552338484674692,0.35568653803383293,10
2023-02-08,단기자금,-0.0828548197944959,0.42168430390507217,6
2023-02-09,단기자금,-0.23114741841952005,0.5301817209360994,12
2023-02-10,단기자금,-0.2705892523129781,0.4904837948854128,9
2023-02-11,단기자금,-0.3598767779767513,0.3665634293520124,7
2023-02-12,단기자금,0.07402136735618114,0.14230676031943432,4
2023-02-13,단기자금,-0.46599639845745905,0.3999176743070864,7
2023-02-14,단기자금,-0.3408528580847714,0.429867447886925,9
2023-02-15,단기자금,-0.22342934256250208,0.6393812363275363,11
2023-02-16,단기자금,0.06260422989726067,0.2586038770250498,5
2023-02-17,단기자금,-0.2876832311352094,0.40709622736317985,9
2023-02-18,단기자금,-0.3892333209514618,0.0,1
2023-02-19,단기자금,-0.20034966431558132,0.46687565579509427,4
2023-02-20,단기자금,0.0818493515253067,0.09284006637543311,2
2023-02-21,단기자금,0.12020760541781783,0.4034024469360343,8
2023-02-22,단기자금,-0.10503186319362033,0.4683048744512646,11
2023-02-23,단기자금,-0.047459627687931064,0.5655006352212238,5
2023-02-24,단기자금,-0.12094418704509735,0.46426242521966293,5
2023-02-25,단기자금,-0.3021328349908193,0.4101466725629618,9
2023-02-26,단기자금,-0.28609591846664745,0.36096358280494495,6
2023-02-27,단기자금,-0.09067184918306091,0.43856314450353023,11
2023-02-28,단기자금,-0.1610153941437602,0.3487831922900139,12
2023-08-01,단기자금,-0.2936871708370745,0.35050331639097104,8
2023-08-02,단기자금,-0.2766833893954754,0.33632924853654556,5
2023-08-03,단기자금,-0.040650296956300735,0.3267347376655939,11
2023-08-04,단기자금,-0.17908777906136078,0.4375559699438294,11
2023-08-05,단기자금,-0.16417302563786507,0.5178523582287414,7
