date,section,domestic_mean,domestic_std,domestic_count,global_mean,global_std,global_count
2022-06-28,global_macro,0.2647,0.5335,8.0,-0.8968,,1.0
2022-06-29,domestic_core,0.0345,0.8943,11.0,,,
2022-06-29,global_macro,-0.2884,0.6073,7.0,-0.4329,0.597,2.0
2022-06-30,domestic_core,0.004,0.5898,13.0,,,
2022-06-30,global_macro,-0.0467,0.5446,8.0,-0.9352,0.0247,2.0
2022-07-01,domestic_core,0.1642,0.509,17.0,,,
2022-07-01,global_macro,-0.0693,0.4459,13.0,-0.2331,0.4,3.0
2022-07-02,global_macro,-0.0342,0.0595,3.0,,,
2022-07-03,domestic_core,-0.6541,0.5668,3.0,,,
2022-07-03,global_macro,-0.017,0.5359,8.0,0.0802,,1.0
2022-07-04,domestic_core,0.0791,0.5395,11.0,,,
2022-07-04,global_macro,0.0044,0.006,2.0,,,
2022-07-05,domestic_core,-0.1142,0.6807,7.0,,,
2022-07-05,global_macro,-0.4763,0.5513,4.0,-0.3228,0.5815,2.0
2022-07-06,domestic_core,-0.0965,0.7522,13.0,,,
2022-07-06,global_macro,0.1573,0.4124,6.0,,,
2022-07-07,domestic_core,0.0478,0.7657,10.0,,,
2022-07-07,global_macro,0.5259,0.5032,5.0,-0.7966,,1.0
2022-07-08,domestic_core,-0.1631,0.4795,9.0,,,
2022-07-08,global_macro,0.0003,0.0005,4.0,-0.2714,0.596,5.0
2022-07-09,domestic_core,-0.0021,0.9956,3.0,,,
2022-07-09,global_macro,0.0001,,1.0,-0.2695,0.6357,2.0
2022-07-10,domestic_core,-0.1874,0.7719,5.0,,,
2022-07-10,global_macro,-0.3315,0.5744,3.0,-0.8076,,1.0
2022-07-11,domestic_core,0.37,0.7917,11.0,,,
2022-07-11,global_macro,0.0424,1.3539,2.0,,,
2022-07-12,domestic_core,0.4929,0.5411,6.0,,,
2022-07-12,global_macro,-0.1942,0.6707,9.0,0.741,0.2376,2.0
2022-07-13,domestic_core,0.0534,0.5433,11.0,,,
2022-07-13,global_macro,-0.1128,0.3588,7.0,,,
2022-07-14,domestic_core,0.3067,0.719,12.0,,,
2022-07-14,global_macro,-0.0058,0.8034,4.0,-0.2482,0.456,4.0
2022-07-15,domestic_core,0.0956,0.5771,13.0,,,
2022-07-15,global_macro,-0.097,0.306,10.0,-0.9177,,1.0
2022-07-16,global_macro,-0.0,,1.0,,,
2022-07-17,domestic_core,-0.0011,0.6323,6.0,,,
2022-07-17,global_macro,-0.217,0.3958,6.0,,,
2022-07-18,domestic_core,0.4627,0.7628,5.0,,,
2022-07-18,global_macro,0.3603,0.5534,5.0,0.0283,,1.0
2022-07-19,domestic_core,0.3736,0.6657,9.0,,,
2022-07-19,global_macro,-0.5038,0.4502,6.0,0.7875,,1.0
2022-07-20,domestic_core,0.03,0.7012,9.0,,,
2022-07-20,global_macro,-0.2842,0.4545,7.0,,,
2022-07-21,domestic_core,-0.1617,0.8171,12.0,,,
2022-07-21,global_macro,0.148,0.4196,6.0,-0.0706,,1.0
2022-07-22,domestic_core,0.0147,0.6088,11.0,,,
2022-07-22,global_macro,0.0874,0.6065,9.0,-0.3679,0.502,2.0
2022-07-23,domestic_core,0.9936,,1.0,,,
2022-07-23,global_macro,-0.9234,,1.0,,,
2022-07-24,domestic_core,0.0904,0.8182,4.0,,,
2022-07-24,global_macro,0.0183,0.1572,4.0,,,
2022-07-25,domestic_core,-0.0777,0.8113,14.0,,,
2022-07-25,global_macro,0.1217,0.2031,5.0,0.1244,,1.0
2022-07-26,domestic_core,0.3151,0.4738,9.0,,,
2022-07-26,global_macro,-0.3285,0.5649,3.0,-0.8424,,1.0
2022-07-27,domestic_core,0.5004,0.547,6.0,,,
2022-07-27,global_macro,-0.0152,0.9763,3.0,0.0626,0.098,2.0
2022-07-28,domestic_core,0.125,0.6921,15.0,,,
2022-07-28,global_macro,0.1633,0.4018,6.0,-0.0947,0.1304,2.0
2022-07-29,domestic_core,0.1241,0.6323,10.0,,,
2022-07-29,global_macro,-0.0706,0.7731,8.0,0.2904,0.6488,3.0
2022-07-30,domestic_core,0.0001,,1.0,,,
2022-07-30,global_macro,0.0218,0.9576,3.0,,,
2022-07-31,domestic_core,0.4103,0.4825,6.0,,,
2022-07-31,global_macro,-0.266,0.4613,3.0,,,
2022-08-01,domestic_core,0.0978,0.6742,17.0,,,
2022-08-01,global_macro,0.3214,0.5522,3.0,,,
2022-08-02,domestic_core,-0.0041,0.8019,10.0,,,
2022-08-02,global_macro,-0.0003,0.0007,4.0,0.0273,,1.0
2022-08-03,domestic_core,0.2932,0.4058,6.0,,,
2022-08-03,global_macro,0.2493,0.5002,4.0,-0.7271,,1.0
2022-08-04,domestic_core,0.3732,0.5391,14.0,,,
2022-08-04,global_macro,0.1629,0.3982,6.0,0.2221,0.2794,3.0
2022-08-05,domestic_core,0.2295,0.4135,14.0,,,
2022-08-05,global_macro,0.2887,0.4379,6.0,-0.2152,0.5729,3.0
2022-08-07,domestic_core,0.3036,0.7897,6.0,,,
2022-08-07,global_macro,-0.2236,0.4161,12.0,,,
2022-08-08,domestic_core,0.1894,0.7647,10.0,,,
2022-08-08,global_macro,0.0011,0.7056,5.0,-0.9641,,1.0
2022-08-09,domestic_core,0.1855,0.3611,9.0,,,
2022-08-09,global_macro,0.0,0.7069,5.0,-0.2227,,1.0
2022-08-10,domestic_core,-0.5,0.5763,4.0,,,
2022-08-10,global_macro,-0.2223,0.9742,5.0,-0.7627,,1.0
2022-08-11,domestic_core,-0.0921,0.6953,14.0,,,
2022-08-11,global_macro,0.0237,0.6408,5.0,,,
2022-08-12,domestic_core,-0.0445,0.563,15.0,,,
2022-08-12,global_macro,0.2904,0.4866,5.0,0.6542,,1.0
2022-08-13,global_macro,0.4997,0.7067,2.0,-0.192,,1.0
2022-08-14,domestic_core,-0.2793,0.5025,3.0,,,
2022-08-14,global_macro,0.209,0.4425,5.0,,,
2022-08-15,domestic_core,0.2479,0.7121,5.0,,,
2022-08-15,global_macro,,,,0.1013,,1.0
2022-08-16,domestic_core,-0.2598,0.7836,10.0,,,
2022-08-16,global_macro,0.0034,0.004,5.0,0.0613,0.1465,4.0
2022-08-17,domestic_core,-0.0521,0.8186,10.0,,,
2022-08-17,global_macro,0.0055,0.0075,2.0,0.0324,,1.0
2022-08-18,domestic_core,0.41,0.7166,8.0,,,
2022-08-18,global_macro,-0.1872,0.4193,5.0,0.0221,0.0652,2.0
2022-08-19,domestic_core,-0.2457,0.7459,11.0,,,
2022-08-19,global_macro,0.2541,0.4329,5.0,,,
2022-08-20,domestic_core,0.2583,,1.0,,,
2022-08-20,global_macro,0.0,,1.0,,,
2022-08-21,domestic_core,0.1056,0.5187,5.0,,,
2022-08-21,global_macro,-0.0007,0.0026,3.0,,,
2022-08-22,domestic_core,0.0037,0.6611,13.0,,,
2022-08-22,global_macro,0.4191,0.4886,6.0,-0.3223,0.5377,3.0
2022-08-23,domestic_core,-0.0021,0.7068,11.0,,,
2022-08-23,global_macro,0.1332,0.2308,3.0,-0.4578,0.3951,3.0
2022-08-24,domestic_core,0.4788,0.7124,8.0,,,
2022-08-24,global_macro,0.4994,0.5767,4.0,-0.4559,0.5688,2.0
2022-08-25,domestic_core,0.4233,0.4978,5.0,,,
2022-08-25,global_macro,0.3331,0.577,3.0,0.6674,,1.0
2022-08-26,domestic_core,-0.1,0.3681,8.0,,,
2022-08-26,global_macro,0.0008,0.0016,4.0,-0.4419,0.395,3.0
2022-08-27,domestic_core,-0.0001,,1.0,,,
2022-08-27,global_macro,0.2499,0.5,4.0,,,
2022-08-28,domestic_core,0.0674,0.5221,7.0,,,
2022-08-28,global_macro,0.0663,0.5968,5.0,,,
2022-08-29,domestic_core,-0.2003,0.4677,13.0,,,
2022-08-29,global_macro,-0.1412,0.6317,8.0,-0.2492,0.4153,2.0
2022-08-30,domestic_core,-0.103,0.6025,9.0,,,
2022-08-30,global_macro,0.3697,0.7415,6.0,,,
2022-08-31,domestic_core,-0.1119,0.3135,8.0,,,
2022-08-31,global_macro,0.2645,0.491,4.0,0.8944,,1.0
2022-09-01,domestic_core,0.0813,0.5265,11.0,,,
2022-09-01,global_macro,-0.0,0.0003,4.0,-0.2632,0.6659,2.0
2022-09-02,domestic_core,0.1419,0.4577,7.0,,,
2022-09-02,global_macro,0.166,0.407,6.0,-0.9064,,1.0
2022-09-03,global_macro,-0.0,,1.0,,,
2022-09-04,domestic_core,0.2703,0.4795,4.0,,,
2022-09-04,global_macro,-0.5009,0.4969,3.0,-0.1954,,1.0
2022-09-05,domestic_core,0.0908,1.0211,7.0,,,
2022-09-05,global_macro,0.2209,0.4135,8.0,-0.9154,,1.0
2022-09-06,domestic_core,0.4288,0.7534,7.0,,,
2022-09-06,global_macro,0.1351,0.5025,5.0,,,
2022-09-07,domestic_core,0.4382,0.5148,9.0,,,
2022-09-07,global_macro,-0.1494,0.6022,9.0,0.4263,,1.0
2022-09-08,domestic_core,0.4642,0.5374,6.0,,,
2022-09-08,global_macro,0.1815,0.7055,5.0,0.0731,0.5371,3.0
2022-09-09,domestic_core,0.2477,0.4991,4.0,,,
2022-09-09,global_macro,0.0196,0.0451,5.0,-0.4646,0.6527,2.0
2022-09-10,domestic_core,0.0,,1.0,,,
2022-09-10,global_macro,0.0097,0.0158,2.0,,,
2022-09-11,domestic_core,0.483,0.6824,2.0,,,
2022-09-12,domestic_core,-0.4765,0.4191,4.0,,,
2022-09-12,global_macro,0.0001,,1.0,-0.0958,,1.0
2022-09-13,domestic_core,0.0938,0.5267,11.0,,,
2022-09-13,global_macro,0.0102,0.7587,11.0,-0.9267,0.0248,3.0
2022-09-14,domestic_core,0.1011,0.6438,15.0,,,
2022-09-14,global_macro,-0.1147,0.565,21.0,-0.335,0.5874,5.0
2022-09-15,domestic_core,0.3411,0.4448,8.0,,,
2022-09-15,global_macro,-0.1854,0.8145,5.0,0.5236,,1.0
2022-09-16,domestic_core,-0.0237,0.6569,8.0,,,
2022-09-16,global_macro,-0.143,0.5588,13.0,-0.8873,0.0981,2.0
2022-09-17,global_macro,-0.9996,,1.0,-0.1453,,1.0
2022-09-18,domestic_core,-0.343,0.5689,3.0,,,
2022-09-18,global_macro,0.4997,0.7066,2.0,-0.9206,,1.0
2022-09-19,domestic_core,0.1586,0.753,6.0,,,
2022-09-19,global_macro,0.3337,0.5769,3.0,-0.4564,0.2361,3.0
2022-09-20,domestic_core,0.1893,0.7489,8.0,,,
2022-09-20,global_macro,-0.0,,1.0,-0.2605,,1.0
2022-09-21,domestic_core,0.1727,0.9512,6.0,,,
2022-09-21,global_macro,-0.0557,0.4249,8.0,0.4312,,1.0
2022-09-22,domestic_core,-0.0326,0.7746,10.0,,,
2022-09-22,global_macro,-0.2812,0.4713,12.0,-0.5414,0.3781,3.0
2022-09-23,domestic_core,0.1613,0.8319,7.0,,,
2022-09-23,global_macro,-0.0693,0.1297,9.0,-0.619,0.7175,5.0
2022-09-24,global_macro,0.0326,0.0556,3.0,,,
2022-09-25,domestic_core,-0.1328,0.9233,6.0,,,
2022-09-25,global_macro,-0.0227,0.0326,2.0,0.2694,,1.0
2022-09-26,domestic_core,-0.1044,0.8116,14.0,,,
2022-09-26,global_macro,-0.3017,0.4176,10.0,-0.9121,,1.0
2022-09-27,domestic_core,0.2095,0.7191,10.0,,,
2022-09-27,global_macro,0.0291,0.4939,7.0,-0.2175,0.789,2.0
2022-09-28,domestic_core,-0.285,0.6583,16.0,,,
2022-09-28,global_macro,-0.0032,0.2799,5.0,-0.8257,0.0288,2.0
2022-09-29,domestic_core,0.3118,0.5458,16.0,,,
2022-09-29,global_macro,-0.3178,0.4586,5.0,-0.268,0.4203,5.0
2022-09-30,domestic_core,-0.0718,0.7106,25.0,,,
2022-09-30,global_macro,0.0952,0.3011,16.0,-0.9507,0.0057,2.0
2022-10-01,domestic_core,-0.9778,,1.0,,,
2022-10-01,global_macro,-0.0001,,1.0,,,
2022-10-02,domestic_core,-0.2289,0.6908,4.0,,,
2022-10-02,global_macro,-0.1328,0.2965,5.0,-0.8924,,1.0
2022-10-03,domestic_core,0.0871,0.2248,7.0,,,
2022-10-03,global_macro,0.9956,,1.0,-0.5668,0.2366,2.0
2022-10-04,domestic_core,-0.0141,0.585,16.0,,,
2022-10-04,global_macro,-0.0992,0.5159,9.0,-0.0037,0.1493,2.0
2022-10-05,domestic_core,-0.0009,0.4618,9.0,,,
2022-10-05,global_macro,0.0386,0.055,5.0,-0.8993,,1.0
2022-10-06,domestic_core,0.1315,0.946,6.0,,,
2022-10-06,global_macro,0.5386,0.5344,4.0,0.1431,,1.0
2022-10-07,domestic_core,-0.0546,0.7897,11.0,,,
2022-10-07,global_macro,-0.2362,0.4958,3.0,0.1161,0.845,3.0
2022-10-08,global_macro,-0.4147,0.5466,2.0,,,
2022-10-09,domestic_core,-0.0001,0.0001,2.0,,,
2022-10-09,global_macro,-0.0093,,1.0,,,
2022-10-10,domestic_core,-0.1333,0.3841,7.0,,,
2022-10-10,global_macro,,,,0.0448,,1.0
2022-10-11,domestic_core,-0.323,0.741,13.0,,,
2022-10-11,global_macro,-0.3452,0.4671,10.0,0.0489,,1.0
2022-10-12,domestic_core,-0.0751,0.4931,10.0,,,
2022-10-12,global_macro,-0.0138,0.0309,5.0,0.024,1.2734,2.0
2022-10-13,domestic_core,-0.0092,0.6792,16.0,,,
2022-10-13,global_macro,-0.021,0.0816,8.0,-0.3606,0.5064,3.0
2022-10-14,domestic_core,0.1663,0.7944,15.0,,,
2022-10-14,global_macro,0.214,0.4401,5.0,-0.4314,0.5269,4.0
2022-10-15,global_macro,-0.0016,,1.0,-0.2656,,1.0
2022-10-16,domestic_core,0.2101,0.5146,4.0,,,
2022-10-16,global_macro,-0.1843,0.4012,6.0,,,
2022-10-17,domestic_core,0.2239,0.7067,13.0,,,
2022-10-17,global_macro,0.1427,0.6014,4.0,-0.3835,0.4494,2.0
2022-10-18,domestic_core,0.1654,0.6606,15.0,,,
2022-10-18,global_macro,0.1284,0.3517,8.0,0.7818,,1.0
2022-10-19,domestic_core,0.0915,0.8727,10.0,,,
2022-10-19,global_macro,-0.0048,0.013,5.0,-0.0273,,1.0
2022-10-20,domestic_core,-0.0585,0.6813,8.0,,,
2022-10-20,global_macro,-0.1935,0.3597,8.0,0.015,,1.0
2022-10-21,domestic_core,0.031,0.8209,9.0,,,
2022-10-21,global_macro,-0.2017,0.4444,5.0,-0.8261,,1.0
2022-10-22,domestic_core,-0.0001,,1.0,,,
2022-10-22,global_macro,0.0016,,1.0,,,
2022-10-23,domestic_core,-0.5467,0.5156,5.0,,,
2022-10-23,global_macro,-0.9991,0.0009,2.0,,,
2022-10-24,domestic_core,0.156,0.7616,15.0,,,
2022-10-24,global_macro,-0.2441,0.4895,4.0,,,
2022-10-25,domestic_core,0.3365,0.4684,14.0,,,
2022-10-25,global_macro,-0.0373,0.5369,8.0,-0.9133,,1.0
2022-10-26,domestic_core,-0.1634,0.8105,8.0,,,
2022-10-26,global_macro,0.008,1.4027,2.0,-0.6652,0.3351,2.0
2022-10-27,domestic_core,-0.1101,0.719,10.0,,,
2022-10-27,global_macro,-0.2071,0.6438,9.0,0.0914,,1.0
2022-10-28,domestic_core,-0.2035,0.4457,9.0,,,
2022-10-28,global_macro,-0.1485,0.676,7.0,-0.3637,0.4587,3.0
2022-10-29,global_macro,-0.0014,0.013,5.0,,,
2022-10-30,domestic_core,-0.4809,0.5012,5.0,,,
2022-10-30,global_macro,0.0,,1.0,,,
2022-10-31,domestic_core,-0.227,0.3838,10.0,,,
2022-10-31,global_macro,-0.0708,0.8946,3.0,0.0653,0.1014,2.0
2022-11-01,domestic_core,0.5623,0.4572,6.0,,,
2022-11-01,global_macro,-0.0003,0.0003,4.0,0.0413,0.0738,2.0
2022-11-02,domestic_core,-0.1941,0.6549,9.0,,,
2022-11-02,global_macro,0.3751,0.5306,2.0,-0.1201,0.3636,6.0
2022-11-03,domestic_core,0.1221,0.6785,13.0,,,
2022-11-03,global_macro,-0.2156,0.6925,12.0,0.3077,,1.0
2022-11-04,domestic_core,0.2458,0.5315,9.0,,,
2022-11-04,global_macro,-0.3143,0.4441,2.0,-0.3125,0.2965,2.0
2022-11-05,global_macro,-0.0023,0.0049,4.0,,,
2022-11-06,domestic_core,0.308,0.4637,10.0,,,
2022-11-06,global_macro,0.0305,0.2742,6.0,,,
2022-11-07,domestic_core,0.1644,0.8048,8.0,,,
2022-11-07,global_macro,-0.026,0.0369,2.0,-0.0833,0.5183,5.0
2022-11-08,domestic_core,0.2731,0.5419,15.0,,,
2022-11-08,global_macro,-0.0104,0.0418,3.0,0.0504,0.1304,2.0
2022-11-09,domestic_core,-0.2543,0.6877,8.0,,,
2022-11-09,global_macro,-0.4825,0.6825,2.0,-0.5445,0.4842,3.0
2022-11-10,domestic_core,0.0787,0.5471,14.0,,,
2022-11-10,global_macro,-0.0219,0.6747,9.0,-0.1439,0.5672,3.0
2022-11-11,domestic_core,-0.0871,0.536,11.0,,,
2022-11-11,global_macro,0.3123,0.4852,15.0,-0.0284,0.8708,3.0
2022-11-12,global_macro,-0.1155,0.231,4.0,,,
2022-11-13,domestic_core,0.0015,0.001,2.0,,,
2022-11-13,global_macro,0.0452,0.4949,7.0,-0.9518,,1.0
2022-11-14,domestic_core,0.1508,0.6018,8.0,,,
2022-11-14,global_macro,0.3331,0.5774,3.0,,,
2022-11-15,domestic_core,0.0637,0.5052,12.0,,,
2022-11-15,global_macro,-0.0125,0.0247,5.0,-0.268,0.6095,3.0
2022-11-16,domestic_core,-0.2347,0.5791,13.0,,,
2022-11-16,global_macro,-0.4993,0.7058,2.0,0.1268,,1.0
2022-11-17,domestic_core,0.2347,0.5746,13.0,,,
2022-11-17,global_macro,0.2502,0.4997,4.0,,,
2022-11-18,domestic_core,0.0071,0.5502,9.0,,,
2022-11-18,global_macro,-0.132,0.5656,9.0,-0.8849,,1.0
2022-11-19,domestic_core,0.0001,,1.0,,,
2022-11-19,global_macro,-0.4754,0.6719,2.0,-0.7796,,1.0
2022-11-20,domestic_core,0.1408,0.7806,3.0,,,
2022-11-20,global_macro,-0.0193,0.0393,4.0,-0.9075,,1.0
2022-11-21,domestic_core,0.0616,0.4639,11.0,,,
2022-11-21,global_macro,0.5265,0.4731,4.0,0.2008,0.2948,3.0
2022-11-22,domestic_core,-0.107,0.6855,6.0,,,
2022-11-22,global_macro,-0.0065,0.6249,6.0,-0.7018,,1.0
2022-11-23,domestic_core,-0.1115,0.2978,8.0,,,
2022-11-23,global_macro,0.2819,0.7265,4.0,,,
2022-11-24,domestic_core,0.1466,0.3113,10.0,,,
2022-11-24,global_macro,0.0498,0.519,9.0,,,
2022-11-25,domestic_core,-0.2938,0.7184,9.0,,,
2022-11-25,global_macro,0.0668,1.1963,2.0,,,
2022-11-26,domestic_core,-0.0,,1.0,,,
2022-11-26,global_macro,0.3661,0.5177,2.0,-0.8763,,1.0
2022-11-27,domestic_core,0.25,0.4998,4.0,,,
2022-11-27,global_macro,-0.0,0.0,3.0,,,
2022-11-28,domestic_core,0.4746,0.6355,14.0,,,
2022-11-28,global_macro,-0.2005,0.8337,5.0,-0.6032,0.5085,3.0
2022-11-29,domestic_core,-0.0282,0.5219,10.0,,,
2022-11-29,global_macro,-0.1979,0.8352,5.0,-0.0015,,1.0
2022-11-30,domestic_core,0.0848,0.5649,9.0,,,
2022-11-30,global_macro,0.152,0.8405,3.0,-0.4948,0.3607,3.0
2022-12-01,domestic_core,0.1784,0.6128,10.0,,,
2022-12-01,global_macro,0.0751,0.5108,16.0,,,
2022-12-02,domestic_core,0.2074,0.4509,11.0,,,
2022-12-02,global_macro,0.0,0.0,5.0,-0.3998,0.6873,2.0
2022-12-03,domestic_core,0.2309,0.3353,2.0,,,
2022-12-03,global_macro,-0.4997,0.7068,2.0,,,
2022-12-04,domestic_core,0.3134,0.8237,4.0,,,
2022-12-04,global_macro,-0.229,0.4176,5.0,,,
2022-12-05,domestic_core,0.0029,0.7044,5.0,,,
2022-12-05,global_macro,-0.4594,0.7609,2.0,,,
2022-12-06,domestic_core,0.5169,0.5797,11.0,,,
2022-12-06,global_macro,0.0183,0.4323,10.0,,,
2022-12-07,domestic_core,0.2521,0.3992,5.0,,,
2022-12-07,global_macro,0.0013,0.7035,5.0,0.01,0.1343,2.0
2022-12-08,domestic_core,-0.1681,0.8699,11.0,,,
2022-12-08,global_macro,0.1975,0.4416,5.0,-0.2804,0.3975,2.0
2022-12-09,domestic_core,-0.1674,0.5489,14.0,,,
2022-12-09,global_macro,0.0975,0.6484,4.0,-0.0122,1.2824,2.0
2022-12-10,domestic_core,-0.0,,1.0,,,
2022-12-10,global_macro,-0.1005,,1.0,,,
2022-12-11,domestic_core,-0.2692,0.6475,8.0,,,
2022-12-11,global_macro,0.6666,0.5772,3.0,,,
2022-12-12,domestic_core,0.0356,0.6746,12.0,,,
2022-12-12,global_macro,0.4506,0.5212,9.0,0.0567,,1.0
2022-12-13,domestic_core,0.2465,0.4097,16.0,,,
2022-12-13,global_macro,0.3169,0.4718,10.0,-0.1809,0.2416,2.0
2022-12-14,domestic_core,0.1907,0.6028,10.0,,,
2022-12-14,global_macro,-0.2238,0.3938,11.0,-0.2775,0.4399,4.0
2022-12-15,domestic_core,0.0582,0.7103,10.0,,,
2022-12-15,global_macro,0.2431,0.5047,4.0,-0.3303,0.8613,2.0
2022-12-16,domestic_core,-0.2739,0.434,14.0,,,
2022-12-16,global_macro,-0.1396,0.6114,8.0,-0.5839,0.4665,3.0
2022-12-17,global_macro,0.0,,1.0,,,
2022-12-18,domestic_core,-0.124,0.5434,8.0,,,
2022-12-19,domestic_core,-0.0356,0.5632,14.0,,,
2022-12-19,global_macro,0.1383,0.277,4.0,-0.2701,,1.0
2022-12-20,domestic_core,-0.001,0.2005,8.0,,,
2022-12-20,global_macro,-0.1366,0.6801,7.0,-0.0124,,1.0
2022-12-21,domestic_core,-0.1338,0.5315,5.0,,,
2022-12-21,global_macro,-0.0615,0.3841,6.0,-0.0066,,1.0
2022-12-22,domestic_core,0.3861,0.5141,15.0,,,
2022-12-22,global_macro,0.2009,0.4364,5.0,-0.7538,0.1311,2.0
2022-12-23,domestic_core,-0.088,0.4892,11.0,,,
2022-12-23,global_macro,-0.2657,0.322,6.0,-0.1234,0.5138,2.0
2022-12-24,domestic_core,-0.2089,0.4259,4.0,,,
2022-12-24,global_macro,0.0,,1.0,,,
2022-12-25,domestic_core,-0.2027,0.4414,5.0,,,
2022-12-25,global_macro,0.3374,,1.0,,,
2022-12-26,domestic_core,-0.2205,0.6829,7.0,,,
2022-12-26,global_macro,0.0758,0.9914,3.0,,,
2022-12-27,domestic_core,-0.1511,0.4032,13.0,,,
2022-12-27,global_macro,0.4342,0.6,10.0,-0.1392,0.2488,3.0
2022-12-28,domestic_core,-0.1775,0.6953,12.0,,,
2022-12-28,global_macro,0.0861,0.8847,5.0,,,
2022-12-29,domestic_core,0.1858,0.5304,16.0,,,
2022-12-29,global_macro,-0.1391,0.3541,8.0,,,
2022-12-30,domestic_core,0.1994,0.5693,12.0,,,
2022-12-30,global_macro,-0.3961,0.554,5.0,0.0837,,1.0
2022-12-31,domestic_core,0.3948,0.5583,2.0,,,
2022-12-31,global_macro,-0.4075,,1.0,,,
2023-01-01,domestic_core,-0.1301,0.2216,3.0,,,
2023-01-01,global_macro,-0.1621,0.4178,4.0,-0.9069,,1.0
2023-01-02,domestic_core,-0.083,0.2659,10.0,,,
2023-01-02,global_macro,0.3327,0.5772,3.0,,,
2023-01-03,domestic_core,0.1109,0.2589,10.0,,,
2023-01-03,global_macro,-0.1871,0.6268,8.0,-0.4697,0.6932,2.0
2023-01-04,domestic_core,-0.1761,0.3812,12.0,,,
2023-01-04,global_macro,-0.1723,0.3849,5.0,-0.9052,,1.0
2023-01-05,domestic_core,0.0015,0.0058,8.0,,,
2023-01-05,global_macro,-0.0929,0.5562,5.0,-0.5365,,1.0
2023-01-06,domestic_core,-0.3606,0.4897,5.0,,,
2023-01-06,global_macro,-0.2413,0.3532,5.0,0.7122,0.0664,2.0
2023-01-07,domestic_core,-0.4998,0.7067,2.0,,,
2023-01-07,global_macro,-0.493,0.6967,2.0,,,
2023-01-08,domestic_core,-0.1304,0.2886,5.0,,,
2023-01-08,global_macro,0.01,,1.0,,,
2023-01-09,domestic_core,0.1914,0.378,7.0,,,
2023-01-09,global_macro,-0.053,0.7616,4.0,-0.9436,0.01,2.0
2023-01-10,domestic_core,0.1449,0.6485,12.0,,,
2023-01-10,global_macro,0.0972,0.6461,8.0,-0.128,,1.0
2023-01-11,domestic_core,0.3735,0.5168,8.0,,,
2023-01-11,global_macro,-0.0866,0.1736,10.0,,,
2023-01-12,domestic_core,0.1319,0.3125,5.0,,,
2023-01-12,global_macro,-0.0464,0.6537,11.0,-0.2593,0.7645,3.0
2023-01-13,domestic_core,0.112,0.5986,9.0,,,
2023-01-13,global_macro,-0.1691,0.3332,8.0,-0.1881,0.3207,2.0
2023-01-14,global_macro,-0.0,,1.0,,,
2023-01-15,domestic_core,0.2912,0.3474,4.0,,,
2023-01-15,global_macro,0.0462,0.2899,5.0,,,
2023-01-16,domestic_core,0.3295,0.5192,6.0,,,
2023-01-17,domestic_core,0.1307,0.518,13.0,,,
2023-01-17,global_macro,-0.2492,0.6952,8.0,-0.6213,0.1854,2.0
2023-01-18,domestic_core,0.1375,0.6331,9.0,,,
2023-01-18,global_macro,-0.2035,0.2879,2.0,-0.0092,,1.0
2023-01-19,domestic_core,-0.1794,0.3482,5.0,,,
2023-01-19,global_macro,-0.0116,0.0164,2.0,-0.9614,,1.0
2023-01-20,domestic_core,-0.254,0.7852,7.0,,,
2023-01-20,global_macro,0.2956,0.5109,3.0,,,
2023-01-21,domestic_core,-0.0,,1.0,,,
2023-01-21,global_macro,-0.3092,0.5683,3.0,,,
2023-01-22,domestic_core,-0.5535,0.5127,5.0,,,
2023-01-23,domestic_core,0.0,,1.0,,,
2023-01-23,global_macro,0.0,,1.0,,,
2023-01-24,domestic_core,-0.351,0.5582,3.0,,,
2023-01-24,global_macro,0.1477,0.3462,7.0,-0.1097,,1.0
2023-01-25,domestic_core,-0.0647,0.6555,9.0,,,
2023-01-25,global_macro,0.4381,0.5253,7.0,,,
2023-01-26,domestic_core,0.2668,0.6791,15.0,,,
2023-01-26,global_macro,0.6543,0.412,5.0,0.0981,0.0069,2.0
2023-01-27,domestic_core,0.1476,0.4107,11.0,,,
2023-01-27,global_macro,0.1031,0.1786,3.0,-0.393,0.5522,2.0
2023-01-28,global_macro,-0.213,0.4253,4.0,,,
2023-01-29,domestic_core,-0.0989,0.367,8.0,,,
2023-01-29,global_macro,0.1496,0.3682,6.0,,,
2023-01-30,domestic_core,0.1957,0.5155,11.0,,,
2023-01-30,global_macro,-0.3288,0.5695,3.0,-0.191,,1.0
2023-01-31,domestic_core,0.2003,0.6192,10.0,,,
2023-01-31,global_macro,0.1968,0.4488,5.0,-0.2148,,1.0
2023-02-01,domestic_core,-0.0774,0.1838,8.0,,,
2023-02-01,global_macro,0.3762,0.4699,7.0,0.2461,0.2486,3.0
2023-02-02,domestic_core,-0.0268,0.5943,13.0,,,
2023-02-02,global_macro,0.1381,0.346,10.0,0.6391,0.203,2.0
2023-02-03,domestic_core,-0.1945,0.3912,9.0,,,
2023-02-03,global_macro,0.25,0.4997,4.0,-0.2663,0.5633,3.0
2023-02-04,domestic_core,-0.0,0.0001,2.0,,,
2023-02-04,global_macro,-0.0205,0.0288,2.0,,,
2023-02-05,domestic_core,0.0,0.0001,2.0,,,
2023-02-05,global_macro,-0.1354,0.5019,5.0,,,
2023-02-06,domestic_core,-0.0226,0.7606,4.0,,,
2023-02-06,global_macro,0.9998,0.0,3.0,0.0769,,1.0
