날짜,C0_Ret,C0_Disp,C0_Vol,C0_Count,C1_Ret,C1_Disp,C1_Vol,C1_Count,C2_Ret,C2_Disp,C2_Vol,C2_Count
2025-03-20,0.00023462151278230703,9.25817644054641e-05,6.433289888382303e-05,6,0.002083333333333437,,0.00433311084548086,1,0.004281325028122396,,0.005077021293339986,1
2025-03-21,0.0001063669175294842,6.434672461381459e-05,5.988899820802029e-05,6,0.007900207900207956,,0.004529638183662743,1,0.0027584592751104253,,0.005083089429934719,1
2025-03-24,5.104075654482898e-05,4.279377539384866e-05,6.122299623837667e-05,6,0.0024752475247524774,,0.004510715161535221,1,0.003167669762091263,,0.0050291553729332064,1
2025-03-25,6.636154352505456e-05,8.716488300870609e-05,6.198558232481193e-05,6,-0.0008230452674896638,,0.004317948906456675,1,0.0014957371491250981,,0.004851989054773264,1
2025-03-26,3.521553550089873e-05,4.156558766785588e-05,6.412379600081003e-05,6,-0.0004118616144975773,,0.0043268483138419085,1,-0.0019083652777086568,,0.004909950394038005,1
2025-03-27,0.00024110246027712426,9.966099310057738e-05,6.972891011128235e-05,6,0.00041203131437983487,,0.0042301188647548005,1,-0.0004987862867024129,,0.004928434748325629,1
2025-03-28,0.00011823036954709358,8.869851833219247e-05,6.071576100302289e-05,6,0.0004118616144974663,,0.004090868747241108,1,0.001081242930334625,,0.00474579490885661,1
2025-03-31,9.876221144579829e-05,0.00010705985889529678,6.0553713151790715e-05,6,0.003705228489090162,,0.0034380542321286412,1,0.004469849287981331,,0.0036179278029444687,1
2025-04-01,6.0434792882387477e-05,2.048315592065495e-05,,6,-0.0003308519437551505,,,1,-0.0045118949958983245,,,1
2025-04-02,0.00011229008322614457,4.064024163558454e-05,,6,-0.0037067681615091663,,,1,0.0012360939431397266,,,1
2025-04-03,0.0002203610290365902,9.521251151712007e-05,,6,-8.304820117599476e-05,,,1,-0.0012345679012345512,,,1
2025-04-04,0.00017852911682651276,8.237765317040362e-05,6.435429870524061e-05,6,-0.022424876663178384,,0.010479072815210804,1,-0.021837659662134357,,0.010142510793068212,1
